sample ID,sample,rep,base name,spectrum #,spectrum_id,treatment,functional group,cover type,species,site,notes
HB-21,21,5,EMIT_SPEC,855,EMIT_SPEC00855,dry,Bare ,B,Bare ,HorseThief,
HB-21,21,1,EMIT_SPEC,856,EMIT_SPEC00856,wet,Bare ,B,Bare ,HorseThief,
HB-21,21,2,EMIT_SPEC,857,EMIT_SPEC00857,wet,Bare ,B,Bare ,HorseThief,
HB-21,21,3,EMIT_SPEC,858,EMIT_SPEC00858,wet,Bare ,B,Bare ,HorseThief,
HB-21,21,4,EMIT_SPEC,859,EMIT_SPEC00859,wet,Bare ,B,Bare ,HorseThief,
HB-21,21,5,EMIT_SPEC,860,EMIT_SPEC00860,wet,Bare ,B,Bare ,HorseThief,
HB-22,22,1,EMIT_SPEC,861,EMIT_SPEC00861,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-22,22,2,EMIT_SPEC,862,EMIT_SPEC00862,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-22,22,3,EMIT_SPEC,863,EMIT_SPEC00863,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-22,22,4,EMIT_SPEC,864,EMIT_SPEC00864,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-22,22,5,EMIT_SPEC,865,EMIT_SPEC00865,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-22,22,1,EMIT_SPEC,866,EMIT_SPEC00866,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-22,22,2,EMIT_SPEC,867,EMIT_SPEC00867,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-22,22,3,EMIT_SPEC,868,EMIT_SPEC00868,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-22,22,4,EMIT_SPEC,869,EMIT_SPEC00869,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-22,22,5,EMIT_SPEC,870,EMIT_SPEC00870,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-23,23,1,EMIT_SPEC,871,EMIT_SPEC00871,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-23,23,2,EMIT_SPEC,872,EMIT_SPEC00872,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-23,23,3,EMIT_SPEC,873,EMIT_SPEC00873,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-23,23,4,EMIT_SPEC,874,EMIT_SPEC00874,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-23,23,5,EMIT_SPEC,875,EMIT_SPEC00875,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-23,23,1,EMIT_SPEC,876,EMIT_SPEC00876,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-23,23,2,EMIT_SPEC,877,EMIT_SPEC00877,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-23,23,3,EMIT_SPEC,878,EMIT_SPEC00878,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-23,23,4,EMIT_SPEC,879,EMIT_SPEC00879,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-23,23,5,EMIT_SPEC,880,EMIT_SPEC00880,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-24,24,1,EMIT_SPEC,881,EMIT_SPEC00881,dry,Bare ,B,Bare ,HorseThief,
HB-24,24,2,EMIT_SPEC,882,EMIT_SPEC00882,dry,Bare ,B,Bare ,HorseThief,
HB-24,24,3,EMIT_SPEC,883,EMIT_SPEC00883,dry,Bare ,B,Bare ,HorseThief,
HB-24,24,4,EMIT_SPEC,884,EMIT_SPEC00884,dry,Bare ,B,Bare ,HorseThief,
HB-24,24,5,EMIT_SPEC,885,EMIT_SPEC00885,dry,Bare ,B,Bare ,HorseThief,
HB-24,24,1,EMIT_SPEC,886,EMIT_SPEC00886,wet,Bare ,B,Bare ,HorseThief,
HB-24,24,2,EMIT_SPEC,887,EMIT_SPEC00887,wet,Bare ,B,Bare ,HorseThief,
HB-24,24,3,EMIT_SPEC,888,EMIT_SPEC00888,wet,Bare ,B,Bare ,HorseThief,
HB-24,24,4,EMIT_SPEC,889,EMIT_SPEC00889,wet,Bare ,B,Bare ,HorseThief,
HB-24,24,5,EMIT_SPEC,890,EMIT_SPEC00890,wet,Bare ,B,Bare ,HorseThief,
HB-25,25,1,EMIT_SPEC,891,EMIT_SPEC00891,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-25,25,2,EMIT_SPEC,892,EMIT_SPEC00892,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-25,25,3,EMIT_SPEC,893,EMIT_SPEC00893,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-25,25,4,EMIT_SPEC,894,EMIT_SPEC00894,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-25,25,5,EMIT_SPEC,895,EMIT_SPEC00895,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-25,25,1,EMIT_SPEC,896,EMIT_SPEC00896,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-25,25,2,EMIT_SPEC,897,EMIT_SPEC00897,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-25,25,3,EMIT_SPEC,898,EMIT_SPEC00898,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-25,25,4,EMIT_SPEC,899,EMIT_SPEC00899,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-25,25,5,EMIT_SPEC,900,EMIT_SPEC00900,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-26,26,1,EMIT_SPEC,901,EMIT_SPEC00901,dry,non-nitrogen fixing lichen,L,Psorab decipiens,HorseThief,
HB-26,26,2,EMIT_SPEC,902,EMIT_SPEC00902,dry,non-nitrogen fixing lichen,L,Psorab decipiens,HorseThief,
HB-26,26,3,EMIT_SPEC,903,EMIT_SPEC00903,dry,non-nitrogen fixing lichen,L,Psorab decipiens,HorseThief,
HB-26,26,4,EMIT_SPEC,904,EMIT_SPEC00904,dry,non-nitrogen fixing lichen,L,Psorab decipiens,HorseThief,
HB-26,26,5,EMIT_SPEC,905,EMIT_SPEC00905,dry,non-nitrogen fixing lichen,L,Psorab decipiens,HorseThief,
HB-26,26,1,EMIT_SPEC,906,EMIT_SPEC00906,wet,non-nitrogen fixing lichen,L,Psorab decipiens,HorseThief,
HB-26,26,2,EMIT_SPEC,907,EMIT_SPEC00907,wet,non-nitrogen fixing lichen,L,Psorab decipiens,HorseThief,
HB-26,26,3,EMIT_SPEC,908,EMIT_SPEC00908,wet,non-nitrogen fixing lichen,L,Psorab decipiens,HorseThief,
HB-26,26,4,EMIT_SPEC,909,EMIT_SPEC00909,wet,non-nitrogen fixing lichen,L,Psorab decipiens,HorseThief,
HB-26,26,5,EMIT_SPEC,910,EMIT_SPEC00910,wet,non-nitrogen fixing lichen,L,Psorab decipiens,HorseThief,
HB-27,27,1,EMIT_SPEC,911,EMIT_SPEC00911,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-27,27,2,EMIT_SPEC,912,EMIT_SPEC00912,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-27,27,3,EMIT_SPEC,913,EMIT_SPEC00913,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-27,27,4,EMIT_SPEC,914,EMIT_SPEC00914,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-27,27,5,EMIT_SPEC,915,EMIT_SPEC00915,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-27,27,1,EMIT_SPEC,916,EMIT_SPEC00916,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-27,27,2,EMIT_SPEC,917,EMIT_SPEC00917,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-27,27,3,EMIT_SPEC,918,EMIT_SPEC00918,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-27,27,4,EMIT_SPEC,919,EMIT_SPEC00919,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-27,27,5,EMIT_SPEC,920,EMIT_SPEC00920,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-28,28,1,EMIT_SPEC,921,EMIT_SPEC00921,dry,moss,M,Syntrichia caninervis,HorseThief,
HB-28,28,2,EMIT_SPEC,922,EMIT_SPEC00922,dry,moss,M,Syntrichia caninervis,HorseThief,
HB-28,28,3,EMIT_SPEC,923,EMIT_SPEC00923,dry,moss,M,Syntrichia caninervis,HorseThief,
HB-28,28,4,EMIT_SPEC,924,EMIT_SPEC00924,dry,moss,M,Syntrichia caninervis,HorseThief,
HB-28,28,5,EMIT_SPEC,925,EMIT_SPEC00925,dry,moss,M,Syntrichia caninervis,HorseThief,
HB-28,28,1,EMIT_SPEC,926,EMIT_SPEC00926,wet,moss,M,Syntrichia caninervis,HorseThief,
HB-28,28,2,EMIT_SPEC,927,EMIT_SPEC00927,wet,moss,M,Syntrichia caninervis,HorseThief,
HB-28,28,3,EMIT_SPEC,928,EMIT_SPEC00928,wet,moss,M,Syntrichia caninervis,HorseThief,
HB-28,28,4,EMIT_SPEC,929,EMIT_SPEC00929,wet,moss,M,Syntrichia caninervis,HorseThief,
HB-28,28,5,EMIT_SPEC,930,EMIT_SPEC00930,wet,moss,M,Syntrichia caninervis,HorseThief,
HB-29,29,1,EMIT_SPEC,931,EMIT_SPEC00931,dry,moss,M,Unknown moss,HorseThief,
HB-29,29,2,EMIT_SPEC,932,EMIT_SPEC00932,dry,moss,M,Unknown moss,HorseThief,
HB-29,29,3,EMIT_SPEC,933,EMIT_SPEC00933,dry,moss,M,Unknown moss,HorseThief,
HB-29,29,4,EMIT_SPEC,934,EMIT_SPEC00934,dry,moss,M,Unknown moss,HorseThief,
HB-29,29,5,EMIT_SPEC,935,EMIT_SPEC00935,dry,moss,M,Unknown moss,HorseThief,
HB-29,29,1,EMIT_SPEC,936,EMIT_SPEC00936,wet,moss,M,Unknown moss,HorseThief,
HB-29,29,2,EMIT_SPEC,937,EMIT_SPEC00937,wet,moss,M,Unknown moss,HorseThief,
HB-29,29,3,EMIT_SPEC,938,EMIT_SPEC00938,wet,moss,M,Unknown moss,HorseThief,
HB-29,29,4,EMIT_SPEC,939,EMIT_SPEC00939,wet,moss,M,Unknown moss,HorseThief,
HB-29,29,5,EMIT_SPEC,940,EMIT_SPEC00940,wet,moss,M,Unknown moss,HorseThief,
HB-30,30,1,EMIT_SPEC,941,EMIT_SPEC00941,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-30,30,2,EMIT_SPEC,942,EMIT_SPEC00942,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-30,30,3,EMIT_SPEC,943,EMIT_SPEC00943,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-30,30,4,EMIT_SPEC,944,EMIT_SPEC00944,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-30,30,5,EMIT_SPEC,945,EMIT_SPEC00945,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-30,30,1,EMIT_SPEC,946,EMIT_SPEC00946,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-30,30,2,EMIT_SPEC,947,EMIT_SPEC00947,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-30,30,3,EMIT_SPEC,948,EMIT_SPEC00948,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-30,30,4,EMIT_SPEC,949,EMIT_SPEC00949,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-30,30,5,EMIT_SPEC,950,EMIT_SPEC00950,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,end 7/1
HB-31,31,1,EMIT_SPEC,951,EMIT_SPEC00951,dry,moss,M,Syntrichia caninervis,HorseThief,
HB-31,31,2,EMIT_SPEC,952,EMIT_SPEC00952,dry,moss,M,Syntrichia caninervis,HorseThief,
HB-31,31,3,EMIT_SPEC,953,EMIT_SPEC00953,dry,moss,M,Syntrichia caninervis,HorseThief,
HB-31,31,4,EMIT_SPEC,954,EMIT_SPEC00954,dry,moss,M,Syntrichia caninervis,HorseThief,
HB-31,31,5,EMIT_SPEC,955,EMIT_SPEC00955,dry,moss,M,Syntrichia caninervis,HorseThief,
HB-31,31,1,EMIT_SPEC,956,EMIT_SPEC00956,wet,moss,M,Syntrichia caninervis,HorseThief,
HB-31,31,2,EMIT_SPEC,957,EMIT_SPEC00957,wet,moss,M,Syntrichia caninervis,HorseThief,
HB-31,31,3,EMIT_SPEC,958,EMIT_SPEC00958,wet,moss,M,Syntrichia caninervis,HorseThief,
HB-31,31,4,EMIT_SPEC,959,EMIT_SPEC00959,wet,moss,M,Syntrichia caninervis,HorseThief,
HB-31,31,5,EMIT_SPEC,960,EMIT_SPEC00960,wet,moss,M,Syntrichia caninervis,HorseThief,
HB-32,32,1,EMIT_SPEC,961,EMIT_SPEC00961,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-32,32,2,EMIT_SPEC,962,EMIT_SPEC00962,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-32,32,3,EMIT_SPEC,963,EMIT_SPEC00963,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-32,32,4,EMIT_SPEC,964,EMIT_SPEC00964,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-32,32,5,EMIT_SPEC,965,EMIT_SPEC00965,dry,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-32,32,1,EMIT_SPEC,966,EMIT_SPEC00966,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-32,32,2,EMIT_SPEC,967,EMIT_SPEC00967,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-32,32,3,EMIT_SPEC,968,EMIT_SPEC00968,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-32,32,4,EMIT_SPEC,969,EMIT_SPEC00969,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-32,32,5,EMIT_SPEC,970,EMIT_SPEC00970,wet,Lightly pigmented cyanobacteria,LC,Lightly pigmented cyanobacteria,HorseThief,
HB-33,33,1,EMIT_SPEC,971,EMIT_SPEC00971,dry,Bare ,B,Bare ,HorseThief,
HB-33,33,2,EMIT_SPEC,972,EMIT_SPEC00972,dry,Bare ,B,Bare ,HorseThief,
HB-33,33,3,EMIT_SPEC,973,EMIT_SPEC00973,dry,Bare ,B,Bare ,HorseThief,
HB-33,33,4,EMIT_SPEC,974,EMIT_SPEC00974,dry,Bare ,B,Bare ,HorseThief,
HB-33,33,5,EMIT_SPEC,975,EMIT_SPEC00975,dry,Bare ,B,Bare ,HorseThief,
HB-33,33,1,EMIT_SPEC,976,EMIT_SPEC00976,wet,Bare ,B,Bare ,HorseThief,
HB-33,33,2,EMIT_SPEC,977,EMIT_SPEC00977,wet,Bare ,B,Bare ,HorseThief,
HB-33,33,3,EMIT_SPEC,978,EMIT_SPEC00978,wet,Bare ,B,Bare ,HorseThief,
HB-33,33,4,EMIT_SPEC,979,EMIT_SPEC00979,wet,Bare ,B,Bare ,HorseThief,
HB-33,33,5,EMIT_SPEC,980,EMIT_SPEC00980,wet,Bare ,B,Bare ,HorseThief,
HB-36,36,1,EMIT_SPEC,981,EMIT_SPEC00981,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-36,36,2,EMIT_SPEC,982,EMIT_SPEC00982,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-36,36,3,EMIT_SPEC,983,EMIT_SPEC00983,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-36,36,4,EMIT_SPEC,984,EMIT_SPEC00984,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-36,36,5,EMIT_SPEC,985,EMIT_SPEC00985,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-36,36,1,EMIT_SPEC,986,EMIT_SPEC00986,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-36,36,2,EMIT_SPEC,987,EMIT_SPEC00987,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-36,36,3,EMIT_SPEC,988,EMIT_SPEC00988,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-36,36,4,EMIT_SPEC,989,EMIT_SPEC00989,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-36,36,5,EMIT_SPEC,990,EMIT_SPEC00990,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-37,37,1,EMIT_SPEC,991,EMIT_SPEC00991,dry,non-nitrogen fixing lichen,L,Toninia ruginosa ,HorseThief,
HB-37,37,2,EMIT_SPEC,992,EMIT_SPEC00992,dry,non-nitrogen fixing lichen,L,Toninia ruginosa ,HorseThief,
HB-37,37,3,EMIT_SPEC,993,EMIT_SPEC00993,dry,non-nitrogen fixing lichen,L,Toninia ruginosa ,HorseThief,
HB-37,37,4,EMIT_SPEC,994,EMIT_SPEC00994,dry,non-nitrogen fixing lichen,L,Toninia ruginosa ,HorseThief,
HB-37,37,5,EMIT_SPEC,995,EMIT_SPEC00995,dry,non-nitrogen fixing lichen,L,Toninia ruginosa ,HorseThief,
HB-37,37,1,EMIT_SPEC,996,EMIT_SPEC00996,wet,non-nitrogen fixing lichen,L,Toninia ruginosa ,HorseThief,
HB-37,37,2,EMIT_SPEC,997,EMIT_SPEC00997,wet,non-nitrogen fixing lichen,L,Toninia ruginosa ,HorseThief,
HB-37,37,3,EMIT_SPEC,998,EMIT_SPEC00998,wet,non-nitrogen fixing lichen,L,Toninia ruginosa ,HorseThief,
HB-37,37,4,EMIT_SPEC,999,EMIT_SPEC00999,wet,non-nitrogen fixing lichen,L,Toninia ruginosa ,HorseThief,
HB-37,37,5,EMIT_SPEC,1000,EMIT_SPEC01000,wet,non-nitrogen fixing lichen,L,Toninia ruginosa ,HorseThief,
HB-38 ,38,1,EMIT_SPEC,1001,EMIT_SPEC01001,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-38 ,38,2,EMIT_SPEC,1002,EMIT_SPEC01002,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-38 ,38,3,EMIT_SPEC,1003,EMIT_SPEC01003,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-38 ,38,4,EMIT_SPEC,1004,EMIT_SPEC01004,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-38 ,38,5,EMIT_SPEC,1005,EMIT_SPEC01005,dry,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-38 ,38,1,EMIT_SPEC,1006,EMIT_SPEC01006,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-38 ,38,2,EMIT_SPEC,1007,EMIT_SPEC01007,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-38 ,38,3,EMIT_SPEC,1008,EMIT_SPEC01008,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-38 ,38,4,EMIT_SPEC,1009,EMIT_SPEC01009,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-38 ,38,5,EMIT_SPEC,1010,EMIT_SPEC01010,wet,Darkly pigmented cyanobacteria,DC,Darkly pigmented cyanobacteria,HorseThief,
HB-39,39,1,EMIT_SPEC,1011,EMIT_SPEC01011,dry,moss,M,Syntrichia ruralis,HorseThief,
HB-39,39,2,EMIT_SPEC,1012,EMIT_SPEC01012,dry,moss,M,Syntrichia ruralis,HorseThief,
HB-39,39,3,EMIT_SPEC,1013,EMIT_SPEC01013,dry,moss,M,Syntrichia ruralis,HorseThief,
HB-39,39,4,EMIT_SPEC,1014,EMIT_SPEC01014,dry,moss,M,Syntrichia ruralis,HorseThief,
HB-39,39,5,EMIT_SPEC,1015,EMIT_SPEC01015,dry,moss,M,Syntrichia ruralis,HorseThief,
HB-39,39,1,EMIT_SPEC,1016,EMIT_SPEC01016,wet,moss,M,Syntrichia ruralis,HorseThief,
HB-39,39,2,EMIT_SPEC,1017,EMIT_SPEC01017,wet,moss,M,Syntrichia ruralis,HorseThief,
HB-39,39,3,EMIT_SPEC,1018,EMIT_SPEC01018,wet,moss,M,Syntrichia ruralis,HorseThief,
HB-39,39,4,EMIT_SPEC,1019,EMIT_SPEC01019,wet,moss,M,Syntrichia ruralis,HorseThief,
HB-39,39,5,EMIT_SPEC,1020,EMIT_SPEC01020,wet,moss,M,Syntrichia ruralis,HorseThief,
HB-40,40,1,EMIT_SPEC,1021,EMIT_SPEC01021,dry,non-nitrogen fixing lichen,L,Fulgensia bracteata,HorseThief,
HB-40,40,2,EMIT_SPEC,1022,EMIT_SPEC01022,dry,non-nitrogen fixing lichen,L,Fulgensia bracteata,HorseThief,
HB-40,40,3,EMIT_SPEC,1023,EMIT_SPEC01023,dry,non-nitrogen fixing lichen,L,Fulgensia bracteata,HorseThief,
HB-40,40,4,EMIT_SPEC,1024,EMIT_SPEC01024,dry,non-nitrogen fixing lichen,L,Fulgensia bracteata,HorseThief,
HB-40,40,5,EMIT_SPEC,1025,EMIT_SPEC01025,dry,non-nitrogen fixing lichen,L,Fulgensia bracteata,HorseThief,
HB-40,40,1,EMIT_SPEC,1026,EMIT_SPEC01026,wet,non-nitrogen fixing lichen,L,Fulgensia bracteata,HorseThief,
HB-40,40,2,EMIT_SPEC,1027,EMIT_SPEC01027,wet,non-nitrogen fixing lichen,L,Fulgensia bracteata,HorseThief,
HB-40,40,3,EMIT_SPEC,1028,EMIT_SPEC01028,wet,non-nitrogen fixing lichen,L,Fulgensia bracteata,HorseThief,
HB-40,40,4,EMIT_SPEC,1029,EMIT_SPEC01029,wet,non-nitrogen fixing lichen,L,Fulgensia bracteata,HorseThief,
HB-40,40,5,EMIT_SPEC,1030,EMIT_SPEC01030,wet,non-nitrogen fixing lichen,L,Fulgensia bracteata,HorseThief,
HB-41,41,1,EMIT_SPEC,1031,EMIT_SPEC01031,dry,non-nitrogen fixing lichen,L,Placidium sp. 2,HorseThief,
HB-41,41,2,EMIT_SPEC,1032,EMIT_SPEC01032,dry,non-nitrogen fixing lichen,L,Placidium sp. 2,HorseThief,
HB-41,41,3,EMIT_SPEC,1033,EMIT_SPEC01033,dry,non-nitrogen fixing lichen,L,Placidium sp. 2,HorseThief,
HB-41,41,4,EMIT_SPEC,1034,EMIT_SPEC01034,dry,non-nitrogen fixing lichen,L,Placidium sp. 2,HorseThief,
HB-41,41,5,EMIT_SPEC,1035,EMIT_SPEC01035,dry,non-nitrogen fixing lichen,L,Placidium sp. 2,HorseThief,
HB-41,41,1,EMIT_SPEC,1036,EMIT_SPEC01036,wet,non-nitrogen fixing lichen,L,Placidium sp. 2,HorseThief,
HB-41,41,2,EMIT_SPEC,1037,EMIT_SPEC01037,wet,non-nitrogen fixing lichen,L,Placidium sp. 2,HorseThief,
HB-41,41,3,EMIT_SPEC,1038,EMIT_SPEC01038,wet,non-nitrogen fixing lichen,L,Placidium sp. 2,HorseThief,
HB-41,41,4,EMIT_SPEC,1039,EMIT_SPEC01039,wet,non-nitrogen fixing lichen,L,Placidium sp. 2,HorseThief,
HB-41,41,5,EMIT_SPEC,1040,EMIT_SPEC01040,wet,non-nitrogen fixing lichen,L,Placidium sp. 2,HorseThief,
HB-42,42,1,EMIT_SPEC,1041,EMIT_SPEC01041,dry,non-nitrogen fixing lichen,L,Placidium sp.,HorseThief,
HB-42,42,2,EMIT_SPEC,1042,EMIT_SPEC01042,dry,non-nitrogen fixing lichen,L,Placidium sp.,HorseThief,
HB-42,42,3,EMIT_SPEC,1043,EMIT_SPEC01043,dry,non-nitrogen fixing lichen,L,Placidium sp.,HorseThief,
HB-42,42,4,EMIT_SPEC,1044,EMIT_SPEC01044,dry,non-nitrogen fixing lichen,L,Placidium sp.,HorseThief,
HB-42,42,5,EMIT_SPEC,1045,EMIT_SPEC01045,dry,non-nitrogen fixing lichen,L,Placidium sp.,HorseThief,
HB-42,42,1,EMIT_SPEC,1046,EMIT_SPEC01046,wet,non-nitrogen fixing lichen,L,Placidium sp.,HorseThief,
HB-42,42,2,EMIT_SPEC,1047,EMIT_SPEC01047,wet,non-nitrogen fixing lichen,L,Placidium sp.,HorseThief,
HB-42,42,3,EMIT_SPEC,1048,EMIT_SPEC01048,wet,non-nitrogen fixing lichen,L,Placidium sp.,HorseThief,
HB-42,42,4,EMIT_SPEC,1049,EMIT_SPEC01049,wet,non-nitrogen fixing lichen,L,Placidium sp.,HorseThief,
HB-42,42,5,EMIT_SPEC,1050,EMIT_SPEC01050,wet,non-nitrogen fixing lichen,L,Placidium sp.,HorseThief,
HB-43,43,1,EMIT_SPEC,1051,EMIT_SPEC01051,dry,nitrogen fixing lichen,Lnf,Collema tenax,HorseThief,
HB-43,43,2,EMIT_SPEC,1052,EMIT_SPEC01052,dry,nitrogen fixing lichen,Lnf,Collema tenax,HorseThief,
HB-43,43,3,EMIT_SPEC,1053,EMIT_SPEC01053,dry,nitrogen fixing lichen,Lnf,Collema tenax,HorseThief,
HB-43,43,4,EMIT_SPEC,1054,EMIT_SPEC01054,dry,nitrogen fixing lichen,Lnf,Collema tenax,HorseThief,
HB-43,43,5,EMIT_SPEC,1055,EMIT_SPEC01055,dry,nitrogen fixing lichen,Lnf,Collema tenax,HorseThief,
HB-43,43,1,EMIT_SPEC,1056,EMIT_SPEC01056,wet,nitrogen fixing lichen,Lnf,Collema tenax,HorseThief,
