"wavelength","1","2","3","4","5","6","7"
350,0.061388388004851,0.0610358448154043,0.0471503716169105,0.0440042629822277,0.0235552003348559,0.0375108088479827,0.0354790438534439
351,0.0638138294576604,0.0636582411762299,0.0501470654568019,0.0505281559854354,0.030327429484798,0.0448320733711814,0.04009994248783
352,0.0646325461654732,0.0639655926110995,0.0510494487034242,0.0533942424278696,0.0323971001729822,0.0479453944029526,0.0435687818148254
353,0.0629352222791387,0.0662818812063131,0.0503993092051659,0.0527087907665918,0.03157500510632,0.0461024446026077,0.0440398322929102
354,0.0648713875099226,0.0672892193107885,0.0507945747898503,0.0526632033149877,0.0339453437665426,0.0492137355775353,0.0454094466507224
355,0.0675031787347586,0.0684570986700429,0.0537774358552571,0.0543512097320102,0.0369546580499368,0.0531485883562795,0.0479855214561161
356,0.0681332786794595,0.0702048385338259,0.057699942666295,0.0569289658727768,0.0383109326302901,0.0547448926910129,0.0506917017344893
357,0.0664997387129441,0.0700779017497381,0.0558135328946114,0.0574475102753785,0.0385773879507037,0.0559604147164197,0.0510837593904041
358,0.0651142653001576,0.0685817534658399,0.0542759864796978,0.0564673537672582,0.0375334683610407,0.0551618755062014,0.0504502833485606
359,0.0659520118708311,0.0681692339448472,0.0552497767871804,0.0570958427918129,0.0379685843656254,0.054972412912396,0.0513760317914983
360,0.0691878534694406,0.0705726915595882,0.0584780710956259,0.0611252030315511,0.0415888711839361,0.0578707686090553,0.0551275237502126
361,0.0700424718586406,0.0732960369864477,0.059804378484981,0.063351258275808,0.0438284313472562,0.0621010605588277,0.0575008540356942
362,0.0684846419065996,0.073388167118034,0.0598340840210323,0.063051435905083,0.0426050628011608,0.0620173543940194,0.0566268943257815
363,0.0664372721960661,0.0713860275989552,0.0586051998612383,0.0612172783717248,0.0400390781334323,0.0590327900341646,0.0548737822798388
364,0.0667167397993428,0.070251193848761,0.0564725589084494,0.0600940087776843,0.0406379936774526,0.0589257077384368,0.0566126728424309
365,0.0691315486642105,0.0734044569932098,0.0603322719878712,0.0629063488473168,0.0455220058602089,0.0636844049360682,0.0594362866561577
366,0.0691680221513574,0.0744656141836291,0.0618447904222891,0.0638834168483872,0.0472561681118333,0.065037437535764,0.059400793243381
367,0.0671730731126858,0.072562468295298,0.0594992750430232,0.0625294297545962,0.0452497823422958,0.0624622597559149,0.0577961779337371
368,0.0704347485052025,0.0755618762994146,0.0630576407567058,0.0666845134638042,0.0491322296682611,0.0670660288077364,0.0629032924034826
369,0.0703336527756226,0.073520519573282,0.0621952923288713,0.0658883362798892,0.0473551168983974,0.0659238286854027,0.0616832234361077
370,0.0698762917264425,0.0716290626507278,0.0604259594598326,0.064517911948471,0.0457978297758472,0.0638282926643331,0.0595465836209066
371,0.0719736749116132,0.0747031512281303,0.0619237005002043,0.0668472236377233,0.0497004992328582,0.0662796384863717,0.0622714628145436
372,0.0705643368671631,0.0756703392033534,0.0628580299118833,0.065817659598642,0.050056435305882,0.0681913543337174,0.0630760213186527
373,0.069741339392166,0.0749586683898604,0.0623670615808633,0.065389335182358,0.049672862641934,0.067199797143994,0.0629951585827696
374,0.0706402562170113,0.0744624135316815,0.0620639768641104,0.0667051547715209,0.0501291351470736,0.0664897853734891,0.063845569820804
375,0.0725152185481392,0.0761465897779295,0.0639955793303528,0.0690421356661649,0.0519035977484855,0.0703442580894017,0.0668779305004901
376,0.0732328463015252,0.0770788513556556,0.064269199994661,0.0696867299120359,0.0523825854576881,0.0707442413951511,0.0669194214181715
377,0.0728989593276616,0.0770815701101457,0.0644501307288939,0.0700142435225337,0.0530184927253466,0.0706215177519692,0.0670497938769974
378,0.0722474403792435,0.0766222815528518,0.0648752907915485,0.0704581427212675,0.0539837144132707,0.0711858918787671,0.0678313024535405
379,0.0723822006371272,0.0765853063668486,0.0641778721608245,0.0700919448991425,0.0538082396622608,0.0708814499528289,0.0665674552437143
380,0.0730435386177792,0.0782158370807807,0.0656666352438402,0.0699954072956413,0.0548073251134603,0.0719882559562889,0.0679783518179194
381,0.0741932650801114,0.0794432673364516,0.0676485721096725,0.0706144078667359,0.0561765989632411,0.0737818176429918,0.0700734777933489
382,0.0753577445912288,0.0791202919789844,0.068466707750893,0.0717507017591481,0.0570265747717424,0.0750945005962382,0.0707845616263118
383,0.074835727420114,0.079743376641452,0.0688433227305825,0.071977098753189,0.0576173724373671,0.0749688052536375,0.0709163092911309
384,0.0749408205526377,0.080763634621708,0.0699099945744811,0.0733467383636361,0.0595656786461794,0.0763453371812055,0.0722555777423014
385,0.0762183948794843,0.0821299727344736,0.0717127762282718,0.0752231083599302,0.0623497045726099,0.0789178134365944,0.0745085477648483
386,0.0779415404020211,0.0837094410652406,0.0734768837287788,0.0760674324815338,0.0644348489731405,0.0808490033508956,0.0763313482342376
387,0.0768740482413407,0.0842810932735553,0.0728469559820526,0.0754970188761175,0.0638038953154675,0.0797280733034027,0.0758357606996086
388,0.0769329357940067,0.0845308591110789,0.0727772919234449,0.0758810613389721,0.0642235996325464,0.07977695411078,0.0764245692041215
389,0.0784957823399619,0.0849697735772875,0.0737625790876191,0.0773707058558121,0.0661111007883926,0.0817305617666745,0.0781727921867733
390,0.0785556445997379,0.0857977380225306,0.073906761875572,0.0780793396120351,0.0667148329579059,0.0829063318681974,0.0781236197455696
391,0.0796432788770275,0.0869029634450012,0.0751544459181926,0.0789932127041422,0.0680523512302125,0.0840711237797935,0.079428527201916
392,0.0809632734438423,0.0878028734118776,0.0764294367092785,0.0800801168364272,0.0690855664157829,0.0854261192101912,0.0812151072312507
393,0.0814815358585925,0.088152465095441,0.0769049734649559,0.0809607965164339,0.0691302616923544,0.0866957791819739,0.0823665432762284
394,0.0804911079066083,0.0877912538999186,0.0771628449262086,0.0806754526687554,0.0689638228630413,0.0865704642068115,0.0824767848974348
395,0.08117884938425,0.088440784217961,0.0778815717106684,0.0815065374040743,0.0703800309813587,0.0874645898816421,0.0835593311088442
396,0.082748152352428,0.0898540187243735,0.0789888181886541,0.083025077600538,0.0724496128022132,0.0889282090290304,0.0851207827730746
397,0.0833623724148912,0.091024488721674,0.0800049568515923,0.0840284945283932,0.0735654627031113,0.0896792502599781,0.0859682423015078
398,0.0834846720809415,0.0909736894504257,0.0799740047884145,0.0845900000612284,0.0738821173850381,0.0894516051800241,0.0861213845246177
399,0.0837229979040443,0.0910329318821283,0.0801197441497952,0.0851401962909035,0.0742222157547872,0.090305733446296,0.086376147923701
