"wavelength","1","2","3","4","5","6","7","8","9","10"
362,0.0677173627944406,0.0598230437053758,0.0601072515399862,0.0722471317938575,0.0716093196814538,0.0667423854339617,0.104094804659603,0.0919483567670075,0.0666674983472387,0.0767608667534595
363,0.069231450334032,0.0612382170220544,0.0643972891901202,0.0720685008497018,0.0750375418586023,0.0669722273211522,0.104184287162999,0.0942164495404869,0.0660836339862671,0.0805532483492321
364,0.0703062634142059,0.0632428277136085,0.0670528991732477,0.0727180521049904,0.0759327319974531,0.0676251891175166,0.105366716129184,0.0943195190324551,0.0649449118700631,0.0816592901869472
365,0.0705006366458578,0.0625840468445788,0.0667032446605085,0.0729227068413302,0.0743073658517556,0.0675125517750255,0.105402362146638,0.0926283572423542,0.0639598799030761,0.0796138849826735
366,0.069765881980423,0.0580334612915406,0.0643684960138819,0.0715743146969769,0.0718883579253558,0.0663180418976279,0.102622016995813,0.0906469574160687,0.0635943976650041,0.075978919347009
367,0.0698096880158108,0.0598266753090595,0.0642860335673359,0.0724198050271759,0.0721173818677403,0.0681044678173442,0.100191173827553,0.0911729676522166,0.0645781376081933,0.0767885493707198
368,0.0696291090951561,0.0630025527320254,0.0662756772988666,0.0737520488000508,0.0725067371979064,0.0699919990962004,0.101418164853319,0.0918450694477069,0.0664791135355829,0.0782051715117594
369,0.0693359656579969,0.0643689933879194,0.0684099026087806,0.0743627564810279,0.0722095635989179,0.0702057882286164,0.105287176493865,0.0916939269040299,0.0678628854671677,0.0783181947773262
370,0.0712587041462223,0.0639395473800723,0.0658128331803469,0.0740028695953188,0.0735019687569093,0.0684845616646723,0.104091927166786,0.0922325533668821,0.0651391190465321,0.0786612225999431
371,0.0717195882173557,0.0617021459315145,0.0638610122150132,0.0723243236704373,0.0720153350180309,0.0679796549586811,0.101955315511887,0.0911821985625441,0.0641206543571619,0.0772172135819416
372,0.0705743736000242,0.0599633049544938,0.0631010318528464,0.0709662522013425,0.069998361162156,0.0679922035398072,0.100524832734882,0.0896305401474921,0.0646019173848964,0.0757671101576438
373,0.0694060352055829,0.0618677030205395,0.0622234402382515,0.0723635865834015,0.0723458796956427,0.0663012827624454,0.100512924893792,0.0900775245873694,0.0639404776462998,0.0775282748095003
374,0.0696192618283908,0.0636667547783612,0.0646088204631358,0.0744572845555899,0.0730382391157267,0.0675759958241815,0.0998586460842158,0.0905597696052469,0.0668902212972236,0.0780264872565825
375,0.0700693280786433,0.0640136854107491,0.0668827466268265,0.0750837781738598,0.0725388555429862,0.068242902615641,0.0987222749173536,0.0897899346295531,0.068544146762308,0.077491590257767
376,0.0696944963986025,0.0627265191790962,0.0662519055621977,0.0732780670553032,0.0718370898923674,0.0656736708467251,0.097658424167558,0.0877534150570395,0.065498484341522,0.0769203442841411
377,0.0694598938580902,0.0618865149714799,0.0658471879576578,0.071806692510177,0.0696444925571645,0.0653031749547293,0.097227937769209,0.0887931311963533,0.0648516852614373,0.077183211761346
378,0.0683930662961613,0.0606285447921338,0.0634215131665188,0.0704869137946703,0.0669257032511307,0.0639970006552423,0.0965896856492239,0.0868563521741435,0.0635913187713715,0.076357408015778
379,0.0670251838686619,0.0594795286562237,0.0604571834541448,0.0699523769014438,0.0653451505673767,0.0620363767108693,0.0956350421870785,0.0826119308200423,0.0618000857620403,0.0749034021135493
380,0.0681350428442172,0.0612322288344537,0.0640900551713437,0.0724867405267827,0.0682354265809903,0.0647965785940087,0.0953220924462063,0.0862420170569315,0.064182843702746,0.0768173657208462
381,0.0682088643066176,0.0606852406454763,0.0648157520650628,0.0719518158978068,0.0673738636358364,0.0642890308322624,0.0941198329188845,0.0860439008145316,0.064265382773383,0.0755495876912768
382,0.0675087384835228,0.0596680735259607,0.0631896014380468,0.069977494428762,0.0644360722355369,0.0617540954678465,0.0931432808375686,0.0838928994647899,0.0631699238025156,0.0731848394389109
383,0.0675810697721339,0.0620894473622325,0.0633217000672305,0.0708645524220841,0.0646462156585459,0.0617227163444303,0.0941487642674165,0.0858458296045156,0.0644648965687233,0.074569909022106
384,0.0671758638551605,0.0624856966275021,0.0632969391070537,0.0717006000937318,0.0656598144068425,0.0626233651159143,0.0936616150137633,0.0835273385996879,0.0642940426400026,0.0750638114942781
385,0.0671240729463622,0.0623218816728954,0.063753613482441,0.0725946089696748,0.0671536772046043,0.0638674470995224,0.0930739500870133,0.0818853314276302,0.064426964698159,0.075857109493475
386,0.0677375454867781,0.0628233732090481,0.0647912803174878,0.0733244065134916,0.0683641304307658,0.0646214830732882,0.093172354184847,0.0840714802570572,0.0656781422837524,0.0774329573644579
387,0.0667582879176144,0.0611909933326481,0.0637476924735136,0.070890767453367,0.065982035548985,0.0625725329555127,0.0903592010194307,0.0823746023157125,0.0632978197992527,0.0753139073014501
388,0.0670592054465803,0.0612502426019612,0.0638206606348253,0.0705743786806826,0.0648452441810167,0.0615411023621668,0.0899452841302731,0.0820424453015657,0.0627852095419754,0.0748639509607019
389,0.0685888854622754,0.0630430712009307,0.0651895940002094,0.0727931196325281,0.0657832660739759,0.0625951873349228,0.0920020028590439,0.0838293637385723,0.0649312502187615,0.076709760073112
390,0.0679399475332599,0.0623238764659684,0.0645946230758751,0.0725709186184027,0.0651726625972672,0.063925072113328,0.0906593166256059,0.0835254540365291,0.0653567154339023,0.0762137458069435
391,0.0683616245135084,0.0624015729198589,0.0651495914200083,0.0724907741628403,0.065750921131166,0.0647031433860119,0.0906087134641501,0.08264395504285,0.065804893732458,0.0760433576658356
392,0.0694105424351441,0.0633302574028889,0.0663002300952718,0.0730818218204812,0.066646458902258,0.0648876233232383,0.0916636482509504,0.0825464523518208,0.0664181779435083,0.0766201770011925
393,0.0695320626411691,0.0639985114734885,0.0663296218041954,0.0740352578922599,0.0660387056964181,0.0647048709200593,0.0920692390323135,0.084118222675773,0.066806897699628,0.0774532969193663
394,0.068952540689493,0.0625583164197614,0.0646100971508954,0.0728337986606482,0.0648759171915703,0.0628343317811995,0.0909987991060689,0.0828431826410134,0.0655521429538378,0.0759545899131098
395,0.0684081502363019,0.0618736397080033,0.0636186451803827,0.0715050197276559,0.063954081960646,0.0620368058033537,0.0901786111888614,0.0819627875951248,0.0648853823007744,0.0747277320023857
396,0.0684018927282921,0.0632960849791323,0.0645706560511733,0.0716596032367127,0.0639209109829371,0.0635294362000698,0.0905830286383994,0.0834499748179404,0.0659207433082338,0.0754099661145342
397,0.0688425098834969,0.0622738449061577,0.064267401278038,0.0724488915024965,0.0655307593615889,0.0630366879703587,0.0901649034835638,0.0830196503243212,0.065519589327438,0.0752822135995344
398,0.0680722945653853,0.0619314923001926,0.0638404952178401,0.0720020212748952,0.0658103485878596,0.0625052352642613,0.0901800606184426,0.0828108050824789,0.0649410869922482,0.0746722389743747
399,0.0669499312606879,0.0629747761470194,0.0639832757189557,0.0709780607087064,0.0647891534326098,0.0628789360875075,0.0911194373506759,0.083544907591861,0.0649882578394011,0.0745000700727083
400,0.0692135123679709,0.0637297311385158,0.0650972710789924,0.0728853515305573,0.0657002669343859,0.0642613057158807,0.0928596024174797,0.084626665304784,0.0661810128952768,0.0765769244470532
401,0.0697348318654737,0.0634908820979326,0.0650062359572431,0.0730427502517187,0.0654139825311412,0.0642661171593384,0.0928820426135486,0.0844285884821784,0.065966809999909,0.0763821947188452
402,0.0689977132335634,0.0629892169351895,0.0642434436522305,0.072340687201232,0.0649583667671791,0.0636496905374034,0.0924121285732654,0.0839211463967658,0.0650435344966942,0.075214838213418
403,0.0691956719883998,0.0633287343765252,0.0641928059033562,0.0731337251170283,0.0662852782634704,0.0640356324906154,0.0936335282542057,0.0847084488530572,0.0651146971360747,0.0759734794886665
404,0.0696902747425094,0.0632473500979783,0.0645496704476869,0.0727620791476873,0.0664521926553991,0.0638264055803682,0.0943996246833353,0.0847710706528325,0.0657741835721857,0.0763239861272508
405,0.0701526319178007,0.0633023671734414,0.0648832481435154,0.0722276439364561,0.0662197072254957,0.0637580977966861,0.0941476365148049,0.0849056015185464,0.0664053471913492,0.0762188981503031
406,0.0703065468741414,0.0638180388514841,0.0649372039597601,0.0724110206933105,0.0662965830793901,0.0642897072520779,0.0931116688270563,0.085452262975243,0.0665081338497122,0.0759144089765736
407,0.0698221249653914,0.0638691100258622,0.065026724691735,0.0726701701989167,0.0658197396379484,0.0643639832795597,0.0931087922695439,0.0843176508588639,0.0658214597727326,0.0756613983093504
408,0.0696910412993093,0.0637796631106924,0.064767299506082,0.0727270150393549,0.0655278781904151,0.0642823024181176,0.0929214799486704,0.0835521209855848,0.0653994140475642,0.0752729349711455
409,0.0698071595538846,0.0635714930633129,0.0641759157736999,0.0725165812048751,0.0654422852306571,0.0639763224014833,0.0922886193178198,0.0835247313870422,0.0654514571879831,0.0748305042312014
410,0.0687266877399364,0.0628404994927112,0.0635995807196841,0.0721343073964079,0.0647106629203333,0.062818378943454,0.0919160958514261,0.0827204499444882,0.0652474568639528,0.0746644239579283
411,0.0691899130552216,0.0630669199288579,0.0644797048909751,0.0723582237895404,0.0651364492775853,0.0631265704112954,0.0923141965305501,0.0831837204316552,0.0659682544278294,0.0754915435401614
412,0.0700880760327404,0.0637468316514431,0.0655414442016273,0.0726571314444633,0.0658564294092904,0.063950949056034,0.0926962676179113,0.0840606277974851,0.0666186217874824,0.0761575157381916
413,0.0692328183389653,0.0637400641560606,0.0647764699719028,0.0721661331876208,0.0652553824129178,0.0633877961545619,0.0919652102565566,0.0836586308803195,0.0656938879249702,0.0751261287678229
414,0.0687608000046518,0.0635315080654933,0.0640900198801878,0.0720941842546635,0.0647189077328629,0.0631598958117498,0.0914836964160975,0.0830827116530252,0.0651102883794476,0.0748387651760986
415,0.0690859975137011,0.0635741543394808,0.0642300028393821,0.0724770350619133,0.0647850752546785,0.0635899827587087,0.0916583008388406,0.0830972351113888,0.0653249123874895,0.0753381133495673
416,0.069983280560096,0.0640220098442304,0.0652089713002182,0.0730873184936218,0.0654521780618084,0.0644284157605923,0.0923615811287213,0.0838738662381534,0.0661716704148902,0.0761102452486525
417,0.0701783928009638,0.0641712228902672,0.065497701660339,0.0735571638831494,0.0655944311846897,0.0643817826896211,0.092416871609011,0.0840786943763354,0.0664144290554099,0.0761073682124673
418,0.0700220690303988,0.0642648770202367,0.0654711712139099,0.0735114682987749,0.0653545722194051,0.0638778485930085,0.0919710182935504,0.0839038953667203,0.0663008693775169,0.0759456307751644
419,0.0698108721924078,0.0643155433698208,0.0653761620606892,0.0731230847009596,0.0649191055118727,0.0634015308390433,0.0914493572441631,0.0835610655899824,0.0661534435520473,0.0759509121479197
420,0.0697546869155128,0.0639339032648061,0.0652425851298379,0.0732473576827426,0.0644284125708687,0.0635747770051038,0.0916907213043373,0.0831939991462155,0.0664012951467427,0.0760920016661112
421,0.0699674404068007,0.0642452702144049,0.0654845989312854,0.0737153021880039,0.0647732953022242,0.063717191998461,0.0919019586832373,0.083588435180192,0.0668210300394689,0.0764561018177695
422,0.0701550693624285,0.064888664115815,0.065826466854354,0.0740930458940314,0.0653599052732947,0.0637417581111721,0.09192231741005,0.0841438379904901,0.0670560703315082,0.0767364347086463
423,0.0698893777031639,0.0649265485382108,0.0657334028702543,0.0738643577840551,0.0650389311685296,0.0637833417522432,0.0918354734332518,0.0837589601514307,0.0667453424971107,0.0765245713813194
424,0.0698381330743318,0.0648979724541848,0.0657165705207607,0.0739216095243718,0.06498407250679,0.0637633482412971,0.0917698213644408,0.0837883015467965,0.0668479189536822,0.0767418287299871
425,0.0699043856731317,0.0649551708503003,0.0657546961027562,0.0740514270222312,0.0648988026471789,0.063758220231961,0.0916095712729851,0.0838541836389859,0.0670398951700031,0.0769530034177403
426,0.0699314363896047,0.0651192719658148,0.0657625157111148,0.0740125261310113,0.0644887431042473,0.0637957843489994,0.0913108762730204,0.0835322398500568,0.0669474528821513,0.0767648581904119
427,0.0700846736343687,0.0651788205453339,0.0657421874190261,0.0742104991647723,0.0644157337046459,0.0635593398511105,0.0912613100533092,0.0833390056067696,0.066844378995889,0.0768427962181309
428,0.0702069171479926,0.0650669890839785,0.0658693535055181,0.0745439186757756,0.0644133718333241,0.0636604310551197,0.0913125639962616,0.0832510269331326,0.0669847156134236,0.0769645428336403
429,0.0702746605708176,0.064977915793898,0.066168166317802,0.0748745838440289,0.0644148665117476,0.06409924001059,0.091374949311283,0.0832372192949472,0.0673271526972086,0.0770965804719053
430,0.0704860944014064,0.0656360704155022,0.0664258972222836,0.0749949572437855,0.0647891700682704,0.0637871526597412,0.0914607598576332,0.0832745409391674,0.0673552191354332,0.0776055071585846
431,0.0707853022161303,0.0659536662319906,0.0667261526906906,0.0751635733124828,0.064798675751865,0.0638305960179008,0.0916712492026281,0.0835039855483301,0.0673839275317847,0.0779683550744067
432,0.0710910884703274,0.065968557611684,0.0670702968967699,0.0754354156458581,0.0646460936842007,0.0642177166134702,0.0919576670450641,0.083831334832031,0.0675571202373133,0.0781716640825309
433,0.0712993719560089,0.0663045146799571,0.0674119982843991,0.0757594118910232,0.0650266176669585,0.064369962574798,0.0921851200928758,0.084034410200275,0.0679433047375365,0.078467871296048
434,0.0715306202347642,0.0666450163383232,0.0671891123329111,0.0759244899104539,0.0651236069254751,0.0644638481017155,0.0922999973299208,0.0842835816732076,0.0681869771161884,0.078759419832432
435,0.0716692622537272,0.0668195942608917,0.0671395274386523,0.0760408287712012,0.0650316450419151,0.0645353673606327,0.0924208173585571,0.0845618500743889,0.0682538271559054,0.0789327330802965
436,0.071651475380202,0.0667720160952272,0.0678934826120135,0.0762716790176556,0.0650556678656018,0.0646172497264705,0.0926690606919695,0.0848066743912422,0.0682336170914795,0.0789621703369446
437,0.0719353143129248,0.0668348152973695,0.0679045920601275,0.076644009972874,0.0654997433713206,0.0648158916729319,0.0929311258353678,0.0848801392238532,0.0683696972392403,0.0792731786962599
438,0.0723818442446002,0.0672085403727037,0.0680113111382021,0.077014385043362,0.0659595902041292,0.0651207562016301,0.0933622619668754,0.0852252743677078,0.0687730669051309,0.0798453597128399
439,0.0727503899614825,0.0677583917236263,0.0685753338087911,0.0772742461558079,0.0661405591065526,0.0654275478475092,0.093887451700738,0.0858480247028666,0.0692896243782471,0.080468845433575
440,0.0725929713157808,0.0676142300315685,0.0686470375858831,0.0773382422020679,0.0659764387591351,0.0654043553318702,0.0938407706604478,0.0857163656173748,0.0691755660737983,0.0805688249976308
441,0.0725449642893393,0.0676214521231943,0.0686870128847741,0.0776998559486745,0.0659451291994468,0.0654933865544992,0.0940177979211584,0.085703950022992,0.069179481011532,0.0805623512701564
442,0.0728226834518441,0.0679698155416682,0.0688754124078088,0.0782627297950967,0.0662059824706904,0.0657993656271334,0.094545085701798,0.086044091115239,0.0694515192265463,0.0807616167723575
443,0.073351432520393,0.0683801725327249,0.0692223444878516,0.0784481302389582,0.0666863090811906,0.0661827219305386,0.0950551011440693,0.0865222167622259,0.0697068539484605,0.0814561920716417
444,0.0736578961522769,0.0686110374890731,0.0695930564332257,0.0789144589564035,0.0670162857380724,0.0665152847565424,0.0954153875342696,0.0869526390798815,0.069973211873311,0.0820011236908397
445,0.0738111095846148,0.0687904570709592,0.0698929304449672,0.0794031993901588,0.0672026756700865,0.0667280836353952,0.0957130789918629,0.087303812099679,0.0702319267884499,0.0823288276047675
446,0.0740417589725899,0.0691354183367668,0.0700758744936134,0.0794827817168829,0.0673712160026497,0.0668138971216959,0.0960980697726279,0.0876109474780472,0.0704607162622672,0.0825661668377916
447,0.0742982352524246,0.0694562368523789,0.0703503345062324,0.0796766683595144,0.0674707632368271,0.0670046504550521,0.0964753150699592,0.0879239153789936,0.0706410102965415,0.0827912046644292
448,0.0745393365911179,0.0696996158660648,0.0706981348761096,0.0800069102957319,0.067619653387158,0.0672502510357061,0.096833122194522,0.0882436569665815,0.0708501941548667,0.0832112588990513
449,0.0747432766634567,0.0698812802160857,0.0710349153319458,0.0803906005606069,0.0678657655379661,0.0674743164174123,0.0971726174254349,0.0885423324151369,0.0710987940780445,0.0838138571268022
450,0.0749215493443835,0.0701566851819891,0.0711185824356939,0.0805768153547506,0.0679960300793612,0.0676052226578785,0.0974750064638924,0.0886881632440566,0.0711183074901354,0.0838652209441876
451,0.0752512230842028,0.0704972189111653,0.0714520092721385,0.0810900970454986,0.068252206111298,0.0678768400240332,0.0979734893365149,0.0890443275624338,0.0714553304449476,0.0842723202414999
452,0.0756775440895261,0.0708399387390719,0.0720280474864293,0.0818480958315262,0.0685835533839747,0.0682756977562887,0.0985789258552456,0.08960445319048,0.072079850857195,0.0851021725332435
453,0.0758396406565663,0.071065284182804,0.0722131301246869,0.0819946274928755,0.068550517259586,0.0684834564312899,0.0987840050321944,0.0899223428809338,0.0722432488234065,0.0853995035679065
454,0.0761540411012409,0.0713257656529965,0.0723422565001872,0.082236346978998,0.0687063977031115,0.0686747865300342,0.0990138896597827,0.0900404686401258,0.0724610216841453,0.0857394443952632
455,0.0765419284332168,0.0716643495200671,0.072587998492652,0.0826715627314982,0.069025629446076,0.0689323341013839,0.0993378391225505,0.090189506230432,0.0727800209142753,0.0861739502564287
456,0.0767252063233199,0.0720581787238429,0.0730414461796643,0.0831487414827616,0.0692382518135592,0.0692877833167364,0.0996775987156736,0.0906639708532739,0.0730546983919847,0.0865560281359594
457,0.0767629085461701,0.0721959354773135,0.0731491548479782,0.0834644781516985,0.0693040247975646,0.0693759589245434,0.0998517489135352,0.0908444668875348,0.0729922862337315,0.086722223513959
458,0.0769238307546574,0.072279387386986,0.0732407615377951,0.0837280606405674,0.0693962510073466,0.0694593274061202,0.100126431110911,0.0909731608585949,0.0730297408472609,0.0869796167449623
459,0.0773689874252729,0.0725354990185013,0.073654115518397,0.0840792103211928,0.069663295299793,0.0697957080916856,0.100682077175388,0.0913315254681078,0.0735261944504505,0.0875717912350878
460,0.0776545798323666,0.0728643486644621,0.0740505883419882,0.0845013232664661,0.0699804968631486,0.0701311546909598,0.100966517722239,0.0916613877989098,0.0739652777738209,0.0881167803146472
461,0.0779437424708104,0.0732988303446523,0.0744726358343854,0.0850172595081337,0.0702423565870824,0.0704233637870053,0.101411087957052,0.0920978846324809,0.0743292518427969,0.0887060504626826
462,0.0782694138921552,0.0737324928568959,0.074877967772074,0.0855467745838926,0.0704183692462475,0.0706452802801122,0.102044274516748,0.092614275323634,0.0745891039328995,0.0892664201440117
463,0.0783508555826258,0.0737247285675263,0.0749985899744284,0.0857950070113951,0.0706106265222949,0.0707501795220026,0.102036819176811,0.0928450896256662,0.0746030352807868,0.0892967104909008
464,0.0785465371659498,0.0739056352804274,0.0752258301695472,0.0859885175069055,0.0707206916676051,0.070935727232413,0.102150998154425,0.0930506131060047,0.0747263697607488,0.0896195808707986
465,0.0788533434757475,0.0742847103693604,0.0754974507459369,0.0862490588100662,0.0707701223263045,0.0711916495431761,0.102524914404917,0.0932467734118246,0.0750086874323159,0.0901933006910516
466,0.079039564513967,0.0744764530640539,0.0754608736421944,0.0866522251824446,0.0708612277734995,0.0713684010325431,0.102924263974875,0.0933102044122184,0.075301500118399,0.0904161599628393
467,0.0794922073103606,0.0748410809576624,0.0759350189192346,0.087074142124952,0.0711969443198242,0.0715975295966642,0.103211882952918,0.0936376992148569,0.0757159503236712,0.0909335420849904
468,0.079841899700217,0.0751779469777583,0.0764284202699848,0.0874273596192892,0.0715265908356855,0.0718473394611558,0.103367235858339,0.0939724872453799,0.0759663846973999,0.0914305359220348
469,0.0796884690269916,0.0752199840590018,0.0762878230016074,0.0876557050955601,0.0715490168398216,0.0720321650674613,0.103451240202596,0.0939832030981347,0.0758099279395758,0.0914935398102777
470,0.0798991522009589,0.0752915931517988,0.0763834806117236,0.0878069616339671,0.0715480094765092,0.0719654837831369,0.103707649057903,0.0941581172208772,0.076008146274125,0.0918762903792958
471,0.080226175316911,0.075489512108522,0.076716464665809,0.0880764376123787,0.0717728927053215,0.0720899455176679,0.104151662298155,0.0944398695910501,0.076370688551734,0.0923892363277696
472,0.0804308169905123,0.0758151531590892,0.0771415140187977,0.0885332243432149,0.0722247597744941,0.0725896906581067,0.104649775106189,0.094741939476233,0.0766834150459315,0.0928057062457601
473,0.0805889911004191,0.0760966005821336,0.0773586321705656,0.0888897913446195,0.0722356652401003,0.0728353916176679,0.104705465520243,0.0950667115504808,0.0769342893779796,0.0930052574868469
474,0.0808232975934846,0.0764456429951978,0.077683865938956,0.0893473114876698,0.0724744929574635,0.0730548609591697,0.104891244239161,0.0953594814783689,0.0772107759882292,0.0934887393965933
475,0.0810719231213587,0.0767891580986793,0.0781237924190333,0.0897983177116767,0.0729105866401577,0.0732695916534168,0.105299748774727,0.0955901752833515,0.0774695832189661,0.0941298354278988
476,0.0810187630530659,0.0768162717230903,0.07833400794382,0.089737184227861,0.0726880226647215,0.073257980221451,0.105489871008187,0.0957360931468277,0.0774930010677515,0.0940304319051139
477,0.0814069926252973,0.076976795554604,0.0785880997256595,0.0899819596400301,0.0728369298546014,0.0734812945509444,0.105883201888715,0.0960696139383981,0.0777126518602328,0.0943453943682731
478,0.0819774222016729,0.0773077532389123,0.0788716059031313,0.090476771227911,0.0733031168930681,0.0738506323354418,0.106390928838997,0.0964821061455961,0.0780463906240998,0.0949363051985852
479,0.0820910601059868,0.0776637472802957,0.0790694125269539,0.0908165032302405,0.0736000382189112,0.0740571256853372,0.106731257992541,0.0967119558865396,0.0782175949464242,0.0951783265503376
480,0.0822468892019346,0.0778314407064222,0.0792881978265753,0.0911158242044895,0.0737430769775462,0.0742342643306796,0.106989218223453,0.0968866251025551,0.0784791373882791,0.0955084232098822
481,0.0824696752938758,0.0779665711057127,0.0794648093252288,0.0914083493857278,0.0738067757042234,0.0743759847633075,0.107269078065378,0.0971009938832697,0.0787708999515191,0.0958848162594137
482,0.0826869368858693,0.078230291904001,0.0795783719592439,0.0917121783222337,0.0738901634145699,0.0744859597407771,0.107603619931,0.0973927467798212,0.078988857819346,0.0962147813200986
483,0.0827212707359785,0.0784880873591466,0.0798995255403886,0.0919786472785527,0.0740978949639956,0.0746639481657048,0.107655399440645,0.0975615838288075,0.0790278209007363,0.0964995318986527
484,0.0830060345078785,0.0788116885063567,0.0803156263747834,0.0924215477985183,0.0743072722377198,0.0750188881792573,0.107872501226573,0.0978190050916252,0.079280668914573,0.0969759257513033
485,0.0835731547267846,0.0791726929831345,0.0806795749181548,0.0930076654212781,0.0744656600534279,0.0754657216842875,0.10837613777449,0.0982141977078065,0.0797924695323818,0.0976179837538451
486,0.0836612096275972,0.0793266207797097,0.0807585113208727,0.0932123655635235,0.0746587250733765,0.075535403673752,0.10866085591904,0.09849687091809,0.0799371442066442,0.097894899862461
487,0.083783637980803,0.0794857477930179,0.0809206575823819,0.0934168290663019,0.0748737789567656,0.0755940405778719,0.108881634156601,0.0986164478831679,0.0800761581982739,0.098094983025358
488,0.084033447128635,0.0796778785391953,0.0811926625930013,0.0937051953981687,0.0750525658080661,0.075752853354741,0.109103558915952,0.0986572394144945,0.0802681435651447,0.0983383305644544
489,0.0842538223631766,0.0798156332748996,0.0813739764799108,0.0939864643420109,0.0750958353060437,0.0759772715144979,0.109360681278026,0.0988208050080236,0.0803956192832772,0.0986651261419035
490,0.0845746543805869,0.080235868564371,0.081777438877823,0.0943517152626596,0.0754275601183944,0.0763061686174152,0.109825842249714,0.0992720720230467,0.0807806723112618,0.0991844762304514
491,0.0849012446647414,0.0806810687258871,0.0821911472432782,0.0947477765499354,0.0757533986221396,0.0766097349379689,0.11028915050786,0.0996992620862243,0.0811705594295127,0.0996915993654168
492,0.0851014594281144,0.0807945486191941,0.0823155573707884,0.0950894610584928,0.0756811591469532,0.076744448996175,0.110495752868468,0.099753407431799,0.0812200834131922,0.0999483912277563
493,0.0852688758416625,0.0809050564512308,0.0824069035457655,0.0953974216938941,0.0758093163082864,0.0768504360529505,0.110802993173603,0.100034904370722,0.0812468945191993,0.100240881755678
494,0.0854514425904511,0.0810686930625328,0.082584063177982,0.0956623940183624,0.0760131261962575,0.0770069676965269,0.1111353269988,0.10032693497366,0.0813925964470385,0.100574997639094
495,0.0856782047138312,0.0813203702376748,0.0829031777462652,0.0959261997275366,0.0761909195556167,0.0772506130854328,0.111443163157123,0.100512469793818,0.0817172497284048,0.100953304368431
496,0.085954907250362,0.0817865993155542,0.0833353230855915,0.0964022205918278,0.0766022656601192,0.0775370244224534,0.111922956832781,0.10108364618958,0.0821778508160079,0.101496486034518
497,0.0861980481802567,0.0820750954754335,0.0836696970250877,0.0968932053063421,0.0768390082982267,0.0778205927138509,0.112337839700865,0.101515811891359,0.0824411998081511,0.101995144729469
498,0.0864328061512349,0.0821572241927907,0.0839064727240199,0.0972950162514745,0.0768839213074076,0.0780974638568773,0.112665401883195,0.101715245803504,0.0825256199233274,0.102394502408565
499,0.0868511404512308,0.0824735185348349,0.0843385450645747,0.0975912324049386,0.0772475988003759,0.0784285382319086,0.113172933145574,0.10215046748171,0.0829228481620264,0.102825157925535
500,0.087138840953665,0.0828247910961138,0.0846331530693334,0.0979501755665273,0.0774716846955901,0.0786506084618179,0.113608857491798,0.102448723236793,0.0832703453576931,0.103290262588111
501,0.0873593338123045,0.0831447641616822,0.0848207467718038,0.0983861119591064,0.0776239893041672,0.0788440313981585,0.11393580656525,0.102662559821572,0.0835370824277259,0.103786751343134
502,0.0877360967009184,0.0834041598522144,0.0850904396266668,0.0988290877699565,0.0779856403893737,0.0791922350128679,0.114207143785473,0.103016014742497,0.0838176962216607,0.104286988092075
503,0.0878220589346205,0.0835086403120262,0.0852538513822373,0.0990874846292502,0.0780498424789465,0.0793115168019785,0.114345464268536,0.103111704786734,0.0838197466022106,0.10446843987882
