"wavelength","1","2","3","4","5","6"
449,0.0582507523902904,0.0577779707242742,0.083055375235442,0.0768828354936619,0.0773090655637703,0.0830674625847593
450,0.0586455113853682,0.058130633235395,0.0835419113038703,0.0774667060725671,0.0777089699290236,0.0835748537470079
451,0.0591681320543537,0.0585481065005923,0.0841681613143096,0.0781372872322327,0.0781428372905528,0.0841167679170958
452,0.059398375031428,0.0588391830947184,0.0847035872339303,0.0785189728708525,0.0783474762164675,0.0845945715936868
453,0.0597661348082857,0.0592055238341471,0.0851618705820715,0.0791093437424227,0.078879731168649,0.0851437617966264
454,0.0599839584949196,0.0594466304284084,0.085400720019844,0.0795496610610606,0.0792632207951316,0.0855783346277522
455,0.0600273708308252,0.0595609537503145,0.0855359607565184,0.0797706147269457,0.0793664042347221,0.0858921144073192
456,0.0604036747732983,0.0599225852031261,0.0861034653851984,0.0803010787343123,0.0797753886440258,0.0864064296360199
457,0.0607824546465314,0.0603129234024986,0.086628118355998,0.0808570102470778,0.0801963695623251,0.0870794145194757
458,0.0610623901519296,0.0606265047180446,0.0870464779975869,0.0812796730893866,0.0805738184978965,0.0876432660132032
459,0.0612482619415041,0.0608256965322222,0.0874201635745019,0.0815279235887977,0.0809129483196325,0.0879324262047479
460,0.0614851883416993,0.0609941470327208,0.0877936471673316,0.0818688765095201,0.0812029377771085,0.0884839645200475
461,0.0617686401299187,0.0612707838173184,0.0881985214678027,0.0823009866141352,0.0814607319671538,0.0889862561275188
462,0.0621112024792234,0.0616365774274881,0.0886402399564978,0.0827813870522249,0.0817684564634363,0.0893826336317498
463,0.0625150325685428,0.0619445151085048,0.0890819215291897,0.0832289571491844,0.0822170947242239,0.0898143546721989
464,0.0626455075597756,0.0620600829324755,0.0891851886799992,0.0834363192625924,0.0823746462305686,0.0901194735695592
465,0.0627475181591459,0.0621418116667442,0.08934616033974,0.0836038620372879,0.0824172445781901,0.0903672641302198
466,0.0629969616210477,0.0623373041420959,0.0898053120126278,0.0839223233177918,0.0825831691044865,0.0907158532392783
467,0.0632671157559778,0.0627073426401882,0.0903110313957421,0.08447931244599,0.0830804411821144,0.0914917590704784
468,0.0634030389993699,0.0628792488372469,0.0905084029984835,0.0847140744882886,0.083332055358407,0.0918561724929667
469,0.0635082618812168,0.0629478149788445,0.090634112192589,0.0847993384831217,0.08339892132235,0.0919995905560739
470,0.0637517860183827,0.0631366013646035,0.0910273672614229,0.0851139466125538,0.0835554959486662,0.0923934156212733
471,0.0640941781147076,0.0633448674901365,0.091272229780768,0.0855729216664081,0.0838376760107236,0.0928168801862717
472,0.0643444293765371,0.0635820221450011,0.0915306710085287,0.0859295178256528,0.0841328486744928,0.0932634922025817
473,0.064443531680002,0.0637760680113688,0.0917943501434682,0.0861199895417042,0.0843455652824654,0.0936469501706183
474,0.0644798134285457,0.0637882892444426,0.0918744913112751,0.0862763206903072,0.0844221056949818,0.0938137736451302
475,0.0647454945416251,0.0639591725127421,0.0921163267138795,0.0865986169071693,0.0846678226591133,0.0941385180279218
476,0.0649131777322716,0.0641025498861948,0.0922951423683332,0.0868236821086259,0.0847991644398457,0.0944065371568422
477,0.0648135417735471,0.0641019226204459,0.092288919250129,0.08684705898091,0.0846904909153908,0.0944988238750728
478,0.0650145980539257,0.0643095138324391,0.0925411872816876,0.0872478913102802,0.0849381264291663,0.0948643434744805
479,0.065220473504662,0.0644692507387655,0.0927909415231064,0.0874798579084067,0.0851453054150939,0.0951997414896931
480,0.0653807693660142,0.0645707404728413,0.0929897166431544,0.0875950088255172,0.0853074414461141,0.0954689962038573
481,0.0655376428860625,0.0646968637075666,0.0931734639471583,0.0878621185594884,0.085555703773442,0.0957403690878064
482,0.0655150875821876,0.0646746833179245,0.0931952525377921,0.0878451722641312,0.085560556225921,0.0958416312207979
483,0.0656435479946394,0.0648154418039935,0.0934307781865819,0.0880351317787362,0.085692784893305,0.0960917989123415
484,0.0659825243988608,0.0651395112859086,0.0938885464613945,0.0884987676308291,0.0860321029223618,0.0965322728422422
485,0.0661809282926043,0.065233641193627,0.0940403165358866,0.0886417890394464,0.0861962795434194,0.0967882077400555
486,0.0663299692513584,0.0653090954916544,0.0941813142955758,0.0887780287914269,0.0862764547456775,0.0969825914099243
487,0.0664811806153687,0.0654351911155286,0.0944197949526499,0.0889595066442894,0.0864182018668665,0.0972234140928826
488,0.0666735659448229,0.0656334244406075,0.0947755613243479,0.089187619194717,0.0867195789852962,0.0975735265328557
489,0.0669138095448355,0.0658843524605574,0.0951241035411391,0.0895183773557179,0.0870548551595456,0.0979442335022991
490,0.0671812366002616,0.0661337370976875,0.0955345302286479,0.0898456327268159,0.087364320492812,0.0982853738125191
491,0.0674463961798423,0.0663797233622739,0.0959894583099347,0.0901451483409011,0.087631964875643,0.0986274196630498
492,0.0676878588052252,0.0666522469767144,0.0964220846601683,0.0904603996252848,0.0878864050914856,0.0990465598047869
493,0.0680271701122991,0.0668836041396429,0.0969251016500566,0.0908867149198188,0.0882777373188706,0.0994588310370967
494,0.0684261824694523,0.0671668399079979,0.0974443169979588,0.0913734794747627,0.0886804387584389,0.0999414395515182
495,0.0688181550011737,0.0675349163938022,0.0979741689091975,0.0918851773281793,0.089050455330703,0.100513525130253
496,0.0691200655140596,0.0678702379929412,0.0986443178474558,0.0924621743768297,0.0895834016477497,0.101050429193712
497,0.0694639959681428,0.0682233582693889,0.0993129762013924,0.0930265140802878,0.0900203395561543,0.101588297197024
498,0.0698968704413994,0.0686539493184474,0.10001017185347,0.0936189887999893,0.0904578474905529,0.102189905522128
499,0.0704243354397866,0.0691991434586285,0.10081904364939,0.0943152858367881,0.0910686264764729,0.102909962694282
500,0.0710305527457577,0.0697734982466181,0.101775597221637,0.0951394543309865,0.0917600259047236,0.103709146206621
501,0.0715714008471566,0.0702960893776044,0.102755587028742,0.0960009597419599,0.0923936480983788,0.104512600665772
502,0.0720605414072444,0.0707898388365628,0.103716011749317,0.0968780784705225,0.092982611212674,0.105313685871942
503,0.0726629993941673,0.0713743735719539,0.104704827020324,0.0978211113446152,0.0936832776231388,0.106173158937766
504,0.0733107847340019,0.0721111767313981,0.105888696334967,0.0988561588952081,0.0944698524880934,0.107108548454054
505,0.0740139549411764,0.0729071147239065,0.107178447427152,0.100014860260996,0.0953126419510017,0.108098418552518
506,0.0747648888953902,0.0736742805001253,0.108481718227988,0.101272806996964,0.0961843564349684,0.109135056608122
507,0.0754706928245511,0.0744131636691088,0.109840148840904,0.102453566175304,0.0970657346833535,0.110276849545662
508,0.0762679743728471,0.0753198706626894,0.111377869939954,0.103826598800583,0.0980871668979957,0.111520897624838
509,0.0771471590606388,0.0763436136133071,0.113038445098484,0.10536513920906,0.0992272667626446,0.112841967425209
510,0.0780275206229458,0.0773270995833394,0.114688734507935,0.10690507105267,0.100378668551285,0.114200426013537
511,0.0788859163658224,0.0783400368316092,0.116361127769052,0.108454806301587,0.101403535602997,0.115531559398979
512,0.0798149536470354,0.0794737092069167,0.118172589469728,0.110154529933733,0.102580249700976,0.11696253851189
513,0.0808438633847556,0.0807345513490103,0.120138379585457,0.112024522085344,0.103981388397707,0.118540355087106
514,0.0819020102685415,0.0820138819893818,0.122127700163324,0.113906860335897,0.105337674902679,0.120183881788143
515,0.0829517263918455,0.0833024941475034,0.124152316052563,0.11579783947645,0.106766763572855,0.121794245985347
516,0.0840242809088537,0.0846470820555888,0.126252322761749,0.117777048119111,0.108257195140873,0.1234527089678
517,0.0851442188507179,0.0860776720397,0.128438570412744,0.119888363407753,0.109766762890371,0.125224380000944
518,0.0862136094145254,0.0874792140709832,0.130566679341693,0.121931981042208,0.111254533633404,0.126884676860936
519,0.0873536379907111,0.0889783680930577,0.132744752554429,0.124038900018562,0.112832255543518,0.128616362019181
520,0.0885417490724399,0.0905402039299251,0.134969049472368,0.12618954911796,0.114462998385312,0.130409448612725
521,0.089653931661987,0.0920170762994362,0.137150610540176,0.128257682007968,0.11600971562621,0.132111237438636
522,0.0908168046178357,0.0935520048180583,0.139299231879324,0.130378560939663,0.117639495493566,0.133855511348727
523,0.0919691016523446,0.095084865578858,0.141436790352302,0.132494623573848,0.119271413698705,0.135602922869505
524,0.0930523615473127,0.0965555038511137,0.143535210387645,0.134520324082054,0.120823439093046,0.137287318349819
525,0.0940698290382288,0.0979700764236579,0.145442992373332,0.136357100806504,0.122289045892458,0.138840920997508
526,0.0950822527536071,0.099334188581031,0.14729275455379,0.138203452381025,0.123717688765114,0.140325796968357
527,0.0960581202262853,0.100643501129829,0.149086582989836,0.140011137899309,0.125126099250619,0.141763834195241
528,0.0969427582836288,0.10188505593375,0.150772486386731,0.141648903813367,0.126493848100267,0.143151056778771
529,0.0977975721272519,0.103028754075877,0.152312383097892,0.1431528224155,0.127678542843069,0.144434073842035
530,0.0985879558641085,0.104071122902016,0.153717333911548,0.144529768000623,0.128772328078935,0.145603916914754
531,0.0993206028118788,0.105026958292404,0.155011469518758,0.14580630953089,0.129831249605177,0.146674183043525
532,0.100058802354157,0.105930235110755,0.156230035727246,0.147034185039875,0.13084853903463,0.147681034645335
533,0.100729468353245,0.106816118880324,0.15742786765917,0.148236900002358,0.131773128143405,0.148633326623625
534,0.101310616187496,0.107596115033246,0.158470325243547,0.149329937516395,0.132631316884698,0.149485626588673
535,0.101815584873842,0.108217176569192,0.159278758255425,0.150253001489594,0.133447877205037,0.150224416089657
536,0.102322434723272,0.10883449363864,0.160095975343052,0.151104318459892,0.134174881539042,0.150974783347464
537,0.102788108454163,0.109398244506452,0.160860611557887,0.151883649241945,0.134829794751282,0.15169924821039
538,0.103220811001055,0.109912522625145,0.161543588528301,0.152619365929392,0.135425235948583,0.152350045326139
539,0.103657259696288,0.110411651607519,0.162145122749374,0.153350207823286,0.135975611797827,0.152890358351021
540,0.104056493680121,0.110852044407464,0.162737075108298,0.154026136461064,0.136546426266841,0.153482287300691
541,0.104433764116181,0.111278333342617,0.163317568985914,0.154651458634237,0.137094916093618,0.154039577657798
542,0.104792216595901,0.111697169353508,0.163858139406374,0.155235029841829,0.137582588455205,0.15451598396141
543,0.105094727597938,0.112016947684205,0.164293719833336,0.155773626966208,0.138002686555486,0.155006013381906
544,0.105388137505252,0.11234362305265,0.164747211076475,0.156327200610779,0.138397571070992,0.155452347446311
545,0.105689584838963,0.11269265056806,0.165218441922619,0.156870952342779,0.13883440129605,0.155891847621476
546,0.106002865875493,0.113047597192553,0.16567792951312,0.157379002383702,0.139355807072985,0.156375922572082
547,0.106322204666272,0.113405438380007,0.166198465789613,0.158001156739409,0.139850486893373,0.156854961142379
548,0.106639747124124,0.113771765615828,0.166693234255083,0.158575146575218,0.14028390258792,0.157321100094023
549,0.106962073465192,0.114129639120479,0.167135062146428,0.159064555418008,0.140670673154501,0.157765296526715
550,0.107306304322265,0.114438972418636,0.167564848019932,0.159576040744153,0.141067483325167,0.158173230136798
551,0.107543292621382,0.11472128914737,0.167930076147397,0.160009491919916,0.141425442053304,0.158513402950209
552,0.107709001461633,0.114958204283411,0.168208699661039,0.160323761653656,0.141704050795668,0.158789526062938
553,0.107853275518017,0.115129554841508,0.168386388089452,0.160517307011803,0.141889379970345,0.159003621530109
554,0.107954378075067,0.115240600745794,0.168445439407446,0.160663726568051,0.14203649871282,0.159127338863382
555,0.107989165719049,0.115235440990128,0.168428835746464,0.160698890987868,0.142122964998256,0.159176431122592
556,0.10795055756725,0.115107329313016,0.168307700688396,0.16059066880254,0.142096019958984,0.159121085300033
557,0.107844760591665,0.114882733450069,0.168024287171306,0.160334818120848,0.141906824068155,0.158922090438879
558,0.107686367328153,0.114584679496878,0.167646489868204,0.159983997417458,0.141693117253278,0.158686174800219
559,0.107533483330673,0.114269905050682,0.167226185239335,0.159590323865465,0.141464459839541,0.158414839503054
560,0.107378087392941,0.113938858108262,0.166762735722135,0.159163308503009,0.141190278142816,0.158093436607604
561,0.107094198063576,0.113494343540991,0.166170492637496,0.1586451350098,0.140798684684368,0.157702665518704
562,0.106829332210105,0.113033284609463,0.165568506205286,0.158076962059233,0.140400881227338,0.157261283456755
563,0.106552829315266,0.112538123746103,0.164931664727405,0.157448777136634,0.139968632556994,0.156775544112469
564,0.106210711046033,0.111975130726084,0.164213659261707,0.156752730049567,0.139456806754793,0.156251568936234
565,0.105928052830685,0.111422024973625,0.163513994146996,0.156080136911676,0.13897319073278,0.155722125314698
566,0.105577770812347,0.110789385193123,0.162708310499872,0.155292042941565,0.138401128290444,0.155130509953394
567,0.105143148800466,0.110075067744686,0.161782907656373,0.154374381396929,0.137738985339348,0.154463297768572
568,0.104714837220572,0.109359444364903,0.1608317918772,0.15343588296328,0.137093667202078,0.153749418514762
569,0.104227671967874,0.10855291339055,0.159793983214838,0.1524596660924,0.136361446718541,0.15293987831933
570,0.10368292837996,0.107712616593664,0.158669838001995,0.151398213380499,0.135563822357363,0.152069997480193
571,0.103109352642292,0.106882768345899,0.157494228740659,0.150239264603073,0.134740562596401,0.151173845309511
572,0.102567757793002,0.105990649249682,0.156355452530221,0.149068774338252,0.133906834907463,0.150227711853973
573,0.102082193038613,0.105163463920969,0.155263922573082,0.147963165105004,0.133130115299086,0.149351965913839
574,0.101606541003201,0.10438357877778,0.154194606198281,0.146883431844595,0.132365762642382,0.148532672043647
575,0.101072961054208,0.103574605094418,0.153106591147528,0.145752172221407,0.131536603154879,0.14769413357201
576,0.100553299007393,0.102809133661481,0.152001611128678,0.144698383452665,0.130782793656978,0.146863529549998
577,0.100092182751882,0.102134483306026,0.151008771622479,0.143770701547034,0.130130309050799,0.146098951085559
578,0.0996659455453994,0.10153736191344,0.150153926462783,0.142943055276306,0.129549447183543,0.145408574753744
579,0.0991572915916038,0.100923290511589,0.149300616155669,0.14209741854493,0.128949764721198,0.1447237858984
580,0.0987328177736768,0.100391025953832,0.148561123862283,0.141362027176817,0.128448178560784,0.144133247665083
581,0.098385252483351,0.0999098810393067,0.147859266747235,0.140712468201515,0.127998612426591,0.14364123125036
582,0.0980609140091782,0.0994277278107439,0.147107132805914,0.140079653641499,0.127524261237407,0.143197896440318
583,0.0977468550358897,0.0989666557171103,0.146383697461243,0.139415574901721,0.12702217656874,0.142667784739771
584,0.0974429677091046,0.0985306201422076,0.145740056754651,0.138740855625038,0.126571085271941,0.142099021790332
585,0.0971546435182945,0.0981139560070087,0.145176828620421,0.138097105283487,0.126174746593982,0.141537329359239
586,0.0968907048122647,0.0977080530661878,0.144654162956589,0.137535191821455,0.125779470316088,0.141022501557168
587,0.0966612075113758,0.0973941691570729,0.144194219278358,0.137047748811189,0.125450582333982,0.14060783689615
588,0.0964484548892869,0.0971039860696807,0.143724717690258,0.136594066668365,0.125130391086173,0.140251175555476
589,0.0962400422243303,0.096796254855583,0.143221525995768,0.136162570006799,0.124792535709277,0.139926128602105
590,0.0960461038456579,0.0965451998750486,0.1427894003723,0.135821128572892,0.124518089434753,0.139682760884803
591,0.0958657091228795,0.0963308088113823,0.142457993005298,0.135540547714783,0.124334258543593,0.139504275371746
592,0.0956958293538991,0.0961395331861579,0.142194948208118,0.135287705360379,0.124176400424084,0.139331984811082
593,0.0955356651838728,0.0959609445484776,0.141941959625151,0.135034609261767,0.123963196440213,0.139106848737961
594,0.0954014084553232,0.0958059385530343,0.141706448518537,0.134818030427796,0.123802708089232,0.138895501206897
595,0.0953161893667234,0.095661616283999,0.14145581229578,0.13459775666222,0.123649541729234,0.138707704926155
596,0.095281080658698,0.0955298595364957,0.141221271707783,0.134381209029777,0.123497898211339,0.138550656438887
597,0.0952708986882319,0.095432625167772,0.141112619942887,0.134239977451373,0.123404069010398,0.138434272688384
598,0.0952109626961084,0.0953051102877161,0.140953052113072,0.134058621092574,0.123282856715849,0.138265151799389
599,0.0951144472640265,0.0951680391622799,0.140736529286892,0.133834269336666,0.123124926624778,0.138061903521341
600,0.0950149185125974,0.0950504129098074,0.140499788558093,0.133599250375661,0.122951965021734,0.13786111542012
601,0.0949319803225113,0.0949406396843953,0.140269191408146,0.133407977360621,0.122825397361406,0.1376540934817
602,0.0947875949841568,0.0947566336114014,0.139987171870215,0.133161609818247,0.122650749997492,0.137430796973878
603,0.0945801665042364,0.0944952143191927,0.13962824924339,0.132805143782581,0.122402769699193,0.13716091604614
604,0.0943612980913948,0.0942095668037642,0.139196037090148,0.132331760659914,0.122110828598822,0.136809627722248
605,0.0941395559035468,0.0939196183021729,0.138743787692128,0.131880019644554,0.121831342751203,0.136445690774302
606,0.0938914086063342,0.0935896000788907,0.138238532986265,0.13139553311613,0.121516201904943,0.136035467518014
607,0.0935892744364702,0.0931945846011147,0.137647367975253,0.130815549470254,0.121124040013864,0.135549822068651
608,0.0932024408577524,0.0927442754010577,0.136956836286949,0.130107908704785,0.120650537606041,0.134992713220874
609,0.0928212810228216,0.0922707798012413,0.136254096898132,0.129419356580528,0.120171110483057,0.134419503583924
