"wavelength","1","2","3","4","5","6","7","8"
350,0.0792173010712774,0.0734025780949819,0.0738058523384593,0.0710186048750279,0.073711823916992,0.079275312326715,0.0758337520916876,0.0876992467096891
351,0.0800946199075178,0.076466562623349,0.0780011704427272,0.0741296195562441,0.0755817605549416,0.0795747974477277,0.0780446497865254,0.0903605105047719
352,0.0760234628178256,0.0740682943508164,0.0775188331138564,0.069939616113615,0.0734980736506248,0.0705672365065314,0.0690661950082247,0.0841416449164986
353,0.078735163344248,0.0740652876771707,0.0773516116809889,0.0729734712431232,0.0767767929973823,0.0757840067311809,0.0715358107668256,0.0865982748612951
354,0.0770575128224589,0.0732519825081152,0.0778370496434868,0.0722030233384256,0.0771715396060956,0.0764510251005595,0.0719129391942975,0.0857314731654518
355,0.0754490447018605,0.0729656675460181,0.0785334834845441,0.0703353034335763,0.0767876608873547,0.0735995366644485,0.072755050803176,0.0848323114839197
356,0.0790198979685824,0.0744750755474722,0.0783040515275872,0.071427488440159,0.0787266870336545,0.0723339619380204,0.0774079320666512,0.0877865080544643
357,0.0758491060188692,0.0729270694984003,0.073089207773655,0.0688656494676667,0.0773310356143306,0.0733094415799481,0.0737025269473786,0.0819104033299221
358,0.0742803828117487,0.0741988389883874,0.0717413562854572,0.0699491693498646,0.0770262149997881,0.0748094732548699,0.0707288517266367,0.0793958770673116
359,0.0770403599548929,0.0784596765760957,0.0757251747813595,0.0749559825871543,0.0790817904816583,0.0753017797205382,0.0718424802873269,0.0837914840328378
360,0.074462172060709,0.0738098887533156,0.0717615750071991,0.0691374022544069,0.0781146863506348,0.0732000246998656,0.0674523618463047,0.0802002013354337
361,0.0741397056731761,0.0715684693413852,0.0714038778026626,0.067853604103489,0.0760990936318656,0.0736277056510693,0.0652588380821924,0.0795276228888533
362,0.0767876175216805,0.0728494971080653,0.0743065225426001,0.0716168122944119,0.0751241720480718,0.0759254662793154,0.0673166357667345,0.0816447534471992
363,0.079458610182204,0.0734328746298678,0.074029708412414,0.0730900005318795,0.0773454731842935,0.0762552572394111,0.0724717506583817,0.0808448049514422
364,0.0788926014863336,0.07471704890292,0.0743246025495946,0.0724362812186623,0.0776673394210374,0.0771933820863433,0.0729661647271231,0.082693573307198
365,0.0758824945183475,0.0742063643580721,0.0742009877763092,0.0710639989646152,0.0763601439216882,0.0768368981787876,0.0704966913948822,0.0824672781516061
366,0.0726696846438156,0.0708475740181213,0.0727503597388416,0.070338147317511,0.0750284783780101,0.0740423791885967,0.0684142554680758,0.0771688068164023
367,0.0732529524212791,0.072304644720836,0.0729059479712405,0.0693476508968564,0.0762294952910442,0.0741394907256505,0.0675287676808635,0.0795744798224921
368,0.0753779318321757,0.074226594856016,0.0742573672502203,0.0706067294689385,0.0766537315282505,0.0756181406271035,0.0691102735881659,0.081227818373863
369,0.0771277614622589,0.0743167065237069,0.0757492705852114,0.0734344726694451,0.0754944589113349,0.0768549495358559,0.0722655400516346,0.0790438938422605
370,0.0772435915421798,0.0737497439389541,0.07536204654509,0.0717716012995906,0.0760555962168292,0.0761586253347925,0.072794302780054,0.078820931920909
371,0.0765189388270672,0.0730791786399404,0.0745931181638184,0.0702517713519896,0.076168948614456,0.0748788284621352,0.0711250483265434,0.0800368166004768
372,0.075204480785791,0.0727928578581383,0.0737573191358596,0.0693820629614089,0.0758962805372738,0.0743196602619407,0.0694914144619044,0.0807745930664502
373,0.0735636984785122,0.073238407128096,0.0728805783435867,0.068188034976121,0.0761417112431063,0.0756239736568356,0.0709065584492578,0.0785442623286389
374,0.0741499337771844,0.0737599239396253,0.0745055022279529,0.0693811012715135,0.0759414573265319,0.0761457156655149,0.0715456941268884,0.0783381945403298
375,0.0752063080501585,0.0737008301362222,0.0758529418546309,0.0712678999580908,0.0758606939324618,0.0752551531240885,0.0717037344367546,0.0787619107067432
