"wavelength","1","2","3"
350,0.101949880094899,0.0465255173870275,0.0710719638069603
351,0.106103382191384,0.0526539719004628,0.0769979817125262
352,0.108503304025903,0.0555816323570161,0.0808976843910661
353,0.109367541489259,0.0551607942558623,0.080542078829095
354,0.112866274334041,0.0566805425956651,0.0819996544562421
355,0.116545724692895,0.0596240131361355,0.085422099120051
356,0.118483472721823,0.0623531743662032,0.0889751433493452
357,0.119096168334002,0.0628117855350553,0.0890638999203241
358,0.119805674100309,0.0635105420841278,0.087883544581525
359,0.122137062003691,0.0659427843434839,0.0889754204127297
360,0.126300033695013,0.0699418316725391,0.0938854109383933
361,0.128594128227428,0.0709428815748149,0.0961602939571653
362,0.128570815052636,0.0719348613290721,0.0964105132043512
363,0.127589314920717,0.0727304006903359,0.095797853683797
364,0.128177984649848,0.0718315438359537,0.0959789679670586
365,0.133081740011275,0.0757898406641861,0.100518833196824
366,0.135149972959927,0.0772599256578957,0.101884211354486
367,0.133568802552481,0.0754733540036332,0.0997192452929669
368,0.137169725359137,0.0802875443235885,0.104619865260499
369,0.138100834435393,0.0797672683805736,0.104857872142372
370,0.139046161024997,0.0795586447555676,0.105133894672782
371,0.142499052058452,0.0846354774361905,0.109696636351912
372,0.143126236247428,0.0855413923998315,0.109751682790042
373,0.143840569234214,0.0854704696139536,0.110113867453284
374,0.145802174535155,0.0872515301127183,0.112155908904098
375,0.148959701569761,0.0921444158446811,0.115145421231477
376,0.152001457970213,0.0929833860849395,0.117069460153273
377,0.154187119364558,0.0930041562995675,0.118467390329605
378,0.155296364159659,0.0941695381980602,0.119774693205374
379,0.155742236151072,0.0960551338875869,0.121111671082611
380,0.158040578373515,0.0984747589685258,0.122914658706999
381,0.160507348860656,0.100856244128742,0.125086793790867
382,0.162039755220983,0.102961543695411,0.127335345705533
383,0.16497154370933,0.105374843554893,0.129101449012103
384,0.168593643869929,0.108889949429447,0.132051500228009
385,0.171976839454913,0.112059489596843,0.135137781133319
386,0.174359949846916,0.113232597567551,0.136749951995105
387,0.176448705993775,0.114458166401292,0.138339465639891
388,0.178968097966767,0.116869955392531,0.140319984586978
389,0.181651460475229,0.119761251976632,0.142686513361605
390,0.183515323633763,0.121130614506922,0.145140096780901
391,0.186728945211173,0.124862306407757,0.147697710707053
392,0.189875835507169,0.128595339315288,0.149952135508588
393,0.192001674905224,0.130515659289727,0.151813315689933
394,0.194107287183363,0.13175737876031,0.153774538522118
395,0.197643971165319,0.134546783207714,0.156974432937128
396,0.201624511425034,0.138188361304803,0.160493597904071
397,0.204506382903,0.141078932619846,0.162949853663045
398,0.206734263535256,0.142897191515399,0.164495560819434
399,0.208809602041356,0.145215082550405,0.166620321435734
400,0.21156069817185,0.148325407012725,0.169677264854625
401,0.215805357524561,0.151369659277853,0.172964623002421
402,0.218090893612346,0.153547630573342,0.175047477557509
403,0.220431653327706,0.155888947720423,0.177475202120239
404,0.224071891008815,0.158924568405632,0.180779983839052
405,0.227281842480003,0.161863610640837,0.18263239424618
406,0.229708442517469,0.163846619910974,0.184804798766763
407,0.231931980631296,0.165689553454044,0.187181821158612
408,0.234654787336154,0.168342825473862,0.189193008895431
409,0.237311694874073,0.170493532206863,0.190957345609661
410,0.239856854959119,0.172389100868736,0.192993295696202
411,0.242408535380098,0.174526049697874,0.195459457365134
412,0.245137160165019,0.177395453090765,0.19813359069379
413,0.247171477707483,0.179158126674661,0.199790958474001
414,0.249090626858013,0.180756680655582,0.201295885920124
415,0.251346545357668,0.182923398026204,0.203307697899305
416,0.253737291667553,0.185151450852741,0.205486454484053
417,0.255852764316598,0.186940468135921,0.20717602050008
418,0.257917394038423,0.188510644743344,0.20861114027422
419,0.260192283279231,0.190277517421562,0.210265906105147
420,0.261909279468731,0.192190595548413,0.212056662632213
421,0.263384814572148,0.193756742073543,0.213508954027506
422,0.264888720141701,0.195051987312901,0.214746899595606
423,0.266574901917172,0.196647716831554,0.216393468320828
424,0.268232237325112,0.198268472720428,0.217766014522904
425,0.269918184371803,0.199782493346666,0.219051576094227
426,0.271547840580858,0.201090879367104,0.22036889266884
427,0.27250528895766,0.202029149798525,0.221270829344783
428,0.273916015000893,0.203283452237707,0.222444055299502
429,0.275548805340831,0.204744976529064,0.223785813451008
430,0.276736848720293,0.206010898341723,0.224898105605282
431,0.277689897172039,0.207025782056248,0.225641227716267
432,0.278690981310577,0.208105870771577,0.226515950378833
433,0.279821614507093,0.209322406327518,0.227599161796086
434,0.280942696874029,0.210462326154072,0.228492252284792
435,0.281819960093418,0.211236946483552,0.229242487662622
436,0.282715527729524,0.212021463047839,0.230052845517388
437,0.283741373191559,0.213032889122291,0.230951708723615
438,0.284306251910655,0.213681721410046,0.231375192845998
439,0.284959678426609,0.2143808474801,0.232015290844701
440,0.285824328235745,0.215268806637828,0.232866536380818
441,0.28677063157081,0.216281783659497,0.233607696342914
442,0.287481006039273,0.216951722172101,0.234292771549658
443,0.288161919410507,0.217509167047354,0.234859106203078
444,0.288886939028509,0.218154042802407,0.235361223226321
445,0.289501589057422,0.218958892244393,0.236002345689109
446,0.290064983614558,0.219476360967901,0.236446838216017
447,0.290687363655179,0.220008523247011,0.236917691807649
448,0.291402502830584,0.220819152025226,0.23760067392835
449,0.291980199837441,0.221445785556533,0.238130395190498
450,0.292446196458813,0.222008311668347,0.2385797121088
451,0.29290727921293,0.222511349398902,0.239029471571655
452,0.29348968696801,0.222918244211067,0.239538465742507
453,0.294014495113929,0.223431745088259,0.239892052348011
454,0.294401000473093,0.223837653360413,0.240145412283868
455,0.294699255756796,0.224114271875182,0.240414746296308
456,0.295137727012003,0.224612604557441,0.240856952550945
457,0.295534422484384,0.225093028714438,0.24133014663967
458,0.295894637555191,0.225529032928609,0.241687616046863
459,0.296259207938141,0.225944912934964,0.241862922276112
460,0.296581318546082,0.226308899940017,0.242070398589907
461,0.296942626419231,0.226714913461882,0.242442936473009
462,0.297295251225469,0.227157523541928,0.242902570987956
463,0.297507391165824,0.22754424634596,0.243220030262062
464,0.297716347433481,0.227708180568022,0.243373555725535
465,0.297937078722831,0.227879194577057,0.243594442444569
466,0.298194904116154,0.228239041685851,0.243979567220934
467,0.298594300806204,0.228791610929248,0.244297261303993
468,0.298904454684802,0.229095049157771,0.244474191659723
469,0.299088529866794,0.229253424939468,0.244653646852297
470,0.299216579499212,0.229528405343126,0.244999447668167
471,0.299478972440635,0.229808520190929,0.24530692356546
472,0.299800373639084,0.230193190954276,0.245563475071477
473,0.300068701640086,0.230577405842369,0.245753290068755
474,0.300169170887394,0.23067562279252,0.245858071593495
475,0.300435841838653,0.23105095181091,0.24619656223392
476,0.300616308869885,0.231386448907207,0.246464841413344
477,0.30058160155167,0.23143275071566,0.246465805462169
478,0.300837030082085,0.23155890605987,0.246592601028225
479,0.301033572740238,0.231760322336678,0.246773031923038
480,0.301158651350247,0.232036341784462,0.246992773818565
481,0.301337470026281,0.232347413513772,0.247231672293949
482,0.301447086612727,0.232430011937771,0.247261090380521
483,0.301661356501274,0.232661416061137,0.24749349542054
484,0.301967563343114,0.233106267569768,0.247939123390072
485,0.302076077333116,0.233345203915243,0.248007600446971
486,0.302256129906995,0.233538453507081,0.248156601200049
487,0.302508590815678,0.233794912838534,0.248367168682598
488,0.302781878853144,0.234159854181689,0.248549680315786
489,0.303106629889335,0.234493735624323,0.248816882389765
490,0.303426082954917,0.234828415907258,0.249064536161771
491,0.303719717524287,0.235169455030731,0.249284915649485
492,0.304004643230433,0.235515140319588,0.249544365739353
493,0.304403202096158,0.236010828314426,0.249941675210266
494,0.304849173004422,0.236519245094561,0.250301099806655
495,0.305283999519508,0.236956470338614,0.250542398695863
496,0.305712010598127,0.237403386586614,0.250824998968402
497,0.306193002059863,0.237933263329687,0.251164878095504
498,0.306762111783148,0.238553162685689,0.251573385072224
499,0.307411949162096,0.239234028840453,0.252041099158464
500,0.307996949105338,0.239918840997069,0.252509625298059
501,0.308545134730463,0.240672136793344,0.252971289158616
502,0.309071232020652,0.241453441819225,0.253412422269867
503,0.309572062843126,0.242123654560986,0.253816688874599
504,0.31027679202693,0.242886638927299,0.254400806395434
505,0.310994123948183,0.243703435388483,0.255045074035727
506,0.311600557345567,0.244517858962859,0.255627371372618
507,0.312387150779635,0.245349105158934,0.256193637065642
508,0.313197869045241,0.246378821478207,0.25691338146746
509,0.314022686960768,0.247495030171274,0.257702717572302
510,0.314912919458716,0.248475652161019,0.258375299000455
511,0.315795045393466,0.249492733526725,0.259031245244454
512,0.316748430373476,0.250568790885737,0.259766932686161
513,0.317786888222878,0.251712190166721,0.260596715717069
514,0.318812279926413,0.2529375218579,0.261423852474804
515,0.319933086988002,0.254184449008946,0.262290108538974
516,0.321078528182454,0.255415923439245,0.263191807702646
517,0.322175358178863,0.25662677520002,0.264104943973906
518,0.323340369752019,0.257898873668001,0.264967644286445
519,0.32456515335129,0.259217651187359,0.265908116169604
520,0.325796899104503,0.260536368417001,0.266916732030322
521,0.326966225311891,0.261799543022899,0.267884208427627
522,0.328225936665683,0.263148426705705,0.268912028800117
523,0.329485350031455,0.26448787562366,0.2699364776789
524,0.330668159216418,0.26573456145201,0.27090713669495
525,0.331818282059456,0.266898570383732,0.271856569111943
526,0.332865113857478,0.268100552086882,0.272759219910109
527,0.33387088574646,0.269293003844036,0.273655246607852
528,0.334916169232092,0.2703745438961,0.274582830477201
529,0.335841915285768,0.271383240619562,0.275401328404047
530,0.33669398626383,0.272331011821527,0.276179550504167
531,0.337498941612143,0.273216202960595,0.276927109990753
532,0.338242619987888,0.274023810485684,0.277567224434365
533,0.338980594717959,0.274819731080386,0.278233914706789
534,0.339661024030029,0.275556334216813,0.278856403106806
535,0.340245013587246,0.276198589689935,0.279373760450269
536,0.340814705903131,0.276844875933345,0.27992431154103
537,0.341399692780975,0.277446959042422,0.280430590130462
538,0.34196355975328,0.278001710682677,0.280905410743093
539,0.342432330793709,0.278538145774505,0.281409958582768
540,0.342818316229985,0.279087597384658,0.281842579001848
541,0.343233511525492,0.279637432466949,0.282291651921489
542,0.343695643342987,0.280149422478824,0.282772391750891
543,0.344018631429292,0.280539395661512,0.283112059363914
544,0.344345216148079,0.280960038111883,0.283428158899362
545,0.344695840036,0.281391628202568,0.283776121565177
546,0.345047720546612,0.281776218919048,0.284175039534511
547,0.345380268807844,0.282203866236125,0.284566202021414
548,0.345726026676924,0.282635359273599,0.284957348296297
549,0.34606798275233,0.283024530478009,0.28533704011435
550,0.346336997695777,0.283327751688527,0.285670515739602
551,0.346595326813911,0.283607854736248,0.285983323093225
552,0.346829089735197,0.283839854951617,0.286242801501403
553,0.347001121960035,0.283995734318662,0.286427654381733
554,0.34704798180536,0.284090472672616,0.286581613401406
555,0.347081181446256,0.284163215020384,0.28669794341725
556,0.347082579985111,0.284177119246745,0.286764811284005
557,0.346971115138413,0.284069770546868,0.286769808721852
558,0.34681655438392,0.283963644266438,0.286722752787727
559,0.346631438340576,0.283855430824115,0.286669867197748
560,0.34640558634094,0.283699854668093,0.286612695840342
561,0.346099773075471,0.283404077007389,0.286474373726684
562,0.345794422123833,0.283123801193434,0.286295833132561
563,0.345470139570379,0.28283438200356,0.286087380141064
564,0.345088865219378,0.282479804250386,0.285851624288774
565,0.344689964166617,0.282151140860829,0.285595865896807
566,0.344260382211799,0.281786892663872,0.285318235677329
567,0.343808287204777,0.281374685432412,0.285030048781588
568,0.343361840752234,0.280952618520033,0.284752976029058
569,0.342890245363778,0.280507993056501,0.284445368076596
570,0.342396638438942,0.280024435311099,0.284112393466657
571,0.341836539605129,0.279458236929806,0.283724132152695
572,0.341014008252271,0.278684236072451,0.283123696107049
573,0.340136055090123,0.277892844529737,0.282492516828281
574,0.339274981876255,0.277136704414324,0.281890539111746
575,0.338455934910058,0.276413486127378,0.281328558588422
576,0.337849320052624,0.275850031913566,0.280914302185407
577,0.337439906720745,0.275432038904888,0.280630471220957
578,0.337188093797945,0.275128613250902,0.28045971339463
579,0.337055551555182,0.274910433462142,0.280408221107936
580,0.336971176891081,0.27477419804296,0.280402642654833
581,0.336858438035547,0.274635950446984,0.280391808792687
582,0.336669181919134,0.274425766387385,0.280337956776553
583,0.336472812139818,0.27423381718423,0.280245385989296
584,0.336069916900495,0.273874777881038,0.279914660369743
585,0.335501218074951,0.273372522896047,0.27940135888617
586,0.334996637329469,0.272918066336393,0.278960959472724
587,0.33459532808182,0.272558891018499,0.27864020887862
588,0.3343026536155,0.272290664281067,0.278460466564006
589,0.334123954445729,0.272120704372643,0.278426887876722
590,0.334101260227859,0.272129741957089,0.278557013321667
591,0.334192783465016,0.272195946030513,0.27872251512332
592,0.334308132589373,0.272234204473712,0.278825659725242
593,0.334348277953724,0.27219446548721,0.278815694047031
594,0.334328296501465,0.272151102280391,0.278832241634784
595,0.33419881233909,0.272042213185039,0.278779011929565
596,0.333940500703044,0.271850299994917,0.278610385409497
597,0.333574636996846,0.271624086147504,0.278365034511716
598,0.333268295490838,0.271380390590204,0.278139459496713
599,0.333029797765083,0.271173598924027,0.277955894198808
600,0.33283798447299,0.271041131326848,0.277823782165484
601,0.332747899959461,0.270952931775471,0.277806479317547
602,0.33267598555709,0.270846583392907,0.27776586855777
603,0.332536942216026,0.270675092525869,0.277653439413483
604,0.332266298661877,0.27041504704733,0.277490570269014
605,0.332005756557831,0.270146889612129,0.277310386774409
606,0.331720005287227,0.269851530869669,0.27711902171542
607,0.331389826492021,0.269514252577769,0.276912233885968
608,0.33107829638024,0.269159065555207,0.276674716816991
609,0.330747087071606,0.268770035792373,0.27644570199641
610,0.330417225680859,0.268394689573126,0.276232403661713
611,0.330110498773742,0.268070081057852,0.276020392346592
612,0.329750152996081,0.267666252868039,0.275756902223192
613,0.329411226635449,0.267292572639403,0.275510566129173
614,0.329090319231776,0.26696450070681,0.275289594000259
615,0.328700336008012,0.266590622119643,0.27503628957641
616,0.328396634154186,0.266258917115022,0.274859112573978
617,0.328139357924451,0.265965236354219,0.27470227039122
618,0.327879084526969,0.265695015478881,0.274513754773532
619,0.327667034949358,0.265463679311551,0.274353284504206
620,0.327458055747995,0.265238774558208,0.274209791675727
621,0.327264100731516,0.265034453799182,0.274085196859907
622,0.327122384708093,0.264884912267494,0.273986457343798
623,0.327011137157569,0.264769665213914,0.273918021003492
624,0.326880667914576,0.264642321900207,0.27383959539155
625,0.326741631507981,0.264504584847786,0.273752737649055
626,0.326703062923573,0.264436643299455,0.273731676384528
627,0.326653992411289,0.264360608457478,0.273694789039168
628,0.3266212046745,0.264323306565751,0.273684965529173
629,0.326638262630221,0.264366207206713,0.273739490012255
630,0.32659188762807,0.264354469373392,0.273712851440747
631,0.326506189698205,0.264310775144264,0.273669120771884
632,0.326421281582095,0.264259578722468,0.273636025289328
633,0.326380040494662,0.264219656382648,0.273603635896082
634,0.326302124633459,0.264146760373275,0.273551351084544
635,0.32620359309946,0.264080782483606,0.27347133968254
636,0.326087469661635,0.264021080222896,0.273357834417365
637,0.325888659105195,0.263842801297977,0.273207317653096
638,0.325614865530119,0.26358980938035,0.272972153255521
639,0.325316498757301,0.263310745202591,0.272696704799223
640,0.325047168996257,0.263047592328308,0.272452931602923
641,0.324752237816928,0.262773596288824,0.272221622247755
642,0.324407510618184,0.262419734836969,0.271918659735088
643,0.324005828924102,0.261982284152197,0.271535534956843
644,0.323557741670141,0.261537449163823,0.271158388622245
645,0.323174249487967,0.26113036935188,0.270833896547658
646,0.322792331954908,0.260723226609323,0.270522633681795
647,0.322361689195976,0.260287060762666,0.270193372196264
648,0.32202588151578,0.259899609503772,0.269927829648094
649,0.321636279217812,0.259483131096717,0.269611453913851
650,0.32123608321556,0.259068534769215,0.269284020245577
651,0.320966377514588,0.258738977682269,0.269068140952359
652,0.320688183658786,0.258390313584361,0.268895073846261
653,0.320383691130996,0.258038467736728,0.268706258782006
654,0.320055871409536,0.257684159068428,0.268477072832217
655,0.319715444430412,0.257276515637378,0.268235708077157
656,0.319375580527367,0.256870999997752,0.268005628398113
657,0.319026915863387,0.256446413864355,0.267755001756233
658,0.31863702774554,0.255960095399768,0.267445567526434
659,0.318106978172622,0.255385261605354,0.267092705556803
660,0.317575500100037,0.254796115887478,0.266764124255897
661,0.317075037942081,0.254223402249487,0.266444191393261
662,0.316541568971127,0.253655252619877,0.266051137790317
663,0.316015909403429,0.253073077790347,0.265658239991371
664,0.31552339310142,0.252532958696573,0.265310902723901
665,0.315072444186204,0.252056218013899,0.26501441379783
666,0.314641089342174,0.251552679544159,0.264696451596593
667,0.314215078164088,0.251083083974588,0.264383974375735
668,0.313852687040051,0.250690706731861,0.264120468991674
669,0.313610044099753,0.250394704033975,0.263940751855128
670,0.31333129474357,0.250107647297251,0.263772873634079
671,0.313092287836645,0.24987822415837,0.263628444095541
672,0.312927696596331,0.249719923233588,0.26352184833318
673,0.312805586416,0.249595302890219,0.263462566185337
674,0.312736315612331,0.24952448121082,0.263446501386848
675,0.312680161323794,0.249504136629315,0.263435398291221
676,0.312624056424829,0.249527820205428,0.263418150526703
677,0.312661037508793,0.249598185732182,0.263486090061353
678,0.312747873253199,0.249684981928382,0.263565570349604
679,0.31286195236133,0.249801212146739,0.263650995547824
680,0.31300408594122,0.249985247876644,0.263781680772632
681,0.313264075437944,0.250255802049516,0.264031063071042
682,0.313607164317981,0.250623014703471,0.264310926597904
683,0.31404286411962,0.251114407823803,0.264621341556728
684,0.31466499632488,0.251785465650823,0.265113586168992
685,0.315397987896204,0.252581381234717,0.265726587949347
686,0.316292193794616,0.25352319729961,0.266454962662263
687,0.317400463330528,0.254652302194605,0.267314651097246
688,0.31865457947084,0.256001620182944,0.268351591307456
689,0.320074196648547,0.25752495025448,0.26950514547517
690,0.321686146240344,0.259244406342389,0.270800136587515
691,0.323515674808906,0.261221713506961,0.27231403357109
692,0.325520283192023,0.263387708371884,0.273989647255371
693,0.327773593831483,0.265798534927471,0.27586475697958
694,0.330282385704214,0.268458623628261,0.277948229738495
695,0.332910119953872,0.271253064374934,0.280176901949495
696,0.335786220087403,0.274300743263238,0.282643550942367
697,0.338855530796759,0.277565589706252,0.285291592194265
698,0.34203434351727,0.280982518053849,0.28804837303362
699,0.345386763345842,0.284588806443037,0.291001059362811
700,0.348918565831878,0.288403472929806,0.294100772708192
701,0.352580024071628,0.292379458708055,0.297324152862162
702,0.356279071742527,0.296414950131476,0.300666440003377
703,0.360090501782608,0.300553481068661,0.304096426456491
704,0.363977180790848,0.304782971025423,0.307605042415742
705,0.367906506821336,0.309089391501197,0.311188079749803
706,0.371890008001307,0.313474008208165,0.31484116798039
707,0.375941391161538,0.317892168454305,0.318556007418961
708,0.380035568962909,0.322344699915532,0.322316680327876
709,0.384139048704298,0.326839363450241,0.326104845199945
710,0.388274580037329,0.33134301597267,0.32992295532499
711,0.392482735406991,0.335864601845281,0.33377740082856
712,0.39676830323911,0.340434075738535,0.337677680545534
713,0.401103316462678,0.345093935411222,0.341634538209454
714,0.405484913165882,0.349736145699884,0.34559203672074
715,0.409891222898488,0.354352553372106,0.349542176169035
716,0.41430592187932,0.358952226773657,0.353488166832371
717,0.418734698546105,0.363541804261215,0.357442755616989
718,0.423220089830494,0.368133688582875,0.361391046207579
719,0.42774808458997,0.372705992853465,0.365329564483208
720,0.432272787095415,0.377225115554141,0.369252793456841
721,0.436713418626311,0.381677675390269,0.373108001776407
722,0.441152674505459,0.386046541244244,0.376935657701702
723,0.445623600633711,0.390360861568589,0.380750494718219
724,0.450082069104054,0.394677507221171,0.38452264760613
725,0.454502321005824,0.398890156661581,0.388241147741516
726,0.45884825022531,0.402995828980849,0.391871358231287
727,0.463078365399957,0.406984279070557,0.395379937217937
728,0.467122128750072,0.410758960353203,0.398731111067325
729,0.471145533007409,0.414481776562867,0.402061404338411
730,0.475145056377495,0.41812966453802,0.405347701167441
731,0.479033607692876,0.421609705103189,0.408495918582542
732,0.482735759996554,0.424945892653649,0.411458502918584
733,0.486256405527869,0.428111231843587,0.414318776614789
734,0.489632069036391,0.431105104102557,0.417080348237287
735,0.492922651112045,0.433959471518337,0.419661118508407
736,0.496129891364744,0.436737240050205,0.422238294866765
737,0.499219252830673,0.43943056123659,0.424727627690315
738,0.50214842934575,0.441998963487191,0.427042526839116
739,0.504870354165924,0.44436166492357,0.429227076951843
740,0.507501095838978,0.44661206632251,0.431273634835106
741,0.510012125095947,0.448762159452239,0.433243955644842
742,0.512341395417455,0.450794047610809,0.43519744971913
743,0.514617749314811,0.452728190406519,0.437018024216763
744,0.516741198129207,0.454530027159769,0.438672441413866
745,0.518708211821595,0.456212695897124,0.440211211569177
746,0.520617361687141,0.457832293889038,0.441750472465522
747,0.522367853483773,0.459293467463221,0.443161030181065
748,0.523990033288333,0.460658532893774,0.444469812381976
749,0.525514122926215,0.461974850155827,0.44572102011234
750,0.526903488899062,0.463184580070233,0.446936757467763
751,0.528270330528559,0.464328594704415,0.448040053647708
752,0.529580537059276,0.465407883095583,0.449044493065533
753,0.530752689924765,0.466404652213788,0.449991976210451
754,0.531778896861014,0.467276838770496,0.450851898320344
755,0.532755392877061,0.46809753733557,0.451685455840721
756,0.533704260823895,0.468886115364699,0.452476430901394
757,0.53457672483752,0.46961039263147,0.453146760587586
758,0.535437602964064,0.470348373000665,0.453867403310873
759,0.536176998349503,0.470978780856393,0.454501953727075
760,0.536775439761171,0.471470879689056,0.455002993815211
761,0.537454713403049,0.472042780442227,0.455612652598499
762,0.538042211274334,0.472557011577779,0.456124413587555
763,0.538598209879627,0.473035301054688,0.456557275623678
764,0.539202189323084,0.473521704117197,0.456992362778895
765,0.539665011826344,0.473922002052338,0.457430600997782
766,0.540133499259457,0.47432929096243,0.457846567269295
767,0.540612964910151,0.474745087204133,0.458235273405544
768,0.541006009025774,0.475103340705336,0.458608690324832
769,0.541420023152827,0.475454407911803,0.458970167908506
770,0.541830465344375,0.475788803143188,0.459303391921674
771,0.542208413880854,0.476105352306327,0.459614712110267
772,0.542548936159338,0.476430311153512,0.459952811003997
773,0.542826115797157,0.476687077879218,0.460200491140499
774,0.54307431406718,0.476887938818365,0.460414160740848
775,0.543344842021984,0.477094099115063,0.460678012287461
776,0.543688949361466,0.477445116830614,0.460996104262131
777,0.543975528920569,0.477716730220165,0.461238547042821
778,0.544234304119949,0.477930617303766,0.461445333741529
779,0.544561180519586,0.478221032704723,0.461729721803185
780,0.544761928692472,0.478354785679988,0.461917337275257
781,0.544966156886945,0.478516852441422,0.462125682529254
782,0.545230421723295,0.478771691801555,0.462386628813977
783,0.545482436965286,0.478987124087631,0.462594360222721
784,0.545744446430731,0.479206508632688,0.462762310942548
785,0.546039506189615,0.47947248023493,0.462985893202577
786,0.546348623515104,0.479770420329054,0.463289483676531
787,0.546542393986146,0.479932980079608,0.463465653514804
788,0.546690856041729,0.480077201281226,0.463620127251525
789,0.546847567584226,0.48024061947865,0.463784566518294
790,0.547049392164083,0.480426251055137,0.463958857527266
791,0.547269525274844,0.480635185139474,0.464121844472757
792,0.547508346691785,0.480822280664499,0.464333086629705
793,0.547742044649889,0.480983443409834,0.46458142343852
794,0.54793227512087,0.481153831269683,0.464791119535354
795,0.548125849094749,0.481349425797488,0.464926431763835
796,0.548362368909486,0.481556740018482,0.465085130340248
797,0.548615809905542,0.481749788445254,0.465298075910944
798,0.548750669544844,0.481891046193448,0.465441503481726
799,0.548924593241923,0.482035465313654,0.465645052514768
800,0.549112636678385,0.482186142902516,0.465846794238261
801,0.549274895229332,0.482344278075423,0.465987109723988
802,0.549518359260656,0.482568669787999,0.466222450221034
803,0.549751834879697,0.482756585618452,0.466392417844112
804,0.549919297116243,0.482881657542933,0.466496236472543
805,0.550011891125016,0.482976896718973,0.466623201663399
806,0.550160133481362,0.48312624864046,0.46678271437351
807,0.550366396489813,0.483327897985861,0.467006416283734
808,0.550577865703949,0.483536636668939,0.467236419394394
809,0.550707017127607,0.483677474466578,0.467334821956445
810,0.550915081927227,0.483833988307771,0.467541665064668
