"wavelength","CAL1","CAL2","CAL3"
451,0.878576911708526,0.288032562321484,0.0572562098978424
452,0.879346109454996,0.287690020019961,0.0572169955872882
453,0.880104646799539,0.287350316897861,0.0572071120334746
454,0.880823306814686,0.286997686973574,0.0571868703397035
455,0.881510767290225,0.286635407532883,0.0571597876888825
456,0.88219633297327,0.286276319170756,0.0571464003894044
457,0.882888419432409,0.285918121778545,0.0571214266034764
458,0.883569299977982,0.285546581864932,0.0571041581696322
459,0.884219591416943,0.285157196385869,0.0571067263637059
460,0.884855985204853,0.284786555660963,0.0570702706471518
461,0.885472521640741,0.284430170925424,0.057034150186877
462,0.886078610889868,0.284085064758402,0.0570218824640205
463,0.886717609458097,0.283761797985578,0.0570278256319821
464,0.887321579829295,0.283433533759261,0.0570092183481917
465,0.887873781516841,0.283088796121356,0.0569710040599188
