"wavelength","1","2","3","4","5","6","7","8"
350,0.0542218023565186,0.0546489706624567,0.0476438114540568,0.030262827324403,0.0162152799697025,0.0101149877258591,0.0189034400066081,0.0290244263971784
351,0.0573376941187809,0.0578874871749675,0.0483162172325657,0.0344012605973039,0.0201046727907795,0.0145343504073243,0.0237055873441888,0.033641091890092
352,0.0582641483604259,0.0590621868362495,0.0484662758376079,0.0375564275137969,0.0203879561042905,0.0172552700024317,0.0257509658217086,0.0368330675373813
353,0.0554791815336717,0.0563179942428342,0.0501091355187057,0.0368106847794493,0.0197204788822352,0.0162055045611467,0.0248924303336318,0.0351251671479106
354,0.0560985383872333,0.0567091785348792,0.0501129272668433,0.0379667757418552,0.0218975025353185,0.0188050912961855,0.0273229982662211,0.0359055005175678
355,0.056812149399277,0.057838900667799,0.0497358173480695,0.039339436307914,0.0233717557056267,0.0216334861180954,0.0297417097339791,0.037353474710945
356,0.0559632548082987,0.0576187822482324,0.0501021921004833,0.0396622641240678,0.0224177489431092,0.0221980509480816,0.0295724005991343,0.0382477956204514
357,0.0574052900601089,0.056819174853416,0.0511747101900757,0.0402569786870132,0.0220166220714041,0.022158468678394,0.0274805200743379,0.0409717645852229
358,0.0565197372974359,0.0564107778649276,0.050194770918963,0.0399190288911857,0.0224278881759139,0.0214693418628203,0.0280839817522609,0.0402274633936833
359,0.0560341095011208,0.0572044655437256,0.0504132803325631,0.0410033737043095,0.0247454355645611,0.0222076424855637,0.0304533029363374,0.039818089557882
360,0.0587655558913594,0.0591355347151527,0.0542123368324425,0.0449100809774395,0.0287246102731889,0.0254281235196984,0.0324664424058453,0.0433411484859459
361,0.0604345259379156,0.0598618586183174,0.0547776529163672,0.0465699735382368,0.0292495041280199,0.0271742489473223,0.0349923358817715,0.0440109233786681
362,0.05936133681349,0.0584429353874636,0.0525767040781721,0.0453140978631678,0.028368046719968,0.0261195176747786,0.0332412124369321,0.0437988131412977
363,0.0569791711959239,0.0564790709304029,0.0505776894481524,0.0429759027562417,0.0277666737515267,0.0241491504668473,0.0298045514354318,0.0432711040893461
364,0.0565894879167298,0.0569084166821645,0.0524747644047982,0.0428841557517416,0.0286420976585239,0.0249155351706248,0.0312683827235523,0.042511364165214
365,0.0597173752994345,0.0599106049472347,0.0548391957106414,0.0475567429061463,0.0312611336640841,0.0292595351744107,0.0357829397280287,0.0466505884332185
366,0.0604849200046978,0.0610224767348522,0.0554544918687212,0.0486421363787198,0.0319012602398507,0.0303739952417239,0.0363758256602252,0.0480916005662865
367,0.0583892947685896,0.0601856972843187,0.0552704438887626,0.0457580589914319,0.0309955527311509,0.0280338525440904,0.0336606177221756,0.0461498408026676
368,0.0610281612684969,0.063722768298666,0.0590973893010367,0.0503976456833209,0.0348922770331436,0.0315777033189124,0.0387569190419524,0.0509442989033952
369,0.0606697536948926,0.0631476055069388,0.0571512835986611,0.0495818349582188,0.0340113307357159,0.0310488963714294,0.0377536259313788,0.0499908449089577
370,0.0602322121552798,0.061572451988255,0.0561905178762512,0.0488602089869638,0.0328325049472811,0.030161906266005,0.0358071906545833,0.0485939168531131
371,0.0626561615222805,0.0627960608477501,0.0611760440585136,0.0533859971329151,0.0357551551177768,0.032886880994633,0.0387583442148353,0.0520339683225285
372,0.0633882436201559,0.0640290258722965,0.0594140860695468,0.0538742064007901,0.0368465987034759,0.0342819958304195,0.0407403037530522,0.0525461396716971
373,0.0625426263918202,0.0649522608255835,0.0587698043125466,0.0533849490240882,0.0357895379532937,0.0337745993164923,0.0403765085871183,0.0530093777441472
