"wavelength","CAL3_REP2","CAL2_REP2","CAL1_REP2"
540,0.0598189419570545,0.259274334388369,0.944649836052352
541,0.0597653097739376,0.258933505618237,0.944645018670964
542,0.0597625986982863,0.258597969806813,0.944637087348978
543,0.0597609799629584,0.258268760248988,0.944639666578301
544,0.0597284507645695,0.257945265648471,0.944653782301998
545,0.0597347256652743,0.257632183675084,0.944657604830275
546,0.0597182441835309,0.257319562504967,0.944651869083649
547,0.0596766530266515,0.25700639833535,0.944651780165081
548,0.0596879312571762,0.256708245608607,0.944701583575068
549,0.0596750245894089,0.256382048577415,0.944700308784241
550,0.0596450222815684,0.256034063892867,0.944671307595489
551,0.0596437067545021,0.255695273851963,0.944699899902317
552,0.0596348767219427,0.255342037586237,0.944734862007628
553,0.059619626655775,0.254972650169015,0.944751602980989
554,0.0596057573384081,0.25459213056653,0.944743039778934
555,0.0595891096866071,0.254218520336141,0.944772564433545
556,0.0595820697564418,0.253835842734801,0.944808670479707
557,0.059587315207524,0.253438118100348,0.944820639507334
558,0.0595804194731116,0.253053877641176,0.94479656550853
559,0.0595711640645668,0.252662160197553,0.944754973874745
560,0.0595622505099679,0.252260839547062,0.944700930734402
561,0.0595489456519202,0.251865024526237,0.944621488454795
562,0.0595418366014882,0.251489180415031,0.944587399666533
563,0.0595339293646154,0.251139817521273,0.944573301133721
564,0.0595122808295998,0.250817454479646,0.944512448283978
565,0.0595073931014924,0.250516611828844,0.944454586653005
566,0.0595152290635519,0.250242677003106,0.944396761282265
567,0.0595250074974379,0.25000049878722,0.944328046356563
568,0.0595309183975582,0.249777748451081,0.944250862092248
569,0.0595415767944044,0.249590359987153,0.944148415952206
570,0.0595607555384473,0.249441649722016,0.944031523102254
571,0.0595826354781625,0.249303487469845,0.94398620710513
572,0.0595847939521697,0.249178899112059,0.943895084851675
573,0.0595774585122773,0.249077192892982,0.94375261215432
574,0.0596047672234514,0.249016911692395,0.943653294339287
575,0.059629144439007,0.248972921683999,0.94363275562781
576,0.0596459272949528,0.24894389253645,0.94363589463334
577,0.0596605548287845,0.248934933811434,0.94357274914117
578,0.0596568016338539,0.248920102782613,0.943517581407445
579,0.0596495596269931,0.248880126680486,0.943463928258051
580,0.059653361831305,0.248809425357536,0.94340140785371
581,0.0596570226839206,0.248746518409719,0.943364565775663
582,0.0596610663273505,0.2486796873006,0.943310162258604
583,0.0596675887246224,0.248600810068597,0.943216794092208
584,0.0596820114917578,0.248511316470396,0.943106228500476
585,0.0596964972751413,0.248414713617687,0.9429703946446
586,0.0597052184590712,0.248305640442092,0.942794747571208
587,0.0597024551339902,0.248170170366392,0.942555562436923
588,0.0597102493609183,0.248053613528531,0.942293718855512
589,0.0597220674916761,0.24794761056234,0.941996916785884
590,0.0597210691007911,0.247825989414327,0.941654399648549
591,0.0597062589730607,0.247691560424725,0.941424043059912
592,0.0596820914974134,0.247552329168034,0.941271689382974
593,0.0596566329149063,0.247416780349434,0.941146862210714
594,0.0596442567682975,0.247292221618522,0.941077834112601
595,0.0596465086358866,0.247162739323878,0.941013911840553
596,0.0596590579088891,0.247020895773917,0.940945100723681
597,0.0596677490922716,0.246878411678717,0.940942177594327
598,0.0596693748743282,0.246704684849424,0.940940125369926
599,0.0596691763221017,0.246515474401903,0.940919192224221
600,0.0596805419341486,0.246362048766834,0.940886251014929
601,0.059685969913228,0.246174289523986,0.940818531627425
602,0.0596744236017257,0.245964349425169,0.940715898125585
603,0.0596428677820688,0.245762263182245,0.940585947394009
604,0.059632401475271,0.245503214089001,0.940421789909274
605,0.0596458855561031,0.24524465642449,0.940241214756071
606,0.0596734056206718,0.245020452821662,0.940065045522474
607,0.0596837825428427,0.244728906670019,0.939920361948468
608,0.0596930557672734,0.244451545564622,0.939760913342786
609,0.059709377126487,0.244213943969999,0.939567889534818
610,0.0597319310249616,0.243955128116844,0.939361080616244
611,0.0597302810808941,0.243674167642036,0.939171421026112
612,0.0597133056355349,0.243391056627288,0.938982575606739
613,0.0597146236593732,0.243140878062408,0.938746406830294
614,0.059693737983575,0.24283387474324,0.938521342617286
615,0.0596730273148395,0.242518806357203,0.938345021577214
616,0.0596844409288123,0.242267772179229,0.938231955098237
617,0.0597044209626134,0.24203124161227,0.9380823430331
618,0.0597162022091359,0.241794475098621,0.937952193814462
619,0.0597129808314144,0.241553425044889,0.937880079174454
620,0.0597135879402431,0.241329463611877,0.937828847495259
621,0.0597019071816337,0.24108269421139,0.937684102939807
622,0.0596779679130905,0.240830003676014,0.937496778070334
623,0.0596585974662066,0.2406663078897,0.937550301786366
624,0.0596927788084537,0.240532472711294,0.937654895444793
625,0.0597408877719873,0.240363581083886,0.937721128770182
626,0.0597154878332459,0.240090830908696,0.937696397696875
627,0.0597154982367253,0.239838428864778,0.937627606922919
628,0.0597169553620855,0.239616674839154,0.937573266057407
629,0.0596870032375747,0.239414109847385,0.937586073389932
630,0.0596867545416682,0.239249410676908,0.937678916607394
631,0.059689339926773,0.239102402811658,0.937792346803544
632,0.0596774465431833,0.238942592281786,0.937875870377856
633,0.0596637547929153,0.238706235792773,0.937894829451489
634,0.0596658925057007,0.23851341815283,0.937940580367392
635,0.0596739903925402,0.238382960827172,0.938002840953729
636,0.0596500858665668,0.238248445305111,0.937977274893655
637,0.059653182305653,0.238079759667838,0.937963559164591
638,0.0596650643384112,0.237904010040758,0.937966290665919
639,0.0596459788276766,0.237764270541305,0.93795459951923
640,0.0596528409722562,0.237573943862001,0.937886272025706
641,0.059659757641458,0.237381389691478,0.937790172178188
642,0.0596426880425477,0.237228901148328,0.937695756869464
643,0.0596325945020639,0.237049690006847,0.937588215899592
644,0.0596504847888789,0.236856523345529,0.937439994677056
645,0.0596816300698254,0.236655823643831,0.937243747660461
646,0.0596341228639099,0.236431991173918,0.937028356204486
647,0.059634148876598,0.236245909713841,0.936763529650961
648,0.0596792157355581,0.236102916918033,0.936509149712476
649,0.0596778211232922,0.235968408386357,0.936395645667588
650,0.0596775509220618,0.235793682432198,0.936314347277679
651,0.0596650026657618,0.235620442069274,0.936276543178576
652,0.0596217239881172,0.235504648015733,0.936310470277204
653,0.0596123530293708,0.235371165402214,0.936333612360488
654,0.0596257209887995,0.235239898693343,0.936284574017329
655,0.0596401057845904,0.23512270894205,0.936150546910038
656,0.059628465087955,0.234976051797069,0.936066972301801
657,0.0596149839308632,0.234795619578933,0.935944411939721
658,0.0596093943387664,0.234599179829156,0.935808061834181
659,0.0596001777656432,0.234425992722905,0.935844335822037
660,0.0596038230451875,0.234257443763786,0.935887655773107
661,0.0596048165304705,0.234090704945517,0.935910908280394
662,0.0595745466299047,0.233929770655019,0.935938719281004
663,0.0595573500311936,0.233749263607191,0.935870964840204
664,0.0595503872021273,0.233565001285839,0.935784204045314
665,0.0595431288048994,0.233396967064435,0.935755533806199
666,0.0595453931192263,0.233236229922135,0.935629281566179
667,0.0595389239076807,0.233065428556561,0.935541786690031
668,0.0595160812509448,0.232876894285047,0.935548147359633
669,0.0594897817659329,0.232678470384581,0.935478114698848
670,0.0595009539485537,0.232515939733669,0.935451097201791
671,0.0595376879281498,0.232372025655063,0.935456387386402
672,0.059536681787931,0.232168068956329,0.935367569057528
673,0.059515841797185,0.231955182007998,0.93525852445281
674,0.0594877144388049,0.231743740620667,0.935143114570396
675,0.0594660426655123,0.231529275226485,0.935016589357246
676,0.059461309672374,0.231289266629606,0.934878674379741
677,0.0594543079059958,0.231042720119892,0.934685683285208
678,0.059433240278652,0.230812594802768,0.934432451729237
679,0.0594287032767951,0.230618759646145,0.934265679230791
680,0.0594298664660417,0.230407571860286,0.934114161039904
681,0.0594238829145571,0.230163644340119,0.933946257752703
682,0.0593901234735583,0.229928352370577,0.933797261848194
683,0.0593672451383818,0.229707606742542,0.933639928165132
684,0.0593598911560226,0.22948901927206,0.933445113568422
685,0.0593549021444925,0.229244005459461,0.93317131331781
686,0.0593770609588215,0.22899147237338,0.932681709767364
687,0.059404464712904,0.228713929347879,0.932099210808945
688,0.0594053608244715,0.228407321598282,0.931634433164582
689,0.059386199138199,0.228148870633561,0.931322756569389
690,0.0593705266883822,0.227908527081352,0.931170966571696
691,0.0593678999744424,0.227669627944285,0.931110145072166
692,0.0593564288135209,0.227486118255289,0.930945909159006
693,0.0593458727570575,0.227284869574467,0.930786893301922
694,0.0593312566530935,0.227045620895903,0.930672474616965
695,0.0592936619629965,0.226792481098892,0.930594377509834
696,0.0592854378929135,0.22659441687032,0.930598875694542
697,0.0592877617381497,0.2264155090342,0.930613362291358
698,0.0592613685453542,0.226187652134436,0.930528131878421
699,0.0592271177879753,0.225966716591595,0.930321427934083
700,0.0591992953036899,0.225733429555896,0.930065083278076
701,0.0591848500621341,0.225479222895623,0.929844510578694
702,0.0591660694343472,0.22525673436797,0.929728945660686
703,0.0591597690575967,0.225036211935989,0.929655029760347
704,0.0591605876527605,0.22481417052145,0.929604217632346
705,0.0591281801173077,0.224625006809182,0.929632044329333
706,0.0591213753935149,0.224434573943078,0.929598824173956
707,0.0591191569803593,0.224239984652292,0.929526822037521
708,0.0590675124762931,0.224052833032326,0.929513374685982
709,0.0590513153520267,0.2238716908184,0.929483844665632
710,0.0590662392042923,0.22368005645713,0.929426529844219
711,0.0590837604572692,0.223469009012358,0.929343780835868
712,0.0590537723267701,0.223281353446191,0.929246024623598
713,0.0590240496109126,0.223086649124334,0.929133987707902
714,0.0590307773978214,0.222871923281455,0.92896393938439
715,0.0590939047583385,0.222667201979341,0.928596018007575
716,0.0591298068683861,0.222416579109122,0.928032965016599
717,0.0591371937057705,0.222108144388628,0.927297676984792
718,0.0591814364510856,0.221781760512891,0.926495631347618
719,0.0591998562676329,0.221504841010592,0.92601750080258
720,0.0591728264309811,0.221320756681321,0.926000520211419
721,0.0591138944599022,0.221221045826323,0.926331404037237
722,0.0590994068806345,0.221103842666276,0.926635834486429
723,0.0591048824118433,0.220946734770725,0.926704449478415
724,0.0591087386904191,0.220734078796141,0.926484538155551
725,0.0591118560126906,0.220448229525744,0.926208393140637
726,0.059104792458622,0.220202962182173,0.926017512043045
727,0.0590896343204208,0.220016562950707,0.925950081664506
728,0.059079616023275,0.219808683791238,0.925933175143101
729,0.0590611627409639,0.219626322191647,0.925910340053033
730,0.0590441648111691,0.219461197578825,0.925921655859882
731,0.0590396076695273,0.219294856043238,0.926047990360011
732,0.0590031716941718,0.219149528022698,0.926388115024995
733,0.0589630575262672,0.219033813053072,0.926778672718457
734,0.0589423186538695,0.218935439130718,0.92707846867477
735,0.058938141875817,0.218801645105225,0.927241202573898
736,0.0589198685018574,0.218630050557996,0.927284738018038
737,0.0588882456867793,0.218455852023895,0.927292023527017
738,0.058880364429235,0.218363661617981,0.927439339228872
739,0.0588580973433629,0.218267743659034,0.927604278663317
740,0.058829877772242,0.218144583338878,0.927750748490038
741,0.0588195807274844,0.217995291574365,0.927867692260884
742,0.0588138793394583,0.217834363093779,0.927924031253479
743,0.0588124033953511,0.217680152336955,0.927987089441502
744,0.0588145077624272,0.21753634239558,0.928092665021556
745,0.0588161855816484,0.217359740137284,0.92812830530361
746,0.0587989500099681,0.217193676623719,0.928164082076739
747,0.0587685412995633,0.217043630813578,0.928198074825921
748,0.0587629276874153,0.216864523373337,0.92812692943833
749,0.0587625924182924,0.216682373154499,0.928093757397212
750,0.0587736985148624,0.216502913050803,0.928080969066483
751,0.0588051508066183,0.216325242759549,0.928012579730483
752,0.058778782302948,0.216147072913534,0.927993157716311
753,0.0587484751271976,0.215977138339146,0.928006658771539
754,0.0587637208676867,0.215822444060363,0.928026848677537
755,0.0587843818958886,0.215682204856493,0.928073169985666
756,0.0587807123206464,0.215540232489676,0.928099642135521
757,0.05876798151086,0.215402270640828,0.928078261912554
758,0.0588326856352111,0.215301215248341,0.92803063056857
759,0.0589338237102903,0.215149214927922,0.927363791908507
760,0.059079465390674,0.214817320921661,0.925632339285167
761,0.0592329240420997,0.214228086946559,0.923172693710115
762,0.0592292871904292,0.213768341293739,0.922064152463304
763,0.0591740350977127,0.213608368469973,0.922275784621455
764,0.0591571231407313,0.213606777757783,0.922900185774461
765,0.0590285009551909,0.213559241329366,0.923943254246196
766,0.058939442513605,0.213506437030377,0.925037308841782
767,0.0588980776268172,0.213450168348193,0.925975440840117
768,0.0587976950572627,0.213355546084138,0.926669539430265
769,0.0587679940923249,0.21325583771197,0.927038185281129
770,0.0587794162725009,0.213133060855719,0.927182624600497
771,0.0587566720434834,0.212962819909266,0.927267288155431
772,0.0587373559782428,0.212825306840998,0.927345131948641
773,0.0587204913830882,0.212648805597308,0.927308467961494
774,0.058704380514309,0.212405122312403,0.927124429023417
775,0.0587019647866119,0.2122814434304,0.927077104435032
776,0.0586945241902012,0.212137356533876,0.927037780124788
777,0.0586748214051649,0.211933705277728,0.926981289744989
778,0.0586475109246792,0.211742785902415,0.92700310421982
779,0.0586278236507961,0.211573622973863,0.926968293269535
780,0.0586223421061398,0.211424552897017,0.926905664113299
781,0.0586325602771231,0.211285055674657,0.926888809471073
782,0.0586554165622615,0.211149517047174,0.926811087440793
783,0.058670655960069,0.210996089842609,0.926735596562471
784,0.0586685243881983,0.210818360362,0.926695243258139
785,0.058669028179551,0.210654560800794,0.926587615170775
786,0.0586886644927139,0.210490037216277,0.926456069024797
787,0.0587087784258686,0.210324197801469,0.926276269366836
788,0.0586752449421618,0.21017038651865,0.925961673187375
789,0.0586884100940404,0.209960265515128,0.925758718238197
790,0.0587379551565209,0.209757169633615,0.925690184983749
791,0.0587718891966704,0.209641768635111,0.925700756329496
792,0.0587193000901162,0.209510231689342,0.925762711282152
793,0.058675916940623,0.209379635173418,0.925872615482227
794,0.0586906731809587,0.209247205992887,0.925963828208274
795,0.0586795323383354,0.209031130154596,0.925799836953847
796,0.0587036718888817,0.208853398799842,0.925649541088718
797,0.0587454662553126,0.208726353855657,0.925596654987075
798,0.058739298513525,0.20859119246341,0.925609693725999
799,0.0587118508536668,0.208427208841634,0.925627788757901
800,0.0586949664209219,0.208250499880965,0.92554951808704
801,0.0587094190881248,0.20808571612855,0.925337369333137
802,0.0587163817432407,0.207931858575102,0.925236779052239
803,0.0587052603249403,0.207767417669721,0.925287120042216
804,0.0586847564147404,0.207608380769256,0.925443148812657
805,0.0586920087922036,0.207537089397681,0.925544532674465
806,0.0587076295664318,0.207459292421617,0.925658660763224
807,0.0587160271228144,0.207342394886991,0.925731202268872
808,0.0587051393020642,0.207180960101336,0.925667848494046
809,0.0587037284316197,0.207001381285687,0.925499239358272
810,0.058714375223387,0.206824359593262,0.925274379070542
811,0.0587421139678572,0.206661908813634,0.925009478494493
812,0.0588257573597491,0.20650599117524,0.924591780876423
813,0.0588561636480391,0.20630501096124,0.924101320059558
814,0.0588369547914373,0.206065276916607,0.92361143117665
815,0.0588978989783628,0.205868525223735,0.923219869379545
816,0.0589150903029303,0.205696959553597,0.92296633352461
817,0.0589120892938248,0.205542461332139,0.922891010308621
818,0.0589386553317747,0.205406600126136,0.923011233640137
819,0.0589082506552911,0.205363890102141,0.92334304204671
820,0.0588624067952512,0.205322950521539,0.923806590999383
821,0.0588422169637542,0.205211960208836,0.924171278232761
822,0.0588915572190631,0.204969695018263,0.923838279211508
823,0.05894860373459,0.204750681362258,0.923466909110338
824,0.0589337014632889,0.204629896499422,0.923500726249907
825,0.0587995551183068,0.204593249562542,0.924096046995189
826,0.0587854115783948,0.20452307932753,0.924347994016115
827,0.0588389747993594,0.204386227071204,0.924311137818134
828,0.0588808835038715,0.20418664600119,0.924162477417911
829,0.058858719170899,0.203992207393978,0.924096809770532
830,0.0588217570381547,0.203856152542376,0.924163281533127
831,0.0588002112456695,0.203778747806995,0.924310950108899
832,0.0588056867303346,0.203710375412643,0.924398842557401
833,0.0588107978253385,0.203595811531001,0.924452064525274
834,0.0588051516026264,0.203488811978264,0.924548673913321
835,0.0587925354931327,0.203438354445831,0.924738454650928
836,0.0588217250805702,0.203306931215606,0.924856816843614
837,0.0588290398014846,0.203190725024686,0.924978576190158
838,0.0587986968526641,0.203118781337091,0.925130609935981
839,0.0587935575458459,0.203008153628241,0.925248121518539
840,0.0587927086228239,0.202845161490335,0.925402794504195
841,0.0587785408593059,0.202678154233608,0.925546793907776
842,0.0587416967040512,0.202574942964337,0.92559713346479
843,0.0587609929451626,0.202481205950645,0.925631059989488
844,0.0587680206816155,0.20237063095795,0.92563971864016
845,0.0587285008976708,0.202238271134922,0.925626727427469
846,0.0587298638319128,0.202116657573158,0.925648700890774
847,0.0587556070008124,0.202007603749586,0.925696395483217
848,0.0587581941269787,0.201893342855502,0.925730929097208
849,0.0586744941982057,0.201743546825677,0.925688937720665
850,0.0587017875980965,0.201590260763104,0.925555753844429
851,0.0587373827980657,0.201447390626401,0.925454656117348
852,0.0586905091593122,0.2013211142323,0.925484789375562
853,0.0587475440006294,0.201209276641755,0.925591831310024
854,0.0587589106786789,0.201091946318332,0.925592240583084
855,0.0586983516732898,0.200952975214017,0.925472778229749
856,0.0586770970973313,0.200780387844718,0.925414898101464
857,0.0586922348141807,0.200669291329603,0.92545640561798
858,0.0587213071418039,0.200587781728398,0.925514390770165
859,0.0587299344705615,0.200481567861713,0.925496687317113
860,0.0586521997106906,0.200321731210562,0.925401721175099
861,0.0585919895447002,0.200155373088951,0.925394618809528
862,0.0586170465539788,0.200029183470744,0.925504425247264
863,0.058745604103808,0.199987670648342,0.92557529861073
864,0.0587965931711287,0.199892369847416,0.925578595103332
865,0.0587372594981936,0.19975172591432,0.925476338655943
866,0.0586188708646113,0.199618426806997,0.925266111416817
