"wavelength","1","2","3","4","5","6","7","8"
350,0.0568821757029199,0.0522090532392533,0.0683154559043051,0.0624793024876691,0.0568448117827163,0.0675850148459707,0.0617587195720139,0.0578321064617486
351,0.0579708304067535,0.0562565270629062,0.070922430172972,0.0658876220207075,0.0589196301927667,0.0717822674007235,0.0649263613395679,0.0604234409336735
352,0.0512992610701141,0.0534461881883703,0.064858256036879,0.0651111281944,0.0548997286103821,0.0663172789648719,0.0549933300070943,0.0537865537356355
353,0.0506683498783436,0.0561740931156035,0.0698579457454674,0.06892216643537,0.0565678567454075,0.0704764715638057,0.06006780688802,0.0596117972984254
354,0.0529004571710753,0.0555122741330092,0.0673636931405858,0.0677342660526066,0.0567513417637118,0.0706717063306199,0.0622584542174883,0.0592392262080786
355,0.0553251034071098,0.0538111461548119,0.0645005199423947,0.0663602192426571,0.0567921968900465,0.069242852873149,0.0620352392132659,0.0576397632714741
356,0.0555917728930886,0.0546656231746678,0.0699129720691385,0.0701404265706111,0.0585929527388262,0.0703950395378994,0.0627679716740888,0.0620102098673607
357,0.0536246263225688,0.0538091854283453,0.0666442511486556,0.0685136767452086,0.0562519964508281,0.0680773667050102,0.0601707810380783,0.0616213929611039
358,0.0538155257249146,0.0538044650819886,0.0653933985193729,0.0663062595775013,0.0565694742386753,0.0679908221537944,0.0585304281376814,0.0610837957307995
359,0.0560599901012632,0.0548292936340761,0.0690411584106044,0.0657140228846689,0.0598031161503747,0.0705600294621754,0.0588644259893771,0.0616649900874964
360,0.0507654440786625,0.0512570395592497,0.0625295432681177,0.0618722777698878,0.0516162405205078,0.0646844467495124,0.0546707427328907,0.0557154860195861
361,0.0501665245449681,0.0512637713483186,0.0597050382730535,0.0621172960640861,0.0509469929024519,0.0622010090176298,0.0562195465390031,0.055415043892699
362,0.0539114169270553,0.0544123164603636,0.0625326019683513,0.0659755547495766,0.0566938726485755,0.0638902213832991,0.0608606341995367,0.0593352272132418
363,0.054899598810427,0.0556416836193915,0.066482335396424,0.0686989136205673,0.0569604085471637,0.0646137482319511,0.0591824193615611,0.0587910912556492
364,0.0547768014005334,0.056643681947342,0.0664122633531808,0.0696375846812264,0.0571029174525348,0.0652651426824465,0.0586947296410321,0.0596299135566184
365,0.0530687939578894,0.0553020734014024,0.0637870764344336,0.068174284760104,0.055574578637662,0.0648439839936353,0.058598226052475,0.0588800202509728
366,0.050238947556223,0.0510102992718419,0.0615561100835494,0.0651126555849763,0.0517553712318999,0.0631492062507568,0.0574670238432682,0.0545581232351459
367,0.0519842731982716,0.0518635759671226,0.062114532566737,0.0663195758608119,0.0541590210615033,0.0642690440618829,0.058046056653535,0.0557615651375518
368,0.0535754051818079,0.0541234569905552,0.0631495917473525,0.0680115158467247,0.0564776423218704,0.0666097365340025,0.0597821670883857,0.0577287866048703
369,0.0533648357656375,0.055301831592622,0.0637885530529924,0.0677210468447922,0.0559851091170155,0.068232783449384,0.0612888502770931,0.057947330377933
370,0.0550218302515206,0.0552037833522935,0.0659313864604753,0.0647479665759734,0.0557143125554967,0.0664000140860677,0.0595496036026092,0.0577592988654774
371,0.0552661030027872,0.0546212584681868,0.0652549263213929,0.0638996664956763,0.0563364410090449,0.0651520216884142,0.0593237409997382,0.0581124430122089
372,0.0540811469751234,0.0534573856732006,0.0634000453539005,0.0650125962339955,0.056967441908606,0.0648572854147152,0.0597187071824898,0.0583043293925809
373,0.053015093197413,0.0515775337503476,0.0645493445780338,0.0655829881884774,0.0560432000650272,0.0643587675605697,0.057744717683704,0.057123203913471
374,0.0544470036117697,0.0545148821232735,0.0656907237874695,0.0662435019457703,0.0567970000219614,0.0648081357145144,0.0599570403852205,0.0595601869180324
375,0.0553115383000042,0.0565927585212321,0.0654680123318501,0.0660635300918631,0.0561816808102503,0.0651700483390836,0.0617057689948521,0.0606430734721798
376,0.0536549310844108,0.0536935175162367,0.063655525575738,0.0645805797353383,0.0527478952107528,0.064549157829755,0.0593058595375363,0.0571802809925135
377,0.0549121328179596,0.0535365019680962,0.0627640259766813,0.0635000234485343,0.0546535910447925,0.0638258014242131,0.0590960807367539,0.058254779350194
378,0.054467417387199,0.0532847677972275,0.0616755086671153,0.0622758682640611,0.0542432722621105,0.0617063904901806,0.0579169441189186,0.058045508728938
379,0.0521532378576387,0.0522856031855317,0.0605667462412166,0.0616062947149245,0.0509038764465958,0.059437216863548,0.0562017019172014,0.0557447900237767
380,0.053915685485407,0.0529935302391476,0.0616104964139835,0.0642789125952622,0.0536366735320318,0.0620499456619701,0.0597396711978278,0.0574406883745974
381,0.0536411914668134,0.0527631229872885,0.0607401892943544,0.0643581901911509,0.0538637781595017,0.0627453130174049,0.0597086992748749,0.0568762234474366
382,0.0522271764775395,0.0523458356153676,0.0594211723594825,0.0627240396375767,0.0526949792708641,0.0617901369592517,0.0574596041498062,0.0561146214945444
383,0.0528491798193994,0.0534603800442419,0.0608205420712816,0.0626805347554501,0.0542527430557854,0.0618902513740819,0.0578704804213321,0.0593712630170054
384,0.0525941363967569,0.0532568830936941,0.0613715419300257,0.0620358128767081,0.053561169712935,0.0607672450620123,0.0581519033499365,0.0574382867510066
385,0.052848354751111,0.0533459742455799,0.0609010161344939,0.0618109381332853,0.0532202713941926,0.0602437583788418,0.0583313973915547,0.056068531263114
