"wavelength","1","2","3","4","5","6","7","8"
350,0.0260323269978061,0.044914747497465,0.0343231887640592,0.0463696782449301,0.0298665365135314,0.0334670064684022,0.0258008735917299,0.0196879414773479
351,0.0277859785703458,0.0470364285836932,0.0365867589165341,0.0497723952750759,0.0322548375886116,0.0358978798695099,0.0292833892633943,0.0236379851899984
352,0.0273323743142001,0.046478695126639,0.0385076575842255,0.051168527540605,0.0322917585161702,0.037640202530318,0.03113004996991,0.0249522889592844
353,0.0276320810397426,0.0460159927698179,0.038356377148596,0.0498649811741506,0.032870582147912,0.038066414443968,0.0321126987863158,0.0233773527336443
354,0.0286654578328237,0.0461542065957496,0.038883950036861,0.0504424496230627,0.0334695041628994,0.0383868736608388,0.0320718269203194,0.0248398269798436
355,0.0291795035895168,0.0473433774316925,0.0396501046110171,0.052040094341757,0.034545680883648,0.0394050004350456,0.0325181427985884,0.0270241605824101
356,0.0290716539182774,0.0489425191655178,0.0399607431844645,0.0531281103699314,0.0359119570688465,0.0406386841975055,0.0338868968052375,0.0277927462380598
357,0.0306136400503867,0.0486011000069417,0.0394620391102115,0.0524028585662779,0.0361574396898744,0.0395230670715336,0.0346196300494634,0.0272990001768616
358,0.0294842987918426,0.0474735772721388,0.0387934144340981,0.0518730296418715,0.0362462708849217,0.0394392673790568,0.0340234403219288,0.0267123669345265
359,0.0290949877701559,0.0476169495535597,0.0397080333712594,0.0527335211532001,0.0367329941264588,0.0402767595812986,0.0340160679812911,0.0275207772592273
360,0.0324288815061122,0.0499656497273417,0.0427496969905615,0.0550774226621776,0.0379309002177095,0.0411876292997216,0.0360777664759571,0.0301725665514121
361,0.0328649963811645,0.0507906129281438,0.0433943052009221,0.0565868228251921,0.0402273699082763,0.0429384391948635,0.0375283683419384,0.0317687812859218
362,0.0317694652100017,0.0499808379370165,0.0430941075547624,0.055549072638928,0.0390880312184206,0.0425469934873203,0.0369912589070784,0.0311814856388533
363,0.0313574953770621,0.0494592514319773,0.0427843370789379,0.0542346738163071,0.0371021249858765,0.0419499506905201,0.0362003387924504,0.0299181490151645
364,0.0335983941594014,0.0516667541715908,0.0429966749255513,0.056564510571421,0.0401961051146655,0.0451797098814967,0.0382158229345823,0.0307258315458264
365,0.0343580831689834,0.052273660235308,0.0443922472293391,0.0579169767395425,0.0414931795152469,0.0457526522044047,0.0396378508084996,0.0317960471509177
366,0.0345649185609777,0.0521620057366788,0.0452956603060521,0.058030346377571,0.0419081450234156,0.0457148472953417,0.0410909402928932,0.0328896310685478
367,0.0349149713326727,0.0523456392722897,0.0451437689501644,0.0575157394912925,0.0421900152204648,0.0462392326152831,0.0423005919348918,0.0337789701475228
368,0.0349734326275542,0.0531672824404313,0.0451968716918857,0.0574120516256484,0.0416346191893199,0.0459799169555352,0.0411949642701716,0.0340337844492622
369,0.0353002202605141,0.0533398844273304,0.0455933174817797,0.0573853922264901,0.0416970540843081,0.0464656784358519,0.0414042556134077,0.0344857620635683
370,0.0357768668193058,0.0531682148999815,0.0459882666314697,0.057550699974125,0.0420403333959153,0.0464807018078723,0.0417304243152088,0.0347653256911212
371,0.0358984404632234,0.0530938128805418,0.0459770233713266,0.0578732180374378,0.0420345482371625,0.0452772112618858,0.0407615862278806,0.0344898585096917
372,0.0341942461450901,0.0525084623947396,0.0452205899119178,0.0575012325777275,0.0414187382913261,0.0453084961564767,0.0398267426962673,0.0338820045035641
373,0.0350686318165081,0.0535895120232527,0.0459642956579208,0.0582801294809245,0.0420009442352668,0.0462916479714807,0.0407963591685296,0.0351936610602232
374,0.0370854445118166,0.0550898497359513,0.0471924000190341,0.0592282319094738,0.0430233677297285,0.0473656623930652,0.0422650521749221,0.0368283338678026
375,0.0366311215044735,0.0546607554187865,0.0467766326150265,0.0585346888262372,0.0428805613491246,0.0476104009471728,0.0418319757914108,0.0360844513456353
376,0.0364020728457306,0.0545872980411224,0.0466006631391128,0.0586395350514751,0.0433349716465061,0.047684151799137,0.0419217865050279,0.0362612192283485
377,0.0373265938835411,0.0557935030571753,0.0475950344038339,0.0592997623709414,0.0445470881251674,0.0487705264566809,0.0435034180319692,0.0375787071718316
378,0.0388195185675776,0.0574770545118743,0.0490653675163206,0.0600685176355844,0.0458161413558163,0.0502659708932548,0.0454259276256521,0.0389618627114798
379,0.0389728213137484,0.0573121049084788,0.0488591366876492,0.060592313329158,0.0458188368799741,0.0498229446386095,0.0447065071849619,0.0384577044999529
380,0.0395320761028174,0.0580301005086431,0.0494458072955355,0.0618649580694225,0.0464291649875829,0.0503739246369474,0.0455793541438304,0.0391899066354316
381,0.0395299766557475,0.0582741486024577,0.0500077078776069,0.0619709926903499,0.0463235531087517,0.0507098718749571,0.0461926508330225,0.0397513477570788
382,0.038699984970026,0.0573886430879713,0.0497918110898029,0.0603078295012441,0.0451665319959392,0.0501087900755449,0.0453203173706126,0.0393144925699401
383,0.0396351480312063,0.0582446439692511,0.0495557792964193,0.0604608913972561,0.0464333064542081,0.0509043614949497,0.04597510210352,0.0406044471447562
384,0.0411267936867849,0.0595906631401003,0.0508129478451467,0.0618174838982395,0.04801192492753,0.0522070016517996,0.0475431439136161,0.0417595812901896
385,0.0419659089593104,0.0604184668987062,0.0520485412096971,0.0629737353127513,0.0487281335446959,0.0529250129744304,0.0486488136223975,0.042169962682729
386,0.0415347322653887,0.0602375693052804,0.0514539450099676,0.0627785788676087,0.0483158380776168,0.0524719137903241,0.0482574421453981,0.0420020130354515
387,0.0423404910734178,0.0608668500381616,0.0526213417784052,0.063486221219296,0.04920802209854,0.0534347736175064,0.04894044231805,0.0427210129789897
388,0.0429535147055095,0.0610403775933224,0.0528449332536493,0.0635802733064082,0.0496738607021885,0.0537632870375383,0.0494195737867414,0.0431551090052073
389,0.0433722144672333,0.0610894565929851,0.0524713684829025,0.0633530922480179,0.0498151956639968,0.053700957030451,0.0497175304730706,0.0434227762418705
390,0.0449460831318221,0.0627424824546282,0.0546010899640618,0.0647215436728016,0.0514207508985324,0.0555635142251419,0.0511017932108204,0.0447900811047473
391,0.0456412457178878,0.0634143452747224,0.0553020292162795,0.0653781223291284,0.0521647205742798,0.0565580245661774,0.0519425960437022,0.0450197459465646
392,0.0460536086513297,0.0635969438388705,0.0552625879769078,0.0657335735095623,0.0524215261742033,0.0568750211295351,0.052246660395049,0.0453500334960483
393,0.0467877990758515,0.0641275464965192,0.0556011401582027,0.0664065417944419,0.0528969939258229,0.0572471949721282,0.0525588224162457,0.0466012983365621
394,0.0475668995681126,0.0655594629660608,0.0567683311779558,0.0675860932129003,0.0540833195844433,0.0585394388744465,0.054032930593421,0.0476070234849435
395,0.0479039237989869,0.0662045641356549,0.0570996444933948,0.0678304971366972,0.0547018825411594,0.0589110984320405,0.0547732128667867,0.048086657511383
396,0.0484092970438932,0.066486340453406,0.0573347994666208,0.0680224703550409,0.0551881061174974,0.0591654036137728,0.0551840142670033,0.0487288863220381
397,0.0497359127487696,0.0673628663315378,0.0585863960163635,0.0693372211993716,0.0562891747416753,0.0604950464441934,0.0561852871534203,0.0501949903053626
398,0.0509232157508283,0.0686292547866182,0.0596187032337586,0.0703335164232182,0.0572697260706929,0.0614018773687159,0.0571315899143366,0.0513393217809811
399,0.0519934844954005,0.0696715848719876,0.060295307927076,0.0712067592501594,0.0581583249228695,0.0623155358546544,0.0581298774539437,0.0520830294698248
400,0.0528016656060553,0.0703444170290854,0.0608144372892693,0.0719679620381952,0.0589045741258739,0.0632793119629827,0.0590294729394494,0.052550158996611
401,0.0531115661792101,0.0709263140699522,0.0615645400361645,0.0724432020976901,0.0593937644765173,0.0639793446169942,0.0595043589028368,0.052994365898912
402,0.0540341528598961,0.071759150545091,0.0622766393335811,0.0730042414660467,0.0599410801747147,0.0648177138002706,0.0601926908506078,0.0538516969160377
