"wavelength","1","2","3","4"
393,0.0510867386744078,0.0456597469494826,0.0484532521385432,0.0350479526540461
394,0.0512240661692877,0.0460264828559823,0.0493518546258708,0.0345063808505277
395,0.052712434763665,0.0469127476870325,0.0508221014103251,0.0358740311151778
396,0.0546845416959046,0.0483301048894999,0.0525689860221093,0.038118500083405
397,0.0555427681437464,0.0498905853830042,0.0539846252233514,0.0390804212640539
398,0.0557249765563863,0.0499216374836845,0.0544643458547008,0.0392305979422524
399,0.0565459862569473,0.0505471471661869,0.0553677141751039,0.0397722773417621
400,0.0582939891007621,0.0521942925742415,0.0571841899115704,0.0411958177801332
401,0.0603115636926548,0.053733028728162,0.0594946871167031,0.0432404673101471
402,0.0611189504178113,0.0544290382063945,0.0602843951259111,0.0438114067253459
403,0.0622010561306942,0.055597084865641,0.0612415771738301,0.0446490781748536
404,0.0643092079097067,0.0576226525288576,0.063249421006036,0.0465585668487724
405,0.065953987991783,0.0584692664263408,0.0646015742806989,0.0473688759654617
406,0.0671757812979407,0.059340745348949,0.0652217343159478,0.0482142717929123
407,0.0683040408566476,0.0605304851725461,0.0659788096564855,0.0491540934164118
408,0.069655478222902,0.0619273486171225,0.067619899544932,0.0499477861563477
409,0.0707408636537366,0.0629009576591575,0.0686524530463536,0.0504581431476537
410,0.0722846220562106,0.0639940701161747,0.0697190436365122,0.0513149092072095
411,0.0742503564181494,0.0654769261282618,0.0710533517110064,0.0526093977375534
412,0.0759469650920158,0.0672688778866201,0.0724290280165917,0.0539273052887836
413,0.0770596863667748,0.0680646163245389,0.0731112175581128,0.0544240195623794
414,0.0782627172164531,0.0690252618518085,0.0738712331757968,0.0549037700299854
415,0.0799378666477533,0.0707898880503677,0.0751600347839951,0.0559126080220798
416,0.0816130322782995,0.0722027845731831,0.076390100080763,0.0570224184481302
417,0.0831419833221307,0.07346117229726,0.0772339249313872,0.0577810351070005
418,0.0844901866723786,0.0747746403821707,0.077942723859831,0.058382193384876
419,0.0857380677825887,0.0762568478015971,0.0788534675405724,0.0591613329513188
420,0.0872165901758476,0.0773884852866614,0.0795262589062864,0.0598384773569675
421,0.0885802650725683,0.0784727382651842,0.0802851278170934,0.0605774941389732
422,0.0898719121578541,0.0796898669195005,0.081142838684566,0.0614020056488477
423,0.091472032144542,0.0810502635285575,0.0818206435573982,0.0621933846076631
424,0.0928384393433291,0.0823292436575005,0.0826857505427831,0.0630091944373571
425,0.0941919843908187,0.0835557226103562,0.0834811596989184,0.0638406971743509
426,0.09564607790459,0.0847228532086878,0.0839967328857764,0.0645845816739053
427,0.096714041691781,0.0855622678429794,0.0843004640736807,0.064876216786451
428,0.0980561590439793,0.086794774749984,0.0850249335759197,0.0656172573866039
429,0.0994930174134886,0.0881020923658836,0.0859464464284071,0.0665348567803144
430,0.100616338908631,0.0889182797333192,0.0865512631950747,0.0670411359854681
431,0.101776092528102,0.0898442732366167,0.0868383118622402,0.0676726324154046
432,0.10297667272338,0.0908547904416603,0.0873049127364156,0.0682805191572517
433,0.104198972854436,0.0919373027894043,0.0880153243322116,0.068840159168317
434,0.105420441988267,0.0931251409243803,0.0885548830051984,0.0694937901950529
435,0.106317937690494,0.0938355984571617,0.0887557663688241,0.0699893486931756
436,0.107344493039156,0.0946137796144455,0.0891758156068292,0.0705449020270688
437,0.108718459944909,0.0957703536896932,0.0900004422787602,0.0712295106182393
438,0.109608020792035,0.0963295020102463,0.0899813332150374,0.0714270189845333
439,0.110502858882679,0.0971097947417093,0.0902577090529825,0.0718284942877855
440,0.111547998202717,0.09807584674904,0.0908812939635807,0.0724124275547166
441,0.112685239083029,0.0988468416830848,0.0914005311586268,0.0728676535161374
442,0.113667480629219,0.0997311041350097,0.091825740877994,0.0734869731454468
443,0.114580548344311,0.100513827312989,0.0921068642203499,0.073998908182737
444,0.115532126502695,0.101168728380264,0.0923626545598038,0.0743967918085452
445,0.116615065886734,0.101957301394053,0.092914295067834,0.0750597530067674
446,0.117524677637964,0.102618399396819,0.0932940981240389,0.0754839150085132
447,0.118466824893518,0.103334156300773,0.0936666297731988,0.075786997126018
448,0.119590984856641,0.104216622924343,0.0941530621861951,0.0761732751906523
449,0.120446473186721,0.104806241232787,0.0941687213349552,0.0766009491892647
450,0.121311213613575,0.10542649425199,0.0945192429092114,0.0770741575927488
451,0.122269933022555,0.106101404198016,0.0951093529535361,0.0775691928124577
452,0.123260335793364,0.106687716718222,0.0953591249048112,0.0780399444841105
453,0.124046099905944,0.107292230352519,0.0956673001663446,0.0784159380111081
454,0.124643936756133,0.107759316754443,0.0959256052828864,0.0786463896006224
455,0.12517973810829,0.108107597046341,0.0960827569411367,0.0788289082256811
456,0.125890730742754,0.108667123307232,0.0962525706578268,0.079287022724677
457,0.126611987288382,0.109248772574277,0.0966539272150007,0.079677021786467
458,0.127247107670675,0.109740030834592,0.097034505715644,0.0799430069062303
459,0.127769139662033,0.110110662514514,0.0971350110201143,0.0801470463159866
460,0.128340759705348,0.110576047074463,0.0972366597654384,0.0804422325403753
461,0.128922492163839,0.110966558086311,0.0975838984944845,0.0807450735575547
462,0.129505345894427,0.111363106355106,0.0980811691571193,0.0811014621607335
463,0.130093737814434,0.1119898076628,0.0983822881631829,0.0816142839850826
464,0.130486923866627,0.112248400281355,0.098436728500094,0.081750224645807
465,0.130853873749424,0.112401801125024,0.0985013397395322,0.0817229625720756
466,0.131337113428089,0.11273005632325,0.09874905033905,0.0818513837350761
467,0.131939263192032,0.113309969289781,0.0991169087451308,0.0824897237086824
468,0.132337420045952,0.113689988586485,0.099284730140026,0.0826730300998353
469,0.132643403275396,0.113933443863304,0.0993706034333839,0.0826693963139403
470,0.133095002518689,0.114270754643733,0.0996085354975181,0.0830403929947313
471,0.133668233510914,0.114712571928311,0.0998866921775954,0.0833224448772934
472,0.134194528551329,0.115104266430956,0.100190304629894,0.0835606974431413
473,0.134592170123546,0.115359937997824,0.100415789938026,0.0837864867088921
474,0.134882823581447,0.115482574500688,0.100392181386284,0.0839918668579029
475,0.135246864525815,0.115696792310368,0.100569452340048,0.0841778607485023
476,0.135558444899159,0.115876682256176,0.10075081222444,0.0842604129932481
477,0.135783664209859,0.115967158198298,0.100783344507026,0.0842694107511929
478,0.136311542304136,0.116291478191704,0.100975608790321,0.0845913282705251
479,0.136740164195765,0.11665299484119,0.10118721836417,0.0847599826774024
480,0.137068415380701,0.116927901843137,0.101389097565959,0.0848318515656257
481,0.137446507541184,0.117054119001682,0.101586920562581,0.0850517667558694
482,0.137582214511679,0.117128360767229,0.101645027625816,0.0850183540947792
483,0.137902182403248,0.117388147671599,0.101783846158587,0.0851916428584859
484,0.13846293527024,0.117806960906596,0.10203840323916,0.0856266627393446
485,0.138755067387843,0.118004975249465,0.102159250202346,0.0857522690475646
486,0.139073502337607,0.118147697816367,0.102323676929863,0.0858087116293766
487,0.139435088028798,0.118383126074711,0.10250626431483,0.0859383187439138
488,0.139806873055229,0.118771437659463,0.102662190124186,0.0861888667640082
489,0.140228144848944,0.11907685033171,0.102855647832731,0.0863516423703785
490,0.14068006649085,0.119405146003121,0.103127557474301,0.0865136588285742
491,0.141158727047805,0.119795342137075,0.10343248810123,0.0867271415797448
492,0.141671745521809,0.120233015226325,0.103677230253836,0.0870076535104034
493,0.142231866724831,0.120688824022984,0.103929254740642,0.0872696638046054
494,0.142808151005095,0.121121044388747,0.104240593281384,0.0875803538407946
495,0.143379383582902,0.121540260482345,0.104599024183477,0.0879383041250847
496,0.143950641921119,0.122060099476318,0.104876053749788,0.0881708094302218
497,0.144562333517293,0.122550890596024,0.105170457918233,0.0883902186923819
498,0.145213396557222,0.123062334387829,0.105498422433341,0.088703548065557
499,0.145896060467706,0.123684259795604,0.105867292678165,0.0891651607120625
500,0.146654854627344,0.124386919393572,0.106400290036159,0.0895865869893826
501,0.147420828804919,0.125069665801616,0.106847580796425,0.089956163525713
502,0.148173470543901,0.125708127920835,0.107162208557178,0.0903112275769989
503,0.148946003720728,0.126357468073359,0.107511570197474,0.0907217573727248
504,0.149764457033209,0.127082925741406,0.107928570154056,0.0911166493425772
505,0.150632345016965,0.127858775279979,0.108402294077636,0.0915410714924126
506,0.151534850106878,0.12864854030628,0.108904409309815,0.092013628319042
507,0.152422135054942,0.129441919713978,0.109407430974772,0.092411829175877
508,0.153399945184935,0.130300640652881,0.109883438409343,0.0929334523396894
509,0.154430178056911,0.131227577484225,0.110374014044665,0.0935286747124245
510,0.155420253394907,0.132189226703615,0.11093598355767,0.0940423417988941
511,0.156439695229005,0.133110760171902,0.111424157790912,0.0945316687455591
512,0.157565111075397,0.134114338692835,0.111967939576149,0.095093561416949
513,0.158781850044314,0.135228453858334,0.112608181700075,0.0957317629418081
514,0.15995208004204,0.136329043431321,0.113227254766197,0.0963160754971569
515,0.161201255856229,0.137421081825199,0.113808993310989,0.0969121955892558
516,0.16248305158223,0.138573449501385,0.114392656365679,0.0975433759889462
517,0.163741060731989,0.139827532045942,0.115014445961423,0.0982064343564323
518,0.165065585202036,0.141036112731624,0.115618902776321,0.0988320823023642
519,0.166468587865839,0.142328229037784,0.116257428389597,0.0995367630650209
520,0.16789790645869,0.143693087456105,0.116921642534626,0.100292091864177
521,0.169268945405026,0.145016904224757,0.117562768296524,0.100967432641952
522,0.170722933044132,0.146368890225171,0.118257708719584,0.101661881293766
523,0.172164660642123,0.14772640523679,0.118938103321455,0.102394346216164
524,0.173521590643622,0.149062992393821,0.119560304107862,0.103142147235737
525,0.174842926786759,0.150369560363933,0.120177957282824,0.103818950743013
526,0.176164631106395,0.151672560774639,0.120788253619008,0.104477614452624
527,0.177450902927601,0.152949683541933,0.121414261241481,0.105142688380704
528,0.178644493058912,0.154155882716478,0.122058105337421,0.1058086055569
529,0.179774962645214,0.155246502068922,0.122546909218684,0.106354455082275
530,0.18081256796085,0.156278602708324,0.123000746487944,0.106864969135948
531,0.181782917850795,0.157284034962633,0.12348727982544,0.107396875528976
532,0.182780589506714,0.158257264612955,0.123985969842456,0.107954926756674
533,0.183736116060939,0.159215919715991,0.124418724455909,0.108465429257263
534,0.184582348978023,0.160052103546481,0.124779194414306,0.108890609037729
535,0.185310929356531,0.160706355950942,0.125102695313053,0.109241163177766
536,0.186089820361879,0.161353894799329,0.125494030978663,0.109640000796341
537,0.186849075362092,0.161994991039667,0.125816426791761,0.110017373892029
538,0.187547733707956,0.162614761226567,0.126084197331695,0.110353369556059
539,0.188173445117673,0.163188388682475,0.126403368619967,0.110668143479475
540,0.188797223460988,0.163714436576372,0.126722083499717,0.111036850633754
541,0.189406023885542,0.164213613104508,0.127011504409615,0.111389460951558
542,0.189969652474847,0.16468647709491,0.127261141485888,0.111673740382212
543,0.190439197392137,0.165085670549157,0.127490031542752,0.111904440673711
544,0.190959186223196,0.165482843642302,0.127663303383071,0.112111019242483
545,0.191482300488549,0.16587952294999,0.127853347352391,0.112332210544494
546,0.191931083376499,0.166263024990471,0.12813211626735,0.112594792290574
547,0.192465855137004,0.166692991258134,0.128363270174981,0.112857272194314
548,0.19296695385413,0.167081767697808,0.128567292700609,0.113096003871855
549,0.193411337941148,0.167406065119729,0.12877087577927,0.113313055594815
550,0.193886720150305,0.167715322260629,0.128994070947495,0.113533372454188
551,0.194294071173678,0.167975740983042,0.129146621033872,0.113706927013854
552,0.194609008689923,0.168174646578205,0.129266023448771,0.113830545086649
553,0.194840476011279,0.168303871336319,0.129392703608829,0.113914553998931
554,0.195042574276964,0.168353386502342,0.129494560076983,0.113971408760865
555,0.19517622720255,0.168351956066825,0.12953929739817,0.114019725531851
556,0.195225469968166,0.168267378659151,0.129534993377028,0.114045961844303
557,0.195190153656431,0.16805071517813,0.129510943474221,0.114018531086785
558,0.195082289899257,0.167828174475057,0.129439282233859,0.113921403589756
559,0.194919773586664,0.167572287262999,0.129399979641997,0.113840803631868
560,0.194714334494737,0.16725444791623,0.12939006753087,0.113775112069826
561,0.194467403512101,0.166874525789366,0.129250375104253,0.113555775894834
562,0.194176193020328,0.166456303760524,0.129123562639885,0.11337749226814
563,0.193834302821011,0.165994980409355,0.12899198102903,0.113185598565152
564,0.193446027659993,0.16548795829814,0.128815245924129,0.112898111706365
565,0.193076482419245,0.16499911646859,0.128697222315982,0.11269700481737
566,0.192629250957721,0.164429320433986,0.128525047724461,0.112451674867284
567,0.192121953669767,0.163795767838897,0.128296590406601,0.11214065120682
568,0.191675145475115,0.163221302733216,0.128114183109681,0.111852402233132
569,0.191160177738443,0.162579940094653,0.127886166538116,0.111551283513941
570,0.190570261749858,0.161879861522713,0.12764183074332,0.111241268338455
571,0.189917682318391,0.161149715692856,0.127411973902929,0.110925438734121
572,0.189192188346473,0.160395113911717,0.127165628421005,0.110578815610441
573,0.188454689534536,0.159667194138412,0.126966556356105,0.110298860599785
574,0.187762777452668,0.158971697146285,0.126792211613504,0.110062115413088
575,0.187158159116486,0.158295001766897,0.126584062805794,0.109794380860112
576,0.186590399931277,0.157674060936082,0.126368188057195,0.109552984043284
577,0.186095315719837,0.157137031195107,0.126185462777217,0.10930664879999
578,0.185693971647559,0.15668570540095,0.126030731336693,0.109020674339484
579,0.18537470984665,0.156287482132507,0.125831130847004,0.108663356418961
580,0.185170287597839,0.155966059796756,0.125649466818593,0.108390251704344
581,0.184997756990868,0.155670270859212,0.125492706924455,0.108196896602044
582,0.184759490773175,0.155339124001505,0.125354116764362,0.108036238842025
583,0.184453522630317,0.154968435626006,0.125240284337484,0.107907530311696
584,0.18402125175379,0.154531197954473,0.125139182929264,0.107815853435124
585,0.183533135723482,0.15409628345333,0.125056734408053,0.10773783528323
586,0.183152710734154,0.153793782686992,0.125010426887755,0.10763321789589
587,0.182868686737915,0.153533678280919,0.124976311624,0.107559046580234
588,0.182650201602682,0.153285631795867,0.124932657508434,0.107480831670712
589,0.182499716986586,0.153059245248357,0.124862205044702,0.107366342510398
590,0.182520052611641,0.152930353346413,0.124738965312495,0.107211557435366
591,0.182587946011875,0.152885077471561,0.124717897249668,0.10710291970068
592,0.182646802219065,0.152877653219862,0.124758173060454,0.10702887494728
593,0.182668433715936,0.15284778147882,0.124745832442897,0.106949399589787
594,0.182639554229906,0.15277353206114,0.12469064465296,0.106941358749204
595,0.182484216318074,0.152634255934307,0.124670761653989,0.106942550117291
596,0.182246655333993,0.152459591537002,0.124719626694715,0.106947252774914
597,0.182118160601823,0.152337043376594,0.124808942268582,0.107030794098711
598,0.181938785931341,0.152181419076416,0.124817269113552,0.107050759953559
599,0.181756845816365,0.152018719686589,0.124787539939734,0.107017116948053
600,0.181642557132522,0.151883707783364,0.124780534878138,0.106976714159532
601,0.181576010296531,0.15175226456856,0.124755412659395,0.106961916228097
602,0.181448493034027,0.15157857672899,0.124719641730943,0.106891162298069
603,0.181266880322279,0.151360970204259,0.124675234054877,0.106769433086843
604,0.181109712689411,0.151128061120645,0.124618253870028,0.106660082319442
605,0.180897320526209,0.150875510343262,0.124520156711731,0.106562126756154
606,0.180640226871678,0.150595842968951,0.124419476187948,0.106444827807792
607,0.18034680154536,0.150275913831565,0.124320545336567,0.106284927510583
608,0.179995376749985,0.149890692109569,0.124140345568081,0.106077709295463
609,0.17963538189348,0.149504957675914,0.123986467804644,0.105888865495612
610,0.179289320216371,0.149149423285926,0.123886397630015,0.105729119152962
611,0.178952012360432,0.148820124816594,0.123813975875022,0.105577794555899
612,0.178539010204503,0.148422533685143,0.123636241883639,0.105380607214307
613,0.178181210893049,0.14803601938112,0.123476769720514,0.105188447888761
614,0.177880752595956,0.147678419412401,0.123346597083961,0.105006754329747
615,0.177501150166011,0.147296507298258,0.123132449285121,0.104790756323114
616,0.177173528509678,0.146976419735611,0.122997913952609,0.104619313882861
617,0.176879481926802,0.146693151161965,0.122911356391744,0.10448835046894
618,0.176592314020015,0.146415954984696,0.122813113713655,0.104377594100791
619,0.176353556969141,0.146165495624796,0.122681266968332,0.104277601936317
620,0.176141459793219,0.145963173407747,0.122625688593259,0.104193206025441
621,0.175939409459349,0.145778603474955,0.122584199646871,0.104101006565031
622,0.175742295474271,0.145567400101998,0.122433513309145,0.103979125331532
623,0.175624745891792,0.145437602027816,0.122404314498539,0.103952644729509
624,0.175519694420997,0.145326728234428,0.122413489281722,0.10394792194481
625,0.175400293448776,0.145203844273199,0.122388587298355,0.10390965003322
626,0.175326024882027,0.145116129178071,0.122326318389984,0.103844354665241
627,0.175278783185828,0.145049060559787,0.122315853134867,0.103807317852028
628,0.175259989240714,0.14500850184378,0.122349956966263,0.103824847654387
629,0.175269483676294,0.144998574831693,0.122386713722293,0.1038867793015
630,0.175289412636636,0.14500003325866,0.122383393551673,0.103887506814665
631,0.175274126942797,0.144979861888111,0.12238611177184,0.10386622005461
632,0.17523115931775,0.144947579124218,0.122416540612508,0.103877779039126
633,0.175209040849166,0.144944707781723,0.122466531816581,0.103972005827506
634,0.175156068625439,0.144923484070865,0.122435115069836,0.103973411165076
635,0.175080566590207,0.14489382052631,0.122408694176928,0.103943461711199
636,0.174972962170825,0.144852679625462,0.122430065752021,0.103937090103181
637,0.174754011781313,0.144747206126994,0.122363330550696,0.103895888719332
638,0.174502036669379,0.144572246036715,0.122290192743198,0.103829887663985
639,0.174227588558827,0.144359994406868,0.122216369505939,0.103751112840079
640,0.173913181573799,0.144155629753578,0.122123921423335,0.103674826015149
641,0.17356059362512,0.143971129213106,0.122050864408426,0.103628223998459
642,0.173157280629521,0.143704169651113,0.121933234384382,0.103510472626761
643,0.172715534478425,0.143355359733586,0.1217582191019,0.103314149800371
644,0.172276511641527,0.143055141076014,0.121582109709934,0.103152245167957
645,0.171831377980968,0.142731579537888,0.121417089693537,0.10300012323296
646,0.171382194362332,0.142386522864681,0.121238856583738,0.102837530490458
647,0.17093063777787,0.142034885226815,0.121040180456353,0.102658552215093
648,0.170466577366484,0.141679913221568,0.120905503267277,0.102509640121225
649,0.170024132345561,0.141298363657786,0.120749464788914,0.102332979010447
650,0.16962153294217,0.140928497413882,0.120562303752547,0.102145296281635
651,0.16926099061356,0.140630797954165,0.120382196879266,0.10199871391111
652,0.168905930298713,0.140293044233337,0.120213256406949,0.101806594160217
653,0.168556184983734,0.139938892082939,0.120065125422526,0.101620796039942
654,0.168202462304864,0.139579418665535,0.119911213215072,0.101448481451491
655,0.167814785236923,0.139175031894569,0.119662876066471,0.101191723297316
656,0.167364846576266,0.138758349187583,0.119424671145117,0.100948662086502
657,0.166856354738345,0.138301343826932,0.119203990315001,0.100716509379958
658,0.166303155315747,0.137775267618786,0.118967628859989,0.100458410613512
659,0.16570290622218,0.137232288037521,0.118651657543533,0.100138622401546
660,0.165056337640242,0.136658950449846,0.118325932485765,0.099801494079716
661,0.164383547970972,0.136073276850325,0.118011215266851,0.0994761673976479
662,0.163716488835437,0.135515542192429,0.117682512490112,0.099171451251979
663,0.162999514244267,0.134901281305268,0.117359167656798,0.0988329554087339
664,0.162298311503479,0.134303583830708,0.117047920995306,0.0985092795184182
665,0.161662473060258,0.133782533912909,0.116754009654529,0.0982343738412105
666,0.161059197002192,0.133311147725635,0.116486746944664,0.097971262428852
667,0.160479500240969,0.132841973592717,0.11621836205356,0.0976861516389889
668,0.15994329088517,0.132395439212925,0.11597147117305,0.0974361029713708
669,0.159479832898039,0.132018768348455,0.11577941527511,0.0972874222081067
670,0.159083114567404,0.131719052141305,0.115602380383304,0.0971056367246872
671,0.158754586690877,0.131458262231773,0.115432828492456,0.0969382359822585
672,0.158489838394528,0.131236113549862,0.115292712697187,0.09681907274308
673,0.158277935909115,0.131097380244524,0.115231739888089,0.0967499138128621
674,0.158147884197541,0.131009115267437,0.11518327762716,0.0967117305908749
675,0.158069380630812,0.130947922335685,0.115136655033986,0.096673178786727
676,0.158028036644307,0.130916455830732,0.115109555158424,0.0966304723931615
677,0.158101499420613,0.13098893335726,0.11516451050592,0.0966641703983254
678,0.158195997580028,0.131086471077585,0.115224662855334,0.0967273519744023
679,0.158330335531094,0.131217977317991,0.115296287526578,0.0968170611817999
680,0.158585153129591,0.131440155538446,0.11543105628237,0.0969537733122749
681,0.158985161575883,0.13176658871314,0.115640419450284,0.0971413641852399
682,0.15948758483025,0.132165892317079,0.115891558832129,0.0973641189371226
683,0.160127688328559,0.13266449971967,0.116195812070261,0.097639671157696
684,0.161066551893461,0.133380673307671,0.11663637965301,0.0980367102307651
685,0.162103999074464,0.134184423513796,0.117115587380205,0.0984939338723219
686,0.163291218732553,0.135087587802632,0.117654372231159,0.0990146396947525
687,0.164710858297902,0.136124611338058,0.118295814676615,0.0996126803655863
688,0.166290840790625,0.137257262097478,0.119038696486021,0.100270101723976
689,0.168023644795402,0.138509870466872,0.119840154328333,0.101011982844169
690,0.169909707688366,0.139883573543572,0.120685201581307,0.101835252658858
691,0.171959876910249,0.141367667708899,0.121583515021308,0.102717757521116
692,0.174233184436342,0.143014093168264,0.122566343319832,0.103657919967212
693,0.176717968131732,0.144850035196484,0.123626923438636,0.104705209210587
694,0.179409234004992,0.146882753158269,0.12475399454621,0.105874362538862
695,0.182338789769754,0.149094246877783,0.125938830298394,0.107106369736369
696,0.185502088581929,0.151535782335047,0.127236531809031,0.1084791524387
697,0.188913697497404,0.154239873793279,0.128646432480131,0.109991475138617
698,0.192585464067195,0.157221989640778,0.130150385688574,0.111624803300442
699,0.196480273762502,0.16044515336307,0.131739089046069,0.113401396176252
700,0.200584535568305,0.163921681512103,0.133432852750238,0.115312081574143
701,0.204897234052457,0.167653669705786,0.135224416693398,0.117330810170906
702,0.209416658281603,0.171623208241505,0.137084521120357,0.119422406530826
703,0.2141250426209,0.175794181497834,0.139076859959778,0.121665588300584
704,0.218938723327599,0.180136673598815,0.14116892793812,0.124034888801267
705,0.22382267151963,0.184633926177907,0.143325315734052,0.126478308763974
706,0.228863232551207,0.189291517860737,0.145539326822625,0.128921946750823
707,0.233957751965399,0.194053140648875,0.147781742844211,0.131417552234523
708,0.239101839734361,0.198899606616397,0.150109011952857,0.134001299764891
709,0.244323080377694,0.203823514562422,0.152572727272073,0.136682569912805
710,0.249648954960035,0.208825345990864,0.155025506525298,0.139367308563917
711,0.254950878301508,0.213851677431014,0.157522250218583,0.142082355595216
712,0.260266571609622,0.218942064976073,0.160085193677143,0.144821944374676
713,0.26578168737051,0.224210633054621,0.162694988727014,0.147547360236829
714,0.271194937768897,0.229371967818796,0.165336433389354,0.150298576613823
715,0.276579186947835,0.234485738952492,0.168040523054807,0.153096581335952
716,0.282028444680649,0.239646582014532,0.170806933200637,0.155926519763748
717,0.287538718570969,0.244893071835515,0.173551886711737,0.158716082324773
718,0.292985096594476,0.250069049067893,0.17635602265628,0.161493487567642
719,0.298385822439936,0.255159964404317,0.17921644063566,0.164286486780604
720,0.303794181796281,0.260202566940054,0.182088524466368,0.16709923428809
721,0.3090772078298,0.26514210576549,0.184905052825569,0.169798716243138
722,0.314278538180661,0.269993603334847,0.187741002979021,0.172492372758885
723,0.319458699226849,0.274791153651454,0.190595605107453,0.175197908078668
724,0.324661241904301,0.279566264004363,0.193375976669987,0.177818214981333
725,0.329640414298371,0.284148876522754,0.196084693246853,0.180312139055709
726,0.334425561425641,0.288551518998195,0.198813192451738,0.182776252802595
727,0.339096893362615,0.292812489792433,0.201580993186284,0.185251127349062
728,0.343711582089861,0.296922504996383,0.204184747275389,0.187566248904639
729,0.348183894855026,0.300962804396369,0.2067182121074,0.189787047910914
730,0.352465247150916,0.304850276158949,0.209217273291611,0.191953995144356
731,0.356541660255372,0.308465459846341,0.211680978445076,0.194083305498853
732,0.36048051118907,0.311921157973513,0.214023738579917,0.196096361169925
733,0.364295656122243,0.31527830623754,0.216289503408866,0.197996604660302
734,0.367956794544965,0.318501525630529,0.218490351694195,0.199811360822562
735,0.371394892273957,0.321466039546512,0.22059497097321,0.201582142026151
736,0.374612582001354,0.324272153463052,0.222557219060238,0.203215796011996
737,0.377711356406971,0.326979708270893,0.224435026358094,0.204746151909007
738,0.380738056474575,0.329595911978014,0.226280081690292,0.206226321535797
739,0.383564646588139,0.332028950992858,0.228083392277747,0.207700946454885
740,0.386191821548422,0.334276698304048,0.229755074036638,0.20903724022499
741,0.388694738889543,0.336405700680495,0.23130466477916,0.210261183190705
742,0.391149389564504,0.338483359031246,0.232787445296621,0.211454456025335
743,0.393416053059313,0.340382977720804,0.234230950029555,0.212582419941044
744,0.395546628800251,0.34215317912483,0.235578227318005,0.213610785003616
745,0.397559731259355,0.343813978163121,0.236832785923787,0.214568739082589
746,0.399426544923056,0.345345059475754,0.238059094515577,0.215542042765366
