"wavelength","1","2"
350,0.315214063430074,0.371139229128093
351,0.32416532750546,0.369825752933169
352,0.319358385651862,0.357829969000771
353,0.307040358189025,0.365838110407609
354,0.309030351074103,0.36640144080377
355,0.318648861832285,0.365232133139143
356,0.322862534541882,0.371755255892658
357,0.316143975189536,0.373101822808419
358,0.31357975927716,0.370443245090601
359,0.318627146662862,0.365465785537545
360,0.311285739102011,0.357467263929656
361,0.305182947102276,0.356334887831705
362,0.30393313092617,0.361259705651909
363,0.305827279974454,0.364821897736621
364,0.308749337326139,0.362010503205691
365,0.309069354871036,0.358203809804862
366,0.304967747404819,0.358631303616447
367,0.301759653513445,0.358011964779946
368,0.304116003635022,0.357226329400659
369,0.310261630460548,0.357277475860702
370,0.308828067985971,0.359579611102586
371,0.304189824868762,0.358889890709237
372,0.299989795573954,0.356836565993085
373,0.30003848260242,0.358085558531295
374,0.305969116879313,0.360497579882171
375,0.309354829444457,0.359636336383735
376,0.304697529542675,0.354107435065636
377,0.301870830993585,0.354281351752424
378,0.300777549400296,0.353859949361085
379,0.300750383658347,0.351699961069022
380,0.300818561281745,0.353825976839264
381,0.300191993963902,0.353108801718062
382,0.299168554258651,0.351904265309399
383,0.298495331274718,0.355096731652981
384,0.297571379531074,0.353240250642881
385,0.297181797080203,0.351089929867699
386,0.297781715767017,0.352233396517959
387,0.298729520644012,0.350641484032265
388,0.297732064133748,0.350974509976773
389,0.295804898428214,0.353399373259156
390,0.29778416797355,0.352953980647742
391,0.299533174568286,0.354642696879178
392,0.300058313087048,0.356746469974905
393,0.299586938836034,0.355692743297927
394,0.300258733956815,0.352977369851078
395,0.299715627813407,0.351923344372393
396,0.297015221248385,0.353417479864461
397,0.296412216219956,0.351121516827975
398,0.296910701918953,0.349384331717341
399,0.297966087314719,0.349907665064904
400,0.299632761888182,0.352049308293903
401,0.298985566074266,0.351647469004422
402,0.297525435934312,0.350517882540328
403,0.297929252230899,0.35197889706902
404,0.298029539400696,0.352043826268557
405,0.298013214691298,0.351324323202942
406,0.298089902948555,0.350706620696373
407,0.297681708740429,0.349996167383166
408,0.297131524134629,0.350222779819553
409,0.296440063024427,0.35091283623942
410,0.295079772983744,0.349737203173369
411,0.295498460799632,0.350442132829104
412,0.296823493757376,0.351842693711695
413,0.29708533991003,0.351297179364035
414,0.296621019866186,0.350564735590894
415,0.296539742537294,0.350527447738266
416,0.297236371165211,0.351306226401283
417,0.29649009160636,0.351199818570805
418,0.296206491260369,0.351008036185702
419,0.296577643754058,0.351139473549961
420,0.295361126442137,0.351568107460238
421,0.295927844505365,0.351741838056699
422,0.297561531614229,0.351817796179501
423,0.29795019634354,0.352203084436486
424,0.297889353674943,0.352070041145962
425,0.297655957919377,0.351842154946039
426,0.297344963430066,0.352003506517683
427,0.296419174905488,0.352478008757211
428,0.296101310612266,0.352912298755705
429,0.296739403969258,0.353146036017263
430,0.297395786910464,0.353248582897047
431,0.297594120850111,0.353684552041674
432,0.297424992831678,0.354151595503254
433,0.297355274560006,0.35392994612017
434,0.297439316774814,0.353953744473673
435,0.297684192521597,0.35410024414734
436,0.298016758640525,0.354097492557492
437,0.298046211684558,0.354166241106882
438,0.298491442793962,0.354493954459431
439,0.299410125894326,0.355013679800442
440,0.299284499115809,0.355139533310765
441,0.299183467899631,0.355087009431589
442,0.299317315439777,0.355058800907446
443,0.299278594682448,0.355291166049884
444,0.299635472695819,0.355668612420681
445,0.300025449015163,0.356034069291741
446,0.299964562211558,0.356248984912401
447,0.300501014413795,0.356505754382743
448,0.300982997940423,0.356827372229419
449,0.300935178903118,0.357136164938282
450,0.300852385985633,0.357059579464426
451,0.301222969405935,0.357247833703357
452,0.301909829697856,0.357745300583021
453,0.301974691965341,0.357863718615905
454,0.302090052630572,0.357901884911338
455,0.302363074946994,0.358015569729299
456,0.302656936061532,0.358307427288211
457,0.302435620418956,0.358491660890546
458,0.302220329896489,0.358577335026103
