"wavelength","CAL1","CAL2","CAL3"
555,0.90611563601249,0.243457176061951,0.0549721800454811
556,0.906160125507016,0.243118932392349,0.0549778166338902
557,0.906191322720897,0.242758918263687,0.0549847038866113
558,0.906215201354229,0.242416941250921,0.0549890515923038
559,0.90625840487345,0.242085939164256,0.0549878718692678
560,0.906322764718476,0.241757950750557,0.0549873145384079
561,0.906382304306554,0.241418491246047,0.0550059273793875
562,0.906439346964549,0.241104752661578,0.0550239299480241
563,0.906489263680061,0.240821705136614,0.0550352886658333
564,0.906526075594308,0.2405599915093,0.0550406274350395
565,0.90655214556962,0.240330965318081,0.0550562824950004
566,0.906570505110377,0.240135566035969,0.0550845014062028
567,0.906584552049692,0.239971438418533,0.0551201128007896
568,0.906601760032809,0.239830250939462,0.0551381892745969
569,0.906594501365443,0.239718197333456,0.0551622258068078
570,0.906555581659924,0.239637693495627,0.0552003040500376
571,0.906522636678434,0.239579526904202,0.0552189449081094
572,0.906510349592255,0.23955331499424,0.0552374190374417
573,0.906515289462089,0.239558267729208,0.0552641938449237
574,0.906514182987536,0.23958407771853,0.0553004162812376
575,0.906513563099622,0.239633353193936,0.0553368930292502
576,0.906525177585643,0.239700882943381,0.0553699690737253
577,0.906556402263357,0.239778557998452,0.0553986126251903
578,0.9065149369572,0.239863528448837,0.0554267348593162
579,0.906458432669994,0.23995023949514,0.0554576821944128
580,0.906448498850388,0.240032451952598,0.0554909451165193
581,0.906444943366527,0.240102413935172,0.0555103354524669
582,0.9064328560669,0.240164576564541,0.0555310470153444
583,0.906401451668451,0.240218810274269,0.0555614813815667
584,0.906337005773605,0.240253748235631,0.0555964164662743
585,0.906289440000521,0.240281554603463,0.0556365353283304
586,0.906267453005907,0.240310698346274,0.0556768173608934
587,0.90624973058126,0.240348796733117,0.055707093154765
588,0.90618319834473,0.240363372905886,0.0557218386644228
589,0.906092904691327,0.24034967348431,0.0557334771627049
590,0.90603313070829,0.240314085979372,0.0557582997100417
591,0.906005483654168,0.240267056367271,0.0557719878238518
592,0.905976948018262,0.24020237617801,0.0557764954201724
593,0.905919372821851,0.240113387675521,0.0557757630013668
594,0.905843576932739,0.239997873898508,0.0557630781641112
595,0.905768665208641,0.239885652068515,0.0557504325457473
596,0.905703679977758,0.239785818546005,0.0557459473953004
597,0.905641146166518,0.239669525934501,0.0557496863707936
598,0.905591969367396,0.239569277374581,0.0557821526315746
599,0.905547024087439,0.239471523333436,0.0558231333886809
600,0.905480910989258,0.239327461664409,0.0558189524667278
601,0.905407980897007,0.239161973055436,0.0558186597148682
602,0.905322741514805,0.238984500627093,0.0558237049944533
603,0.905216515858353,0.238801328736825,0.0558225717784472
604,0.905106563977801,0.238611999050339,0.0558218351001856
605,0.904960176136176,0.238405719607023,0.0558223144617833
606,0.904764324035288,0.238180665741985,0.0558279229717384
607,0.904587673850556,0.237970164366995,0.0558606280098722
608,0.904422411660167,0.237750314327179,0.0558717935735186
609,0.904274685480994,0.237517117916131,0.0558572263397258
610,0.904185426961806,0.237301356121958,0.0558871835083126
611,0.904054019845962,0.237073851364204,0.0559133720880253
612,0.903881929282845,0.236835333816674,0.0559256182691904
613,0.903732882788822,0.236601773653658,0.055933040765948
614,0.903602340985175,0.236371728485777,0.055954526882888
615,0.903497685153686,0.236138413126264,0.0559760626393934
616,0.903423632361365,0.235895551842657,0.0559804171954134
617,0.903371185186583,0.235658787588648,0.0559999660681671
618,0.903316418888988,0.235438740985492,0.0560154386905053
619,0.903241216476876,0.235229936478156,0.0560182161207057
620,0.903137986101302,0.234982816977555,0.0560489675049845
621,0.90305803160691,0.234731719208185,0.0560499924206461
622,0.903023559430769,0.234509956559963,0.0560230563753172
623,0.903022253058012,0.234358924451422,0.0560482213783229
624,0.903086616706185,0.234209840747332,0.0560659121268488
625,0.903178616162613,0.234036067508991,0.0560760325110375
626,0.903223526105594,0.233835362798937,0.0561039127594419
627,0.903324302061794,0.233668112059892,0.0561132575001064
628,0.903438610763841,0.233519291257979,0.0561106279100121
629,0.90351857102781,0.233363830477474,0.0561102755918338
630,0.903663169407047,0.233223066696669,0.0561125783941333
