"wavelength","5","12","13","17","20","26","37","40","41","42","44","46"
350,0.101562722466085,0.0772898597291216,0.0439706826073593,0.0398050326945394,0.0657212185774489,0.144870305131029,0.0744124519562578,0.102919880766022,0.0451589675671285,0.0465184911509832,0.0615278514305873,0.12513197206318
351,0.103256087697028,0.0780547122007357,0.0426189191228338,0.0379611647188621,0.0658544151809607,0.146317711082741,0.0774886979975791,0.103546916883715,0.0467625589406519,0.047301141767455,0.0624815130919623,0.127790199935444
352,0.0985864356211599,0.0747185666034833,0.0361140754021015,0.033125423532708,0.0614268762556873,0.142896396504449,0.0751532743424106,0.0999196428670935,0.0477152128926678,0.0434902423891274,0.0584733485024543,0.125464950987969
353,0.0994107013763983,0.0772247893343097,0.0413014437146686,0.0401180128564129,0.062099567854137,0.141491555481118,0.0745017979860233,0.0987240505666292,0.049611205462094,0.0467564002015532,0.0573251868843286,0.126184157516557
354,0.0982774830507789,0.0768608060642112,0.0418905054727566,0.0424634188784681,0.0625011056714868,0.142192371716198,0.0730636558873039,0.0975446598874358,0.048645487557909,0.0464895145979628,0.0563809994019786,0.125653490383625
355,0.0967482479461667,0.0756816716239642,0.0397970471930375,0.0400062636797556,0.0619537071489055,0.143087547538848,0.0731808263101069,0.0972145894406791,0.0463573753830764,0.0446233244240377,0.0555526741489134,0.125025595158133
356,0.0972813202053706,0.077044192030052,0.0399928916464586,0.0369246507789871,0.0610590878738608,0.14215436710777,0.0764822886485164,0.0983636559763431,0.0452400750748235,0.0449111224791086,0.054964839937044,0.125930469828506
357,0.0958439973877508,0.0773132566538789,0.0394360345604805,0.0380498146610576,0.0616195839405472,0.139793660734781,0.0754267508089915,0.0968202091642664,0.0454686127015505,0.0444096621546313,0.052794494311264,0.125757271570619
358,0.0952684555114357,0.0776958029645648,0.0397517417534614,0.0393902015480091,0.0617878712327378,0.139083235414326,0.0740653488876964,0.0967490348067945,0.0463235433720235,0.0444465457042831,0.0530426108172947,0.127478460656113
359,0.0961456913597189,0.0780378116893309,0.0405291376951549,0.0380687815963709,0.0606152977032859,0.14031014978014,0.0740985862214764,0.0986623551737228,0.0468238441916812,0.0450875123810068,0.0559858222929995,0.130063748796539
360,0.0938969298768197,0.0742981610631462,0.0363244436510372,0.0328641746454311,0.0585055781965185,0.138344638590905,0.0712478333837564,0.0948546788357315,0.0451150428696331,0.0433977095975781,0.0542111581707117,0.123301169874034
361,0.0936504619213673,0.074542188187643,0.0357248636068336,0.0332140601926859,0.0595914955333095,0.137117375630863,0.0709327304185623,0.0944529666029639,0.0451860470563553,0.042136291085669,0.0549991947189062,0.121356713546786
362,0.0954165467345764,0.0778048521168042,0.038586144359559,0.0381524238214421,0.0629508138885312,0.137893075356464,0.0736874378414259,0.0976578794773529,0.0472976101448575,0.043076878663272,0.0577264153590912,0.124884361023869
363,0.0963979082267276,0.0781988767341781,0.0399642796541537,0.0407750013646338,0.0647263564750133,0.140428332037217,0.0772040440461886,0.0997818306431973,0.0495599032592585,0.0472158570239665,0.0576473872886059,0.127110297606065
364,0.0958086091077571,0.0785765816644237,0.0407007818323717,0.040761532732178,0.0633130333323017,0.140667187891832,0.076814643376313,0.0995629121754857,0.0497384595598916,0.0472694379991112,0.057053310521676,0.127522252430407
365,0.0939825555882835,0.0779084827144872,0.0395008938515524,0.0381949211637475,0.0615029654735569,0.138338038934508,0.0747914812683724,0.0963148522772367,0.047708525083761,0.0449241141347288,0.0550691222011589,0.126105122431591
366,0.0918274317967324,0.0757207851600177,0.0363321568463369,0.0344609565070374,0.061803117472425,0.135065571691872,0.0740668362386171,0.0915218078089774,0.0448540942311799,0.0434304341703422,0.0517288644413523,0.123893957319263
367,0.0911238358580302,0.0768915582432577,0.0378199990529135,0.0351748425235631,0.0614248708454648,0.136616543693369,0.0735436600693996,0.0948030259460659,0.0465387181397654,0.0442677152163344,0.0534996938706333,0.125105044295021
