"wavelength","4","5","11","12","13","16","17","20","23","26","27","30","36","37","38","40","41","42"
350,0.12782465368741,0.118573129848039,0.0885182503071811,0.140281023123047,0.246779089189497,0.107422544286698,0.163371964122637,0.181093305366233,0.0418214991484258,0.111846919018396,0.251542815743273,0.0651359756391157,0.0334561236339609,0.164488987516783,0.0636758782898068,0.281719616032478,0.0614519753345711,0.116813913169364
351,0.12950513183108,0.123950621288184,0.0923407817970623,0.139293382227547,0.246552652944914,0.106404254060809,0.163157014474152,0.18474821583239,0.0423283045241507,0.111936540437347,0.253524997698002,0.065609093733437,0.0351082855841696,0.167227566671802,0.0639019387336928,0.282266315422357,0.0633885837797488,0.121953110304461
352,0.126748350199413,0.124016363057836,0.0900671961437222,0.136081912331085,0.242821683637251,0.102013095774658,0.159459732173049,0.183114207088656,0.0431320760039791,0.109084696824019,0.249516810709038,0.0616617119386974,0.0302713303070284,0.166098610739458,0.0644790717217832,0.279491555073078,0.0591781192539434,0.118533064343596
353,0.124835196279098,0.121349418389406,0.086940443683466,0.137042253407658,0.246210959630804,0.108429607280021,0.161595445477918,0.186893041279441,0.0466280404302121,0.110389551056202,0.247848631523558,0.063837505798809,0.032246760609322,0.167958034555779,0.0629515055346606,0.283567788213797,0.0606281486303174,0.118988852336396
354,0.123661336278211,0.11981378072686,0.0878988509692525,0.134204103345948,0.244438164883782,0.107938277096644,0.160380269779778,0.182960585971158,0.044830970682011,0.108588586428792,0.248493977790825,0.0628555003104277,0.0317030855577637,0.16437077448712,0.06100483602538,0.281004306630601,0.0611172478980939,0.120059149792857
355,0.124232255884312,0.119803898270393,0.0896466690745638,0.131651251075195,0.242039781269805,0.104566000698626,0.157544955377982,0.178525271847865,0.0421478222245321,0.105835588580774,0.249951329632332,0.0622728905361197,0.0315180977234741,0.160523172912438,0.0609530555022509,0.277629942552853,0.0593233280972842,0.120419621027559
356,0.126402047062346,0.120432911812447,0.0881642752177425,0.134024409862654,0.244924259869692,0.10554287209779,0.156521856283602,0.181925354276774,0.043806398136902,0.105468379975832,0.250372045192405,0.0660669242117689,0.035051037920898,0.162367654166845,0.0637764657009058,0.280752845256576,0.05594446568586,0.119156242583174
357,0.122728711754143,0.119634016827111,0.0873419420282578,0.133049601780876,0.244164798800993,0.106522614489211,0.155320357667243,0.181071708077615,0.0425427185787572,0.104769357977239,0.248806132331453,0.0638580671344873,0.0326512062201035,0.162624420539454,0.0625341582437576,0.279836126501824,0.0558595477239137,0.115329265417231
358,0.121364973624329,0.11859080817013,0.0884855132711157,0.132107370465516,0.243264011106087,0.106292095738071,0.155424437600014,0.18191125614605,0.0418504193006952,0.105079279870726,0.248206393696215,0.0621901069784766,0.0317528273078403,0.16258303034605,0.062850940870605,0.279426189811483,0.0567358447924598,0.115193651258949
